hit_id,colloc,sent_text,nr_form,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,sent_text,token_str,lemma_str,next_sent,nr_lemma,neg_lemma,adv_lemma,adj_lemma,nr_index,neg_index,adv_index,adj_index,dep_negraise_source,dep_negraise_target,dep_negraise_relation,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,colloc,category
nyt_eng_19980511_0420_7:3-7-8,too_bullish,-LBQ-  We do n't want to get too bullish and push the horses too far .  -RDQ-,want,n't,too,bullish,We do n't want to get too bullish and push,nyt_eng_19980511_0420_7,"-LBQ-  He 's had three pretty hard races , so we 're thinking we 'll skip this one and go for the Belmont ,  -RDQ-  Preston said , referring to the final Triple Crown race .",-LBQ-  We do n't want to get too bullish and push the horses too far .  -RDQ-,`` We do n't want to get too bullish and push the horses too far . '',`` we do not want to get too bullish and push the horse too far . '',"But he added ,  -LBQ-  The Preakness is very tempting .",want,n't,too,bullish,4,3,7,8,"{'lemma': 'want', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'bullish', 'ix': 8, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}",xcomp,"{'lemma': 'want', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'want'}",neg,"{'lemma': 'bullish', 'ix': 8, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}","{'lemma': 'too', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bullish'}",advmod,nyt_eng_199805,3-7-8,too_bullish,NegRaise
nyt_eng_19980511_0108_15:28-32-33,too_reliant,"The stakes in the battle are high for all parties  -COL-  State officials do n't want to bite off more than they can chew , federal officials do n't want to appear too reliant on information from companies locked in battle with Microsoft , Microsoft wants to protect its ability to innovate , and the Texas high-tech industry wants to protect its profits .",want,n't,too,reliant,officials do n't want to appear too reliant on information,nyt_eng_19980511_0108_15,"-LBQ-  If we take any action , we 'll make an announcement on the day we take that action , not beforehand .  -RDQ-","The stakes in the battle are high for all parties  -COL-  State officials do n't want to bite off more than they can chew , federal officials do n't want to appear too reliant on information from companies locked in battle with Microsoft , Microsoft wants to protect its ability to innovate , and the Texas high-tech industry wants to protect its profits .","the stakes in the battle are high for all parties : State officials do n't want to bite off more than they can chew , federal officials do n't want to appear too reliant on information from companies locked in battle with Microsoft , Microsoft wants to protect its ability to innovate , and the Texas high-tech industry wants to protect its profits .","the stake in the battle be high for all party : state official do not want to bite off more than they can chew , federal official do not want to appear too reliant on information from company lock in battle with Microsoft , Microsoft want to protect its ability to innovate , and the Texas high-tech industry want to protect its profit .",And consumers who have been buying new computers wo n't be able to redeem certificates for upgrades to Windows 98 as scheduled .,want,n't,too,reliant,29,28,32,33,"{'lemma': 'want', 'ix': 29, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'want'}","{'lemma': 'reliant', 'ix': 33, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}",xcomp,"{'lemma': 'want', 'ix': 29, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'want'}","{'lemma': 'not', 'ix': 28, 'xpos': 'RB', 'deprel': 'neg', 'head': 'want'}",neg,"{'lemma': 'reliant', 'ix': 33, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}","{'lemma': 'too', 'ix': 32, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'reliant'}",advmod,nyt_eng_199805,28-32-33,too_reliant,NegRaise
nyt_eng_19980510_0023_30:5-8-9,so_bad,"Ironically , the Stars do n't look quite so bad if statistics are combined .",look,n't,so,bad,Stars do n't look quite so bad if statistics,nyt_eng_19980510_0023_30,"The combination of Boris Mironov and Roman Hamrlik logged a solid 23 minutes , while journeyman Bobby Dollas , acquired in a trade from the Mighty Ducks of Anaheim in January , continues to be surprisingly good .","Ironically , the Stars do n't look quite so bad if statistics are combined .","ironically , the Stars do n't look quite so bad if statistics are combined .","ironically , the Stars do not look quite so bad if statistics are combine .","With 15 shots , 19 missed shots and 14 blocked shots for the Oilers , the Stars were n't completely kept out of the offensive zone .",look,n't,so,bad,6,5,8,9,"{'lemma': 'look', 'ix': 6, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'bad', 'ix': 9, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 6, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'bad', 'ix': 9, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'so', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_199805,5-8-9,so_bad,NegRaise
nyt_eng_19980509_0213_16:2-6-7,really_ready,I do n't think they were really ready for it .  -RDQ-,think,n't,really,ready,i do n't think they were really ready for it,nyt_eng_19980509_0213_16,-LBQ-  Most of the normal Buckeye people ... felt like it was n't really typical of Buckeye .,I do n't think they were really ready for it .  -RDQ-,i do n't think they were really ready for it . '',I do not think they be really ready for it . '',Buckeye businessman Paul English says many in the town simply did not pay much attention to the brouhaha downtown .,think,n't,really,ready,3,2,6,7,"{'lemma': 'think', 'ix': 3, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'ready', 'ix': 7, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 3, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'ready', 'ix': 7, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'really', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'ready'}",advmod,nyt_eng_199805,2-6-7,really_ready,NegRaise
nyt_eng_19980509_0174_16:21-23-24,very_impressive,"For example , at first glance , the Red Sox outfield of Troy O'Leary , Darren Lewis and Darren Bragg does n't look very impressive .",look,n't,very,impressive,Bragg does n't look very impressive .,nyt_eng_19980509_0174_16,"Williams learned the trait coaching for the Braves , when Atlanta used the same pitching and glove concept to go from worst to first in 1991 .","For example , at first glance , the Red Sox outfield of Troy O'Leary , Darren Lewis and Darren Bragg does n't look very impressive .","for example , at first glance , the Red Sox outfield of Troy O'Leary , Darren Lewis and Darren Bragg does n't look very impressive .","for example , at first glance , the Red Sox outfield of Troy O'Leary , Darren Lewis and Darren Bragg does not look very impressive .","But while they might not all turn in monster offensive years , they are solid defensively .",look,n't,very,impressive,22,21,23,24,"{'lemma': 'look', 'ix': 22, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'impressive', 'ix': 24, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 22, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 21, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'impressive', 'ix': 24, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'very', 'ix': 23, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'impressive'}",advmod,nyt_eng_199805,21-23-24,very_impressive,NegRaise
nyt_eng_19980508_0408_16:3-7-8,too_excited,"-LBQ-  I do n't want to get too excited , because I was on a team in 1993 -LRB- the Mets -RRB- that lost almost 100 games , and we were supposed to be world-beaters .",want,n't,too,excited,"I do n't want to get too excited , because",nyt_eng_19980508_0408_16,This is a hell of a team .,"-LBQ-  I do n't want to get too excited , because I was on a team in 1993 -LRB- the Mets -RRB- that lost almost 100 games , and we were supposed to be world-beaters .","`` I do n't want to get too excited , because I was on a team in 1993 -LRB- the Mets -RRB- that lost almost 100 games , and we were supposed to be world-beaters .","`` I do not want to get too excited , because I be on a team in 1993 -lrb- the Mets -rrb- that lose almost 100 game , and we were suppose to be world-beaters .",I do n't think we have to worry about that here .,want,n't,too,excited,4,3,7,8,"{'lemma': 'want', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'excited', 'ix': 8, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}",xcomp,"{'lemma': 'want', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'want'}",neg,"{'lemma': 'excited', 'ix': 8, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}","{'lemma': 'too', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'excited'}",advmod,nyt_eng_199805,3-7-8,too_excited,NegRaise
nyt_eng_19980508_0405_34:3-8-9,as_assertive,"-LBQ-  I do n't think Allan has been as assertive as he needs to be ,  -RDQ-  Van Gundy said .",think,n't,as,assertive,I do n't think Allan has been as assertive as he,nyt_eng_19980508_0405_34,"But in Game 2 , Houston had 3 rebounds and took just 13 shots , 5 of which came in a first quarter when Ewing was on the bench for 9 minutes because of foul trouble .","-LBQ-  I do n't think Allan has been as assertive as he needs to be ,  -RDQ-  Van Gundy said .","`` I do n't think Allan has been as assertive as he needs to be , '' Van Gundy said .","`` I do not think Allan has be as assertive as he need to be , '' Van Gundy say .","-LBQ-  In both games , we 've needed him to be more assertive both with the ball and on the board .",think,n't,as,assertive,4,3,8,9,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'assertive', 'ix': 9, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'assertive', 'ix': 9, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'as', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'assertive'}",advmod,nyt_eng_199805,3-8-9,as_assertive,NegRaise
nyt_eng_19980508_0324_12:3-7-8,absolutely_necessary,"-LBQ-  We do n't think it 's absolutely necessary to be fee-based , but we do think they should disclose how they 're being paid .  -RDQ-",think,n't,absolutely,necessary,We do n't think it 's absolutely necessary to be,nyt_eng_19980508_0324_12,"-LBQ-  We recommend strongly the fee-based approach ,  -RDQ-  said Laura R. Polacheck , a senior analyst for the group .","-LBQ-  We do n't think it 's absolutely necessary to be fee-based , but we do think they should disclose how they 're being paid .  -RDQ-","`` We do n't think it 's absolutely necessary to be fee-based , but we do think they should disclose how they 're being paid . ''","`` we do not think it be absolutely necessary to be fee-based , but we do think they should disclose how they 're being pay . ''",Ms. Polacheck said surveys of AARP members found many were unaware of the conflicts that commission-earning brokers and advisers might have .,think,n't,absolutely,necessary,4,3,7,8,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'necessary', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'necessary', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'absolutely', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'necessary'}",advmod,nyt_eng_199805,3-7-8,absolutely_necessary,NegRaise
nyt_eng_19980508_0077_19:25-29-30,necessarily_true,"Said Texas PTA executive director Zane Chalfant  -COL-   -LBQ-  Even if we assume a voucher program will help a few kids , and we do n't think that 's necessarily true , everybody else will get hurt by it .  -RDQ-",think,n't,necessarily,true,"we do n't think that 's necessarily true , everybody",nyt_eng_19980508_0077_19,Putting Children First may have met its match .,"Said Texas PTA executive director Zane Chalfant  -COL-   -LBQ-  Even if we assume a voucher program will help a few kids , and we do n't think that 's necessarily true , everybody else will get hurt by it .  -RDQ-","said Texas PTA executive director Zane Chalfant : `` Even if we assume a voucher program will help a few kids , and we do n't think that 's necessarily true , everybody else will get hurt by it . ''","say Texas PTA executive director Zane Chalfant : `` even if we assume a voucher program will help a few kid , and we do not think that be necessarily true , everybody else will get hurt by it . ''",Chalfant points to an analysis by the state of Ohio of a voucher program in Cleveland that found  -LBQ-  no significant differences  -RDQ-  in academic achievement among particpants .,think,n't,necessarily,true,26,25,29,30,"{'lemma': 'think', 'ix': 26, 'xpos': 'VB', 'deprel': 'conj', 'head': 'help'}","{'lemma': 'true', 'ix': 30, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 26, 'xpos': 'VB', 'deprel': 'conj', 'head': 'help'}","{'lemma': 'not', 'ix': 25, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'true', 'ix': 30, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'necessarily', 'ix': 29, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'true'}",advmod,nyt_eng_199805,25-29-30,necessarily_true,NegRaise
nyt_eng_19980507_0361_34:21-33-34,that_serious,"At the opening of the NCTA convention Monday , the organization 's president , Decker Anstrom , told reporters he did n't think the threat to pull ESPN to a pay tier was that serious .",think,n't,that,serious,he did n't think the threat to pull ESPN to a pay tier was that serious .,nyt_eng_19980507_0361_34,But something 's going to have to give .,"At the opening of the NCTA convention Monday , the organization 's president , Decker Anstrom , told reporters he did n't think the threat to pull ESPN to a pay tier was that serious .","at the opening of the NCTA convention Monday , the organization 's president , Decker Anstrom , told reporters he did n't think the threat to pull ESPN to a pay tier was that serious .","at the opening of the NCTA convention Monday , the organization 's president , Decker Anstrom , tell reporter he did not think the threat to pull ESPN to a pay tier be that serious .","-LBQ-  The a-la-carte issue was n't brought up -LRB- at the convention -RRB- by anyone except the media ,  -RDQ-  said ESPN spokesman Mike Soltys .",think,n't,that,serious,22,21,33,34,"{'lemma': 'think', 'ix': 22, 'xpos': 'VB', 'deprel': 'dep', 'head': 'tell'}","{'lemma': 'serious', 'ix': 34, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 22, 'xpos': 'VB', 'deprel': 'dep', 'head': 'tell'}","{'lemma': 'not', 'ix': 21, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'serious', 'ix': 34, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'that', 'ix': 33, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'serious'}",advmod,nyt_eng_199805,21-33-34,that_serious,NegRaise
nyt_eng_19980507_0314_26:17-19-20,so_attractive,"-LBQ-  Nextel 's national footprint , which they 've always touted with no roaming charges , does n't look so attractive because Nextel only offers service in half the country and AT&T is offering service almost everywhere .  -RDQ-",look,n't,so,attractive,", does n't look so attractive because Nextel",nyt_eng_19980507_0314_26,"-LBQ-  The real loser here is Nextel ,  -RDQ-  he said .","-LBQ-  Nextel 's national footprint , which they 've always touted with no roaming charges , does n't look so attractive because Nextel only offers service in half the country and AT&T is offering service almost everywhere .  -RDQ-","`` Nextel 's national footprint , which they 've always touted with no roaming charges , does n't look so attractive because Nextel only offers service in half the country and AT&T is offering service almost everywhere . ''","`` Nextel 's national footprint , which they 've always tout with no roam charge , does not look so attractive because Nextel only offer service in half the country and AT&T is offer service almost everywhere . ''",But other Wall Street analysts questioned whether what was good for consumers was necessarily healthy for the company .,look,n't,so,attractive,18,17,19,20,"{'lemma': 'look', 'ix': 18, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'attractive', 'ix': 20, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 18, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 17, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'attractive', 'ix': 20, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'so', 'ix': 19, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'attractive'}",advmod,nyt_eng_199805,17-19-20,so_attractive,NegRaise
nyt_eng_19980506_0562_46:0-19-20,too_raw,Nobody believed in this movie ; we could n't get backing from the usual sources _ the characters were too raw .  -RDQ-,believed,nobody,too,raw,nobody believed in this movie ; we could n't get backing from the usual sources _ the characters were too raw . '',nyt_eng_19980506_0562_46,"Then we met Bruno , not exactly an expansive type but profound , like his script .",Nobody believed in this movie ; we could n't get backing from the usual sources _ the characters were too raw .  -RDQ-,nobody believed in this movie ; we could n't get backing from the usual sources _ the characters were too raw . '',nobody believe in this movie ; we could not get backing from the usual source _ the character be too raw . '',-LRB- STORY CAN END HERE .,believed,nobody,too,raw,1,0,19,20,"{'lemma': 'believe', 'ix': 1, 'xpos': 'VBD', 'deprel': 'root', 'head': ""''""}","{'lemma': 'raw', 'ix': 20, 'xpos': 'JJ', 'deprel': 'parataxis', 'head': 'believe'}",parataxis,"{'lemma': 'believe', 'ix': 1, 'xpos': 'VBD', 'deprel': 'root', 'head': ""''""}","{'lemma': 'nobody', 'ix': 0, 'xpos': 'NN', 'deprel': 'nsubj', 'head': 'believe'}",nsubj,"{'lemma': 'raw', 'ix': 20, 'xpos': 'JJ', 'deprel': 'parataxis', 'head': 'believe'}","{'lemma': 'too', 'ix': 19, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'raw'}",advmod,nyt_eng_199805,0-19-20,too_raw,NegRaise
nyt_eng_19980506_0301_23:2-5-6,too_soupy,You do n't want it too soupy .,want,n't,too,soupy,you do n't want it too soupy .,nyt_eng_19980506_0301_23,This is the tricky part .,You do n't want it too soupy .,you do n't want it too soupy .,you do not want it too soupy .,"Cover and bake , then uncover and let it get crispy on top .",want,n't,too,soupy,3,2,5,6,"{'lemma': 'want', 'ix': 3, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'soupy', 'ix': 6, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}",xcomp,"{'lemma': 'want', 'ix': 3, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'want'}",neg,"{'lemma': 'soupy', 'ix': 6, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}","{'lemma': 'too', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'soupy'}",advmod,nyt_eng_199805,2-5-6,too_soupy,NegRaise
nyt_eng_19980506_0169_52:4-8-9,too_late,"-LBQ-  I certainly do n't think it 's too late ,  -RDQ-  says Amaral .",think,n't,too,late,"certainly do n't think it 's too late , ''",nyt_eng_19980506_0169_52,"And such habitat maintenance , scientists say , is crucial for the rabbits to survive .","-LBQ-  I certainly do n't think it 's too late ,  -RDQ-  says Amaral .","`` I certainly do n't think it 's too late , '' says Amaral .","`` I certainly do not think it be too late , '' say Amaral .",,think,n't,too,late,5,4,8,9,"{'lemma': 'think', 'ix': 5, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'late', 'ix': 9, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 5, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'late', 'ix': 9, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'too', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'late'}",advmod,nyt_eng_199805,4-8-9,too_late,NegRaise
nyt_eng_19980506_0032_17:1-5-6,more_bullish,And nobody seems to be more bullish at the moment than Everett .,seems,nobody,more,bullish,and nobody seems to be more bullish at the,nyt_eng_19980506_0032_17,"How fitting they should be in Chicago , since they 're currently playing with all of the strut and confidence of Michael Jordan 's gang .",And nobody seems to be more bullish at the moment than Everett .,and nobody seems to be more bullish at the moment than Everett .,and nobody seem to be more bullish at the moment than Everett .,"Heading into spring training , the plan was for the young and talented Richard Hidalgo to hold down the everyday job in center field with Everett providing capable relief .",seems,nobody,more,bullish,2,1,5,6,"{'lemma': 'seem', 'ix': 2, 'xpos': 'VBZ', 'deprel': 'root', 'head': '.'}","{'lemma': 'bullish', 'ix': 6, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'seem'}",xcomp,"{'lemma': 'seem', 'ix': 2, 'xpos': 'VBZ', 'deprel': 'root', 'head': '.'}","{'lemma': 'nobody', 'ix': 1, 'xpos': 'NN', 'deprel': 'nsubj', 'head': 'seem'}",nsubj,"{'lemma': 'bullish', 'ix': 6, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'seem'}","{'lemma': 'more', 'ix': 5, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'bullish'}",advmod,nyt_eng_199805,1-5-6,more_bullish,NegRaise
nyt_eng_19980505_0413_22:3-18-19,just_mistaken,"-LBQ-  I am not suggesting that Streisand 's sponsoring of the film is in any way traitorous , just mistaken ,  -RDQ-  he said .",suggesting,not,just,mistaken,"I am not suggesting that Streisand 's sponsoring of the film is in any way traitorous , just mistaken , ''",nyt_eng_19980505_0413_22,It would have been so much harder to attack the sympathetic Congresswoman McCarthy .,"-LBQ-  I am not suggesting that Streisand 's sponsoring of the film is in any way traitorous , just mistaken ,  -RDQ-  he said .","`` I am not suggesting that Streisand 's sponsoring of the film is in any way traitorous , just mistaken , '' he said .","`` I am not suggest that Streisand 's sponsor of the film be in any way traitorous , just mistaken , '' he say .",He denied Streisand 's assertion that his grandstanding was designed to help boost him to the NRA presidency when the group convenes in June .,suggesting,not,just,mistaken,4,3,18,19,"{'lemma': 'suggest', 'ix': 4, 'xpos': 'VBG', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'mistaken', 'ix': 19, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'suggest'}",ccomp,"{'lemma': 'suggest', 'ix': 4, 'xpos': 'VBG', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'suggest'}",neg,"{'lemma': 'mistaken', 'ix': 19, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'suggest'}","{'lemma': 'just', 'ix': 18, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'mistaken'}",advmod,nyt_eng_199805,3-18-19,just_mistaken,NegRaise
nyt_eng_19980505_0001_67:25-27-28,so_troubled,"It 's too bad , because if he had n't wrecked that knee a year and a half ago , the Rockets ' backcourt might not look so troubled these days .",look,not,so,troubled,backcourt might not look so troubled these days,nyt_eng_19980505_0001_67,Doc _ Emanual Davis to his friends _ will be gone .,"It 's too bad , because if he had n't wrecked that knee a year and a half ago , the Rockets ' backcourt might not look so troubled these days .","it 's too bad , because if he had n't wrecked that knee a year and a half ago , the Rockets ' backcourt might not look so troubled these days .","it be too bad , because if he had not wreck that knee a year and a half ago , the Rockets ' backcourt might not look so troubled these day .","Bashful is heading out , most likely , because Matt Maloney was unable to assert himself and make a leap into the next plateau of point guards this season .",look,not,so,troubled,26,25,27,28,"{'lemma': 'look', 'ix': 26, 'xpos': 'VB', 'deprel': 'advcl', 'head': 'bad'}","{'lemma': 'troubled', 'ix': 28, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 26, 'xpos': 'VB', 'deprel': 'advcl', 'head': 'bad'}","{'lemma': 'not', 'ix': 25, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'troubled', 'ix': 28, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'so', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'troubled'}",advmod,nyt_eng_199805,25-27-28,so_troubled,NegRaise
nyt_eng_19980504_0272_3:10-16-17,too_optimistic,"-LBQ-  I talked to the doctors , and I do n't think either of us is too optimistic right now ,  -RDQ-  said Nieuwendyk , who tore the anterior cruciate ligament in his right knee and also suffered cartilage damage from a Game 1 hit by San Jose Sharks defenseman Bryan Marchment .",think,n't,too,optimistic,I do n't think either of us is too optimistic right now,nyt_eng_19980504_0272_3,"Surgery would end the season of the Stars ' leading scorer and , if the knee requires major surgery , could keep him out for as many as six months , meaning he could miss the start of next season .","-LBQ-  I talked to the doctors , and I do n't think either of us is too optimistic right now ,  -RDQ-  said Nieuwendyk , who tore the anterior cruciate ligament in his right knee and also suffered cartilage damage from a Game 1 hit by San Jose Sharks defenseman Bryan Marchment .","`` I talked to the doctors , and I do n't think either of us is too optimistic right now , '' said Nieuwendyk , who tore the anterior cruciate ligament in his right knee and also suffered cartilage damage from a Game 1 hit by San Jose Sharks defenseman Bryan Marchment .","`` I talk to the doctor , and I do not think either of we be too optimistic right now , '' say Nieuwendyk , who tear the anterior cruciate ligament in he right knee and also suffer cartilage damage from a Game 1 hit by San Jose Sharks defenseman Bryan Marchment .","Nieuwendyk , who has played seven seasons with a detached ACL in his left knee , was hoping when the swelling in his right knee went down , he might be able to rehabilitate the knee without surgery and return by late May or June .",think,n't,too,optimistic,11,10,16,17,"{'lemma': 'think', 'ix': 11, 'xpos': 'VB', 'deprel': 'conj', 'head': 'talk'}","{'lemma': 'optimistic', 'ix': 17, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 11, 'xpos': 'VB', 'deprel': 'conj', 'head': 'talk'}","{'lemma': 'not', 'ix': 10, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'optimistic', 'ix': 17, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'too', 'ix': 16, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'optimistic'}",advmod,nyt_eng_199805,10-16-17,too_optimistic,NegRaise
