hit_id,colloc,sent_text,nr_form,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,sent_text,token_str,lemma_str,next_sent,nr_lemma,neg_lemma,adv_lemma,adj_lemma,nr_index,neg_index,adv_index,adj_index,dep_negraise_source,dep_negraise_target,dep_negraise_relation,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,colloc,category
nyt_eng_20101217_0010_10:4-9-10,so_lucky,And we certainly do not believe that we are so lucky -- or so good -- as to know all his victims .  -RDQ-,believe,not,so,lucky,and we certainly do not believe that we are so lucky -- or so good -- as to know all his victims . '',nyt_eng_20101217_0010_10,"-LBQ-  But we do know this  -COL-  Lonnie Franklin 's reign of terror in the city of Los Angeles , which spanned well over two decades , culminating with almost a dozen murder victims , certainly needs to be investigated further .",And we certainly do not believe that we are so lucky -- or so good -- as to know all his victims .  -RDQ-,and we certainly do not believe that we are so lucky -- or so good -- as to know all his victims . '',and we certainly do not believe that we be so lucky -- or so good -- as to know all he victim . '',"It was difficult to tell if any of the photos , some of them multiple shots of the same women , contained any evidence of a crime , Beck said .",believe,not,so,lucky,5,4,9,10,"{'lemma': 'believe', 'ix': 5, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'lucky', 'ix': 10, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'believe'}",ccomp,"{'lemma': 'believe', 'ix': 5, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'believe'}",neg,"{'lemma': 'lucky', 'ix': 10, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'believe'}","{'lemma': 'so', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'lucky'}",advmod,nyt_eng_201012,4-9-10,so_lucky,NegRaise
nyt_eng_20101217_0005_21:4-8-9,any_better,But private cajoling does n't appear to be any better .,appear,n't,any,better,but private cajoling does n't appear to be any better .,nyt_eng_20101217_0005_21,We know the administration got nowhere trying to bully Karzai .,But private cajoling does n't appear to be any better .,but private cajoling does n't appear to be any better .,but private cajoling does not appear to be any better .,"What is Obama 's strategy for handling the Afghan president , or for empowering other more credible regional and local leaders ? The report is silent on that , too .",appear,n't,any,better,5,4,8,9,"{'lemma': 'appear', 'ix': 5, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'better', 'ix': 9, 'xpos': 'JJR', 'deprel': 'xcomp', 'head': 'appear'}",xcomp,"{'lemma': 'appear', 'ix': 5, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'appear'}",neg,"{'lemma': 'better', 'ix': 9, 'xpos': 'JJR', 'deprel': 'xcomp', 'head': 'appear'}","{'lemma': 'any', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'better'}",advmod,nyt_eng_201012,4-8-9,any_better,NegRaise
nyt_eng_20101216_0167_28:4-9-10,very_good,"Personally , I do n't think the government is very good at investing in green energy , Midwestern job growth or other things .",think,n't,very,good,"personally , I do n't think the government is very good at investing in green energy , Midwestern job growth or other things .",nyt_eng_20101216_0167_28,But it also would mean going further and embracing industrial policy .,"Personally , I do n't think the government is very good at investing in green energy , Midwestern job growth or other things .","personally , I do n't think the government is very good at investing in green energy , Midwestern job growth or other things .","personally , I do not think the government be very good at invest in green energy , midwestern job growth or other thing .",But many liberals do believe this .,think,n't,very,good,5,4,9,10,"{'lemma': 'think', 'ix': 5, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'good', 'ix': 10, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 5, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'good', 'ix': 10, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'very', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}",advmod,nyt_eng_201012,4-9-10,very_good,NegRaise
nyt_eng_20101216_0071_22:5-9-10,too_heavy,"Yet perhaps because Brooks does n't want to get too heavy , even when the story lists toward the weighty , much of the dialogue comes in tiny , epigrammatic bites not much bigger and certainly no deeper than the affirmations that Lisa has scribbled on Post-its and stuck on her bathroom mirror .",want,n't,too,heavy,"yet perhaps because Brooks does n't want to get too heavy , even when the story lists toward the weighty , much of the dialogue comes in tiny , epigrammatic bites not much bigger and certainly no deeper than the affirmations that Lisa has scribbled on Post-its and stuck on her bathroom mirror .",nyt_eng_20101216_0071_22,"The three main characters talk and talk , save for one dinner of cutely enforced quiet between Lisa and George , and generally sound as if they just got out of therapy  -COL-  they process rather than converse .","Yet perhaps because Brooks does n't want to get too heavy , even when the story lists toward the weighty , much of the dialogue comes in tiny , epigrammatic bites not much bigger and certainly no deeper than the affirmations that Lisa has scribbled on Post-its and stuck on her bathroom mirror .","yet perhaps because Brooks does n't want to get too heavy , even when the story lists toward the weighty , much of the dialogue comes in tiny , epigrammatic bites not much bigger and certainly no deeper than the affirmations that Lisa has scribbled on Post-its and stuck on her bathroom mirror .","yet perhaps because Brooks does not want to get too heavy , even when the story list toward the weighty , much of the dialogue come in tiny , epigrammatic bite not much bigger and certainly no deeper than the affirmation that Lisa has scribble on Post-its and stick on she bathroom mirror .","-LBQ-  How Do You Know  -RDQ-  is so wan and disconnected to anything that feels like real life or , just as good , a screwball interpretation of it that it 's hard to know what Brooks was really after , other than passing the time with some talented movie people .",want,n't,too,heavy,6,5,9,10,"{'lemma': 'want', 'ix': 6, 'xpos': 'VB', 'deprel': 'dep', 'head': 'come'}","{'lemma': 'heavy', 'ix': 10, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}",xcomp,"{'lemma': 'want', 'ix': 6, 'xpos': 'VB', 'deprel': 'dep', 'head': 'come'}","{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'want'}",neg,"{'lemma': 'heavy', 'ix': 10, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}","{'lemma': 'too', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'heavy'}",advmod,nyt_eng_201012,5-9-10,too_heavy,NegRaise
nyt_eng_20101216_0014_14:2-20-21,pretty_much,"I do n't think it has any factor on the way my teammates think of me , so that 's pretty much how I go about it ,  -RDQ-  Orton said .",think,n't,pretty,much,"i do n't think it has any factor on the way my teammates think of me , so that 's pretty much how I go about it , '' Orton said .",nyt_eng_20101216_0014_14,"I mean , I guess their opinion does n't have any factor in the way I play .","I do n't think it has any factor on the way my teammates think of me , so that 's pretty much how I go about it ,  -RDQ-  Orton said .","i do n't think it has any factor on the way my teammates think of me , so that 's pretty much how I go about it , '' Orton said .","I do not think it have any factor on the way my teammate think of I , so that be pretty much how I go about it , '' Orton say .","-LBQ-  I do n't take it personally , at all .",think,n't,pretty,much,3,2,20,21,"{'lemma': 'think', 'ix': 3, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'much', 'ix': 21, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'think'}",dep,"{'lemma': 'think', 'ix': 3, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'much', 'ix': 21, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'think'}","{'lemma': 'pretty', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'much'}",advmod,nyt_eng_201012,2-20-21,pretty_much,NegRaise
nyt_eng_20101215_0224_17:13-17-18,that_horrible,"Heck , you have tolerated the paper for 10 years so I do n't think it is that horrible .",think,n't,that,horrible,"Heck , you have tolerated the paper for 10 years so I do n't think it is that horrible .",nyt_eng_20101215_0224_17,"In a house 15 years old ? They must be designers , who would love you to spend your money .","Heck , you have tolerated the paper for 10 years so I do n't think it is that horrible .","Heck , you have tolerated the paper for 10 years so I do n't think it is that horrible .","Heck , you have tolerate the paper for 10 year so I do not think it be that horrible .","Ignore them , and why not leave the paper on and check the would-be buyers to see if they rejected the house because of the paper or in spite of it .",think,n't,that,horrible,14,13,17,18,"{'lemma': 'think', 'ix': 14, 'xpos': 'VB', 'deprel': 'advcl', 'head': 'tolerate'}","{'lemma': 'horrible', 'ix': 18, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 14, 'xpos': 'VB', 'deprel': 'advcl', 'head': 'tolerate'}","{'lemma': 'not', 'ix': 13, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'horrible', 'ix': 18, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'that', 'ix': 17, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'horrible'}",advmod,nyt_eng_201012,13-17-18,that_horrible,NegRaise
nyt_eng_20101215_0122_14:2-20-21,pretty_much,"I do n't think it has any factor on the way my teammates think of me , so that 's pretty much how I go about it ,  -RDQ-  Orton said .",think,n't,pretty,much,"i do n't think it has any factor on the way my teammates think of me , so that 's pretty much how I go about it , '' Orton said .",nyt_eng_20101215_0122_14,"I mean , I guess their opinion does n't have any factor in the way I play .","I do n't think it has any factor on the way my teammates think of me , so that 's pretty much how I go about it ,  -RDQ-  Orton said .","i do n't think it has any factor on the way my teammates think of me , so that 's pretty much how I go about it , '' Orton said .","I do not think it have any factor on the way my teammate think of I , so that be pretty much how I go about it , '' Orton say .","-LBQ-  I do n't take it personally , at all .",think,n't,pretty,much,3,2,20,21,"{'lemma': 'think', 'ix': 3, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'much', 'ix': 21, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'think'}",dep,"{'lemma': 'think', 'ix': 3, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'much', 'ix': 21, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'think'}","{'lemma': 'pretty', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'much'}",advmod,nyt_eng_201012,2-20-21,pretty_much,NegRaise
nyt_eng_20101215_0039_24:16-20-21,so_bad,"-LBQ-  I had to confess that I do think about an audience , and I do n't think that 's so bad ,  -RDQ-  she said .",think,n't,so,bad,"`` I had to confess that I do think about an audience , and I do n't think that 's so bad , '' she said .",nyt_eng_20101215_0039_24,"To write a novel that was even remotely commercial , she went on , she had to get out of Providence , where even to think of such a thing was considered a sell out , and yet even after she moved , success did not immediately come her way .","-LBQ-  I had to confess that I do think about an audience , and I do n't think that 's so bad ,  -RDQ-  she said .","`` I had to confess that I do think about an audience , and I do n't think that 's so bad , '' she said .","`` I have to confess that I do think about a audience , and I do not think that be so bad , '' she say .","-LBQ-  I 'm a reader , and so I know what it 's like .",think,n't,so,bad,17,16,20,21,"{'lemma': 'think', 'ix': 17, 'xpos': 'VB', 'deprel': 'conj', 'head': 'have'}","{'lemma': 'bad', 'ix': 21, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 17, 'xpos': 'VB', 'deprel': 'conj', 'head': 'have'}","{'lemma': 'not', 'ix': 16, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'bad', 'ix': 21, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'so', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_201012,16-20-21,so_bad,NegRaise
nyt_eng_20101215_0036_23:26-28-29,very_comfortable,"Although audience members are dragged onstage a couple of times for not-very-funny bits , Plumb is following a script from start to finish , and she never looks very comfortable doing it .",looks,never,very,comfortable,"although audience members are dragged onstage a couple of times for not-very-funny bits , Plumb is following a script from start to finish , and she never looks very comfortable doing it .",nyt_eng_20101215_0036_23,"The show , written by Ken Davenport and Sarah Saltzberg , based on a book and website , is n't nearly the improv-rich concoction it pretends to be .","Although audience members are dragged onstage a couple of times for not-very-funny bits , Plumb is following a script from start to finish , and she never looks very comfortable doing it .","although audience members are dragged onstage a couple of times for not-very-funny bits , Plumb is following a script from start to finish , and she never looks very comfortable doing it .","although audience member are drag onstage a couple of time for not-very-funny bit , Plumb is follow a script from start to finish , and she never look very comfortable do it .","Most of the laughs , such as they are , come from Manuel Herrera , in a demeaning role as Miss Abigail 's Hispanic assistant .",looks,never,very,comfortable,27,26,28,29,"{'lemma': 'look', 'ix': 27, 'xpos': 'VBZ', 'deprel': 'conj', 'head': 'follow'}","{'lemma': 'comfortable', 'ix': 29, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 27, 'xpos': 'VBZ', 'deprel': 'conj', 'head': 'follow'}","{'lemma': 'never', 'ix': 26, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'comfortable', 'ix': 29, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'very', 'ix': 28, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'comfortable'}",advmod,nyt_eng_201012,26-28-29,very_comfortable,NegRaise
nyt_eng_20101215_0029_10:3-13-14,as_big,"-LBQ-  I do n't think that the home team in most cases has as big of an advantage as they used to have because of competitive balance in the league ,  -RDQ-  said Gil Brandt , an analyst for NFL.com and former Dallas Cowboys executive .",think,n't,as,big,"`` I do n't think that the home team in most cases has as big of an advantage as they used to have because of competitive balance in the league , '' said Gil Brandt , an analyst for NFL.com and former Dallas Cowboys executive .",nyt_eng_20101215_0029_10,"In the 1990s , when the Dallas Cowboys , San Francisco 49ers and the Green Bay Packers ruled the conference , NFC teams posted a 37-13 mark -LRB- 74 percent -RRB- .","-LBQ-  I do n't think that the home team in most cases has as big of an advantage as they used to have because of competitive balance in the league ,  -RDQ-  said Gil Brandt , an analyst for NFL.com and former Dallas Cowboys executive .","`` I do n't think that the home team in most cases has as big of an advantage as they used to have because of competitive balance in the league , '' said Gil Brandt , an analyst for NFL.com and former Dallas Cowboys executive .","`` I do not think that the home team in most case have as big of a advantage as they use to have because of competitive balance in the league , '' say Gil Brandt , a analyst for NFL.com and former Dallas Cowboys executive .",-LBQ-  It 's a lot closer than ever before .  -RDQ-,think,n't,as,big,4,3,13,14,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'big', 'ix': 14, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'big', 'ix': 14, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'as', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'big'}",advmod,nyt_eng_201012,3-13-14,as_big,NegRaise
nyt_eng_20101214_0215_18:3-5-6,so_heartbreaking,Stuffed animals had never looked so heartbreaking .,looked,never,so,heartbreaking,stuffed animals had never looked so heartbreaking .,nyt_eng_20101214_0215_18,"Incense filled the small room , and after the last song was sung -LRB-  -LBQ-  On Eagle 's Wings  -RDQ-  -RRB- , the congregants slowly , silently , drifted from the chapel , one woman lingering with her hand on each casket .",Stuffed animals had never looked so heartbreaking .,stuffed animals had never looked so heartbreaking .,stuffed animal had never look so heartbreaking .,"Afterward , Convertino sipped coffee around a long table in the nearby dining hall and openly acknowledged that these kinds of funerals can , in his words ,  -LBQ-  rock your faith .  -RDQ-",looked,never,so,heartbreaking,4,3,5,6,"{'lemma': 'look', 'ix': 4, 'xpos': 'VBN', 'deprel': 'root', 'head': '.'}","{'lemma': 'heartbreaking', 'ix': 6, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 4, 'xpos': 'VBN', 'deprel': 'root', 'head': '.'}","{'lemma': 'never', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'heartbreaking', 'ix': 6, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'so', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'heartbreaking'}",advmod,nyt_eng_201012,3-5-6,so_heartbreaking,NegRaise
nyt_eng_20101214_0113_47:3-7-8,quite_right,But I do n't think that 's quite right .,think,n't,quite,right,but I do n't think that 's quite right .,nyt_eng_20101214_0113_47,It 's easy to look at the current debate and see an unavoidable trade-off between this country 's two economic traditions -- risk-taking and security .,But I do n't think that 's quite right .,but I do n't think that 's quite right .,but I do not think that be quite right .,I think it is ultimately as misplaced as those worries about Social Security and Medicare equaling Bolshevism .,think,n't,quite,right,4,3,7,8,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'right', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'right', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'quite', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'right'}",advmod,nyt_eng_201012,3-7-8,quite_right,NegRaise
nyt_eng_20101213_0181_2:2-6-7,super_scorers,"Defensemen are n't expected to be super scorers , so perhaps they do n't feel as much pressure , coach Guy Boucher said .",expected,n't,super,scorers,"Defensemen are n't expected to be super scorers , so perhaps they do n't feel as much pressure , coach Guy Boucher said .",nyt_eng_20101213_0181_2,"Victor Hedman said he would love to get into an NHL shootout , and the Lightning defenseman just might get his chance .","Defensemen are n't expected to be super scorers , so perhaps they do n't feel as much pressure , coach Guy Boucher said .","Defensemen are n't expected to be super scorers , so perhaps they do n't feel as much pressure , coach Guy Boucher said .","Defensemen are not expect to be super scorers , so perhaps they do not feel as much pressure , coach Guy Boucher say .","It 's as good a theory as any as Tampa Bay tries to find some way , any way , out of a three-season shootout slump that shows no signs of weakening .",expected,n't,super,scorers,3,2,6,7,"{'lemma': 'expect', 'ix': 3, 'xpos': 'VBN', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'scorers', 'ix': 7, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'expect'}",xcomp,"{'lemma': 'expect', 'ix': 3, 'xpos': 'VBN', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'expect'}",neg,"{'lemma': 'scorers', 'ix': 7, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'expect'}","{'lemma': 'super', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'scorers'}",advmod,nyt_eng_201012,2-6-7,super_scorers,NegRaise
nyt_eng_20101212_0124_21:3-7-8,very_personal,"-LBQ-  I do n't think it 's very personal ,  -RDQ-  he said in an interview in his office on the Hill , where he has represented the 14th District of Texas on and off since 1976 .",think,n't,very,personal,"`` I do n't think it 's very personal , '' he said in an interview in his office on the Hill , where he has represented the 14th District of Texas on and off since 1976 .",nyt_eng_20101212_0124_21,"Aides , supporters and television interviewers now use words like  -LBQ-  vindicated  -RDQ-  to describe him -- a term that Paul , a 75-year-old obstetrician with the manner of a country doctor , brushes off .","-LBQ-  I do n't think it 's very personal ,  -RDQ-  he said in an interview in his office on the Hill , where he has represented the 14th District of Texas on and off since 1976 .","`` I do n't think it 's very personal , '' he said in an interview in his office on the Hill , where he has represented the 14th District of Texas on and off since 1976 .","`` I do not think it be very personal , '' he say in a interview in he office on the Hill , where he has represent the 14th District of Texas on and off since 1976 .","-LBQ-  People are really worried about what 's happening , so they 're searching , and I think they see that we 've been offering answers .  -RDQ-",think,n't,very,personal,4,3,7,8,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'personal', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'personal', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'very', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'personal'}",advmod,nyt_eng_201012,3-7-8,very_personal,NegRaise
nyt_eng_20101212_0034_80:25-27-28,very_good,"It did n't do well , and I remember Dan was checking Amazon a lot and saying to me , ` Oh , It 's not looking very good . '",looking,not,very,good,"it did n't do well , and I remember Dan was checking Amazon a lot and saying to me , ` Oh , It 's not looking very good . '",nyt_eng_20101212_0034_80,"Then I wrote ` Men , Love and Sex  -COL-  The Complete User 's Guide for Women . '","It did n't do well , and I remember Dan was checking Amazon a lot and saying to me , ` Oh , It 's not looking very good . '","it did n't do well , and I remember Dan was checking Amazon a lot and saying to me , ` Oh , It 's not looking very good . '","it did not do well , and I remember Dan was check Amazon a lot and say to I , ` oh , it 's not look very good . '","And I think the hard time he gave me about that helped me get back to focusing on what Men 's Health does best  -COL-  food , nutrition , fitness .",looking,not,very,good,26,25,27,28,"{'lemma': 'look', 'ix': 26, 'xpos': 'VBG', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'good', 'ix': 28, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 26, 'xpos': 'VBG', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 25, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'good', 'ix': 28, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'very', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}",advmod,nyt_eng_201012,25-27-28,very_good,NegRaise
nyt_eng_20101212_0034_29:2-4-5,so_great,You do n't look so great .,look,n't,so,great,you do n't look so great .,nyt_eng_20101212_0034_29,"When I started to leave the house again , one of the first nights I went out , it so happened Dave was there , at Soho House with a group of people , and he said , ` Hey Dan .",You do n't look so great .,you do n't look so great .,you do not look so great .,...  -RDQ-  ',look,n't,so,great,3,2,4,5,"{'lemma': 'look', 'ix': 3, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'great', 'ix': 5, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 3, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'great', 'ix': 5, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'so', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'great'}",advmod,nyt_eng_201012,2-4-5,so_great,NegRaise
nyt_eng_20101212_0003_88:5-7-8,so_shabby,The old cement lady will never look so shabby .,look,never,so,shabby,the old cement lady will never look so shabby .,nyt_eng_20101212_0003_88,"It 's played in the Cotton Bowl , which lost the Cotton Bowl to Arlington , Texas .",The old cement lady will never look so shabby .,the old cement lady will never look so shabby .,the old cement lady will never look so shabby .,-- Not You Again Bowls,look,never,so,shabby,6,5,7,8,"{'lemma': 'look', 'ix': 6, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'shabby', 'ix': 8, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 6, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'never', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'shabby', 'ix': 8, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'so', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'shabby'}",advmod,nyt_eng_201012,5-7-8,so_shabby,NegRaise
nyt_eng_20101210_0162_13:2-25-26,bitterly_disappointed,"Bush did not want the financial crisis to be the defining event of the last two years of his term , and Obama has been bitterly disappointed by how slow the recovery has been .",want,not,bitterly,disappointed,"Bush did not want the financial crisis to be the defining event of the last two years of his term , and Obama has been bitterly disappointed by how slow the recovery has been .",nyt_eng_20101210_0162_13,"Obviously many things that affect the economy are unrelated to presidential terms , and happen whether or not the government wants them to .","Bush did not want the financial crisis to be the defining event of the last two years of his term , and Obama has been bitterly disappointed by how slow the recovery has been .","Bush did not want the financial crisis to be the defining event of the last two years of his term , and Obama has been bitterly disappointed by how slow the recovery has been .","Bush did not want the financial crisis to be the define event of the last two year of he term , and Obama has been bitterly disappointed by how slow the recovery has be .","But presidents do have choices to make , and they do matter .",want,not,bitterly,disappointed,3,2,25,26,"{'lemma': 'want', 'ix': 3, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'disappointed', 'ix': 26, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'want'}",conj,"{'lemma': 'want', 'ix': 3, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'want'}",neg,"{'lemma': 'disappointed', 'ix': 26, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'want'}","{'lemma': 'bitterly', 'ix': 25, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'disappointed'}",advmod,nyt_eng_201012,2-25-26,bitterly_disappointed,NegRaise
nyt_eng_20101208_0225_55:3-5-6,so_bad,Plan B does not look so bad .,look,not,so,bad,Plan B does not look so bad .,nyt_eng_20101208_0225_55,"But Greinke is younger than Lee , and Crawford is an upgrade over Gardner .",Plan B does not look so bad .,Plan B does not look so bad .,Plan B does not look so bad .,,look,not,so,bad,4,3,5,6,"{'lemma': 'look', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'bad', 'ix': 6, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'bad', 'ix': 6, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'so', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_201012,3-5-6,so_bad,NegRaise
