hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
nyt_eng_19961227_0322_47:14,outdated_input_file,merely_bandits,merely,bandits,"Vang Pao has reportedly claimed to be offended at reports the Hmong are merely bandits , insisting they are  -LBQ-  freedom fighters  -RDQ-  .",nyt_eng_19961227_0322_47,14,,,,nyt_eng_19961227,Nyt1,1996-12-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,270478,1996,False
nyt_eng_19950407_0281_16:5,outdated_input_file,merely_irritating,merely,irritating,"Alas , Leoni is merely irritating .",nyt_eng_19950407_0281_16,5,,,,nyt_eng_19950407,Nyt1,1995-04-07,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,64952,1995,False
nyt_eng_19961224_0428_20:5,outdated_input_file,merely_well-covered,merely,well-covered,"The underlying hatred was merely well-covered , he said , but always existed .",nyt_eng_19961224_0428_20,5,,,,nyt_eng_19961224,Nyt1,1996-12-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,269696,1996,False
nyt_eng_19941029_0054_4:9,outdated_input_file,mighty_high,mighty,high,"The price a procrastinator can pay can be mighty high , said Marcia Yudkin , who designed the Procrastinator 's Pen Pal , a 10-week series of postcards designed to help people overcome their tendency to put things off .",nyt_eng_19941029_0054_4,9,,,,nyt_eng_19941029,Nyt1,1994-10-29,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,26752,1994,False
nyt_eng_19961122_0195_11:6,outdated_input_file,moderately_stimulative,moderately,stimulative,"-LBQ-  The budget will be moderately stimulative but Clarke has n't got the political desire to be generous if he wants to remain a prudent chancellor ,  -RDQ-  said Stephen Dowds , investment director at Matheson Investment Management , which has about $ 672 million under management in U.K. equities .",nyt_eng_19961122_0195_11,6,,,,nyt_eng_19961122,Nyt1,1996-11-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,259487,1996,False
nyt_eng_19941118_0196_17:16,outdated_input_file,morally_untenable,morally,untenable,"-LBQ-  I think NATO 's position of denying the victims a level playing field is morally untenable ,  -RDQ-  Nunn said .",nyt_eng_19941118_0196_17,16,,,,nyt_eng_19941118,Nyt1,1994-11-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,31110,1994,False
nyt_eng_19980504_0091_29:7,outdated_input_file,mostly_anecdotal,mostly,anecdotal,The health benefits of clowning are mostly anecdotal .,nyt_eng_19980504_0091_29,7,,,,nyt_eng_19980504,Nyt1,1998-05-04,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,435187,1998,False
nyt_eng_19970818_0599_29:13,outdated_input_file,mostly_due,mostly,due,"-LBQ-  In 1996 , I earned $ 14,000 and this increase was mostly due to increasing full-time work .",nyt_eng_19970818_0599_29,13,,,,nyt_eng_19970818,Nyt1,1997-08-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,349905,1997,False
nyt_eng_19950526_0275_14:10,outdated_input_file,mostly_ineffective,mostly,ineffective,"-LBQ-  Governmental and multinational loans to Russia have been mostly ineffective , sometimes counter-productive ,  -RDQ-  he notes .",nyt_eng_19950526_0275_14,10,,,,nyt_eng_19950526,Nyt1,1995-05-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,79398,1995,False
nyt_eng_19970408_0498_3:5,outdated_input_file,mostly_invisible,mostly,invisible,"Today 's hazards are mostly invisible and they stem from shifts in agriculture , trade patterns , technology and dietary habits .",nyt_eng_19970408_0498_3,5,,,,nyt_eng_19970408,Nyt1,1997-04-08,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,304828,1997,False
nyt_eng_19960403_0021_33:6,outdated_input_file,much_ado,much,ado,"-LBQ-  The whole scenario is much ado about nothing ,  -RDQ-  said Mark Rosentraub , an Indiana University professor who has studied sports franchises for 20 years .",nyt_eng_19960403_0021_33,6,,,,nyt_eng_19960403,Nyt1,1996-04-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,183968,1996,False
nyt_eng_19971223_0256_18:6,outdated_input_file,much_aware,much,aware,"-LBQ-  But I was very much aware that I was Gary 's wife and that I was representing GE Capital in my role as his wife , a CEO wife .",nyt_eng_19971223_0256_18,6,,,,nyt_eng_19971223,Nyt1,1997-12-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,395449,1997,False
nyt_eng_19970612_0484_6:39,neg-ext-nonsubj,much_miscast,much,miscast,And would n't you know this happy couple just has to plan a seagoing vacation on a supercruiser that 's about to be taken over by a criminal mastermind with nothing to lose ? Dafoe is not so much miscast as a leering menace as he is simply stranded in inferior material .,nyt_eng_19970612_0484_6,39,nyt_eng_199706,Annie 's new squeeze -LRB- Patric -RRB- is also a cop .,Bullock 's portrayal of a self-sufficient hero makes  -LBQ-  Speed 2  -RDQ-  unique among the season 's predominantly tough-guy action films .,nyt_eng_19970612,Nyt1,1997-06-12,negative,not_VP-adv,not,VP-adv,True,30872,1997,False
nyt_eng_19970422_0555_19:10,outdated_input_file,much_superior,much,superior,-LBQ-  Some of the ideas Asians have are so much superior .  -RDQ-,nyt_eng_19970422_0555_19,10,,,,nyt_eng_19970422,Nyt1,1997-04-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,309760,1997,False
nyt_eng_19950911_0393_14:3,outdated_input_file,narrowly_targeted,narrowly,targeted,"Many are narrowly targeted , with some resorts reserved for couples only , some aimed at the luxury traveler , others at sports nuts .",nyt_eng_19950911_0393_14,3,,,,nyt_eng_19950911,Nyt1,1995-09-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,114202,1995,False
nyt_eng_19970326_0630_27:14,outdated_input_file,naturally_considerate,naturally,considerate,"Harrison 's music does n't pander or try to ingratiate ; it is naturally considerate , indeed so nice that at moments of saturation one wants to give it a kick .",nyt_eng_19970326_0630_27,14,,,,nyt_eng_19970326,Nyt1,1997-03-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,300623,1997,False
nyt_eng_19941017_0005_8:5,outdated_input_file,nearly_decapitated,nearly,decapitated,"Tucker , who was nearly decapitated , was pronounced dead at the scene by the Cayuga County coroner .",nyt_eng_19941017_0005_8,5,,,,nyt_eng_19941017,Nyt1,1994-10-17,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,23787,1994,False
nyt_eng_20091211_0133_36:23,neg-ext-nonsubj,nearly_dry,nearly,dry,"The show-within-a-show prep work paid off on a number of levels , and David proved his well of fearless comedy is n't nearly dry .",nyt_eng_20091211_0133_36,23,nyt_eng_200912,"Just when you thought the cringe-inducing , politically incorrect antics of Larry David had been played out ,  -LBQ-  Curb  -RDQ-  returns with one of its finest seasons , tracing the arc of a  -LBQ-  Seinfeld  -RDQ-  reunion .",6 .,nyt_eng_20091211,Nyt2,2009-12-11,negative,not_VP-adv,not,VP-adv,False,80885,2009,False
nyt_eng_19970716_0790_23:13,outdated_input_file,nearly_empty,nearly,empty,"In the case of Flight 800 , the center fuel tank was nearly empty when the Jumbo jet took off from JFK Airport en route to Paris .",nyt_eng_19970716_0790_23,13,,,,nyt_eng_19970716,Nyt1,1997-07-16,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,338886,1997,False
nyt_eng_19971231_0312_138:19,neg-ext-nonsubj,nearly_enough,nearly,enough,"While states can grant extensions to 20 percent of their caseload , Herr thinks that wo n't be nearly enough .",nyt_eng_19971231_0312_138,19,nyt_eng_199712,The law restricts most recipients to five years of federal support in a lifetime .,Her hope is that the law will serve as a sorting mechanism  -LBQ-  to figure out who can do what  -RDQ-  _ who can work full time ; who can work part time ; who needs to mix volunteer work with drug or mental-health treatment .,nyt_eng_19971231,Nyt1,1997-12-31,negative,not_VP-adv,not,VP-adv,False,34192,1997,False
nyt_eng_19960627_0562_26:23,outdated_input_file,nearly_flawless,nearly,flawless,"When and where it counted most , in the first set 's tie breaker and on his break-point chances , Sampras was nearly flawless .",nyt_eng_19960627_0562_26,23,,,,nyt_eng_19960627,Nyt1,1996-06-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,210201,1996,False
nyt_eng_19970929_0753_13:5,neg-ext-nonsubj,nearly_good,nearly,good,"But it was n't nearly good enough for Roenick , 27 , or his growing band of skeptics , who criticized his play as often as they criticized his salary .",nyt_eng_19970929_0753_13,5,nyt_eng_199709,"Combined with his 40 assists , that still was good enough for second place on the team with 69 points , behind left wing Keith Tkachuk 's 86 .",A midseason report by  -LBQ-  USA Today  -RDQ-  listed 10 things that were going out of style in 1996-97 .,nyt_eng_19970929,Nyt1,1997-09-29,negative,not_VP-adv,not,VP-adv,True,6546,1997,False
nyt_eng_19960731_0738_20:13,outdated_input_file,nearly_identical,nearly,identical,"Even though the minimum-wage proposals in the House and Senate legislation were nearly identical and the differing tax provisions posed few major obstacles , reconciling the two bills took longer than expected .",nyt_eng_19960731_0738_20,13,,,,nyt_eng_19960731,Nyt1,1996-07-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,221241,1996,False
nyt_eng_19941101_0266_19:29,outdated_input_file,nearly_identical,nearly,identical,"Both horses are 5 years old , are trained by two of the best horsemen in the nation and are at the end of brilliant careers that are nearly identical statistically .",nyt_eng_19941101_0266_19,29,,,,nyt_eng_19941101,Nyt1,1994-11-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,27502,1994,False
nyt_eng_19970723_0969_1:10,outdated_input_file,nearly_impossible,nearly,impossible,"Once I put the helmet on , it was nearly impossible to hear .",nyt_eng_19970723_0969_1,10,,,,nyt_eng_19970723,Nyt1,1997-07-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,341353,1997,False
nyt_eng_19990813_0034_17:10,neg-mit,nearly_kid-like,nearly,kid-like,Those few on the roster at the moment are nearly kid-like in their giddiness .,nyt_eng_19990813_0034_17,10,nyt_eng_199908,"Then again , it 's not as if most of the 26 Mariners pitchers have been around long enough this season to finish a handshake , much less answer a question .","-LBQ-  No doubt about it _ the pitchers are raving about it ,  -RDQ-  said Paul Abbott , who pitched five solid innings and was the winner Wednesday in the 11-2 , series-sweeping victory over the Chicago White Sox .",nyt_eng_19990813,Nyt1,1999-08-13,negative,few_subj,few,subj,False,100,1999,False
nyt_eng_20101106_0004_31:6,neg-ext-nonsubj,nearly_strong,nearly,strong,"Still , it was not nearly strong enough to make a dent in unemployment .",nyt_eng_20101106_0004_31,6,nyt_eng_201011,"The gain was certainly a welcome change after four months of job losses , and was better than what economists had expected .","Nearly 15 million people are still out of work , and the unemployment rate remains stubbornly high at 9.6 percent .",nyt_eng_20101106,Nyt2,2010-11-06,negative,not_VP-adv,not,VP-adv,False,23425,2010,False
nyt_eng_19960702_0446_1:8,outdated_input_file,nearly_vacant,nearly,vacant,"A downtown office building that has been nearly vacant since it was completed in 1991 has been bought , heralding a revival of one of the larger projects that stalled when the commercial real-estate market here collapsed .",nyt_eng_19960702_0446_1,8,,,,nyt_eng_19960702,Nyt1,1996-07-02,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,211706,1996,False
apw_eng_20050413_0030_5:5,neg-ext-nonsubj,necessarily_appropriate,necessarily,appropriate,"Large birds are not necessarily appropriate for these individuals due to their long lifespan , size and care requirements ,  -RDQ-  Bruce Hall , Petco 's president and chief operating officer , said in a statement .",apw_eng_20050413_0030_5,5,apw_eng_200504,-LBQ-  We recognize that most of our bird customers are what we would call ` beginning hobbyists . ',"San Diego-based Petco , the country 's No. 2 pet supply chain with 730 stores , also agreed to encourage adoption of homeless birds from shelters and to separate mice and rats by gender to prevent them from breeding .",apw_eng_20050413,Apw,2005-04-13,negative,not_VP-adv,not,VP-adv,False,8122,2005,False
nyt_eng_19980729_0382_6:4,neg-ext-nonsubj,necessarily_bad,necessarily,bad,"This is not necessarily bad , as people who have breathed the air in Denver lately or taken a swim in Lake Erie can attest .",nyt_eng_19980729_0382_6,4,nyt_eng_199807,"At the last reckoning by the Office of Management and Budget , private outlays to comply with social regulation topped $ 200 billion , and they are rising rapidly .","But ask an economist who follows regulatory issues , and you will hear that federal regulation is a hodgepodge of the smart and the perverse , the elegantly precise and the miserably flat-footed , the extraordinarily cost-effective and the grotesquely wasteful .",nyt_eng_19980729,Nyt1,1998-07-29,negative,not_VP-adv,not,VP-adv,False,62982,1998,False
nyt_eng_19950218_0227_52:9,outdated_input_file,necessarily_bad,necessarily,bad,But I do n't know that change is necessarily bad .,nyt_eng_19950218_0227_52,9,,,,nyt_eng_19950218,Nyt1,1995-02-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,52079,1995,False
nyt_eng_19960808_0402_56:10,neg-ext-nonsubj,necessarily_dire,necessarily,dire,"Even so , weak sales in July are n't necessarily dire for retailers .",nyt_eng_19960808_0402_56,10,nyt_eng_199608,Both Sears and Federated were among those putting the Olympics at fault .,"Strong July sales often are the result of deep discounts , giving retailers smaller profits on what they sell .",nyt_eng_19960808,Nyt1,1996-08-08,negative,not_VP-adv,not,VP-adv,False,5598,1996,False
nyt_eng_19950322_0149_5:26,neg-ext-nonsubj,necessarily_eager,necessarily,eager,"But teachers , whose jobs are already enormously complicated by societal ills such as gun-toting teens , broken homes and child abuse , are n't necessarily eager to become avid technology buffs themselves .",nyt_eng_19950322_0149_5,26,nyt_eng_199503,"-LBQ-  A computer wired to the outside world or to a CD-ROM can help students gain access to information independent of the teacher and make them more active learners ,  -RDQ-  Foltos says .","-LBQ-  There are some teachers who are very apprehensive about using new technology ,  -RDQ-  says Seattle 's Ballard High School Principal Charles Chinn .",nyt_eng_19950322,Nyt1,1995-03-22,negative,not_VP-adv,not,VP-adv,False,41109,1995,False
nyt_eng_19971103_0749_22:17,neg-ext-nonsubj,necessarily_worth,necessarily,worth,"However , yesterday Santa Clara chipmaker S3 showed that even the most conservative policy is n't necessarily worth the paper it 's written on if it 's not enforced .",nyt_eng_19971103_0749_22,17,nyt_eng_199711,"In theory , the latter is supposed to be the most conservative , because a company ca n't be tempted to stuff the distribution channel with more products than it can reasonably sell _ a practice that can artificially boost sales and earnings",S3 -LRB- to its credit -RRB- blew the whistle on itself yesterday by saying it had not  -LBQ-  adhered  -RDQ-  to its policy of only booking revenue once its chips are shipped to customers .,nyt_eng_19971103,Nyt1,1997-11-03,negative,not_VP-adv,not,VP-adv,True,24488,1997,False
nyt_eng_19950310_0281_21:34,outdated_input_file,no_different,no,different,"Gordon , creative consultant on a PBS documentary ,  -LBQ-  The World of Jewish Humor ,  -RDQ-  a few years ago , said the eye-poking , head-thumping routines of the Three Stooges are no different than the physical routines of the -LRB- ital -RRB- badkhn -LRB- end ital -RRB- .",nyt_eng_19950310_0281_21,34,,,,nyt_eng_19950310,Nyt1,1995-03-10,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,56893,1995,False
nyt_eng_19970421_0621_39:4,outdated_input_file,no_different,no,different,-LBQ-  I 'm no different .  -RDQ-,nyt_eng_19970421_0621_39,4,,,,nyt_eng_19970421,Nyt1,1997-04-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,309438,1997,False
nyt_eng_19950927_0313_22:7,outdated_input_file,no_different,no,different,"-LBQ-  My advice to investors is no different than it was before this happened  -COL-  It 's a great fund and is still worth investing in , especially if you are looking for one-stop shopping in a balanced fund .  -RDQ-",nyt_eng_19950927_0313_22,7,,,,nyt_eng_19950927,Nyt1,1995-09-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,119697,1995,False
nyt_eng_19970726_0210_4:3,outdated_input_file,no_expert,no,expert,"I 'm no expert in marine biology , but I 'm fairly sure of the sex .",nyt_eng_19970726_0210_4,3,,,,nyt_eng_19970726,Nyt1,1997-07-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,342410,1997,False
nyt_eng_19970227_0234_24:4,outdated_input_file,no_secret,no,secret,What is also no secret is that those bad old days have been put behind him for the moment because Leonard agreed to come out of retirement to fight him .,nyt_eng_19970227_0234_24,4,,,,nyt_eng_19970227,Nyt1,1997-02-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,291218,1997,False
nyt_eng_19960831_0246_40:14,outdated_input_file,no_upset,no,upset,"So both Grade I races for juveniles ended in upsets , which is no upset for Saratoga .",nyt_eng_19960831_0246_40,14,,,,nyt_eng_19960831,Nyt1,1996-08-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,231032,1996,False
nyt_eng_19941022_0040_12:6,outdated_input_file,nonetheless_concerned,nonetheless,concerned,"But she and others are nonetheless concerned about sex between adults and teen-agers , regardless of gender .",nyt_eng_19941022_0040_12,6,,,,nyt_eng_19941022,Nyt1,1994-10-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,25120,1994,False
nyt_eng_19950901_0567_13:3,outdated_input_file,nonetheless_intriguing,nonetheless,intriguing,It was nonetheless intriguing because a member of the district ATtorney 's office was suggesting that her own colleagues were reluctant to investigate Fuhrman .,nyt_eng_19950901_0567_13,3,,,,nyt_eng_19950901,Nyt1,1995-09-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,111895,1995,False
nyt_eng_19950424_0489_2:4,outdated_input_file,notably_absent,notably,absent,Public harmony was notably absent as finance ministers of the,nyt_eng_19950424_0489_2,4,,,,nyt_eng_19950424,Nyt1,1995-04-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,69791,1995,False
nyt_eng_19980108_0331_11:8,outdated_input_file,notoriously_hard,notoriously,hard,Fully satisfactory cost-benefit assessments of immigration are notoriously hard to conduct .,nyt_eng_19980108_0331_11,8,,,,nyt_eng_19980108,Nyt1,1998-01-08,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,400360,1998,False
nyt_eng_19961213_0531_21:9,outdated_input_file,notoriously_ill-managed,notoriously,ill-managed,"What 's more , Brazilian state-run companies are notoriously ill-managed .",nyt_eng_19961213_0531_21,9,,,,nyt_eng_19961213,Nyt1,1996-12-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,266297,1996,False
nyt_eng_19950222_0438_6:10,outdated_input_file,now_available,now,available,"On 1995 models , rebates of $ 1,000 are now available across the board .",nyt_eng_19950222_0438_6,10,,,,nyt_eng_19950222,Nyt1,1995-02-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,53006,1995,False
nyt_eng_19970106_0332_15:4,outdated_input_file,now_clear,now,clear,-LBQ-  It is now clear that reengineering and investment in productivity enhancing equipment was not just a short-term phenomenon .  -RDQ-,nyt_eng_19970106_0332_15,4,,,,nyt_eng_19970106,Nyt1,1997-01-06,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,273072,1997,False
nyt_eng_19960401_0059_22:4,outdated_input_file,now_happy,now,happy,-LBQ-  Normandy is now happy to see Newcrest as part of the proposal .,nyt_eng_19960401_0059_22,4,,,,nyt_eng_19960401,Nyt1,1996-04-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,183151,1996,False
nyt_eng_19961226_0739_18:22,outdated_input_file,now_incumbent,now,incumbent,"U.S. Attorney Eric Holder , who had asked the grand jury to consider the case , said ,  -LBQ-  It is now incumbent upon everyone in this city to work to cool the passions on both sides and not permit this incident to cause increased polarization .  -RDQ-",nyt_eng_19961226_0739_18,22,,,,nyt_eng_19961226,Nyt1,1996-12-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,270262,1996,False
nyt_eng_19950117_0153_7:8,outdated_input_file,now_open,now,open,"Both the shape and the purpose are now open to question , and not only from desperate marketers .",nyt_eng_19950117_0153_7,8,,,,nyt_eng_19950117,Nyt1,1995-01-17,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,43193,1995,False
nyt_eng_19950124_0303_14:3,outdated_input_file,now_ready,now,ready,They are now ready not just for a separation but for a full divorce .,nyt_eng_19950124_0303_14,3,,,,nyt_eng_19950124,Nyt1,1995-01-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,45242,1995,False
apw_eng_19980806_0943_28:9,neg-ext-subj,now_underway,now,underway,No peace for Congo  -COL-  a rebellion is now underway against ex-rebel Kabila .,apw_eng_19980806_0943_28,9,apw_eng_199808,"Sueddeutsche Zeitung , Munich , on rebellion against Kabila  -COL-",The Tutsi-Banyamulenge _ precisely the minority that initiated Kabila 's successful coup against dictator Mobutu two years ago _ have threatened his tenuous hold on the vast nation .,apw_eng_19980806,Apw,1998-08-06,negative,no_subj-det,no,subj-det,False,2393,1998,False
nyt_eng_19950421_0227_44:4,outdated_input_file,now_worth,now,worth,"That investment is now worth $ 120,000 .",nyt_eng_19950421_0227_44,4,,,,nyt_eng_19950421,Nyt1,1995-04-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,68819,1995,False
nyt_eng_19980108_0112_20:9,outdated_input_file,now_worth,now,worth,Steady Safe 's $ 130 million investment is now worth just $ 14 million .,nyt_eng_19980108_0112_20,9,,,,nyt_eng_19980108,Nyt1,1998-01-08,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,400257,1998,False
nyt_eng_19950919_0199_7:8,outdated_input_file,now_worth,now,worth,"The CFL , whose 13 teams are now worth a total of $ 40 million , must decide whether to flip Canadian rules for U.S. ones in order to fuel its U.S. expansion strategy .",nyt_eng_19950919_0199_7,8,,,,nyt_eng_19950919,Nyt1,1995-09-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,116716,1995,False
nyt_eng_19980303_0386_5:20,outdated_input_file,obviously_grand,obviously,grand,"-LBQ-  I was dragging a trunk , and I remember the chaos of being in a building that was obviously grand , and that for some reason was being torn down all around me ,  -RDQ-  he said .",nyt_eng_19980303_0386_5,20,,,,nyt_eng_19980303,Nyt1,1998-03-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,417667,1998,False
nyt_eng_19990930_0154_22:55,neg-ext-subj,oddly_refreshing,oddly,refreshing,"You know where  -LBQ-  Shasta McNasty  -RDQ-  is setting the bar , right ? But the fact that it shows no embarrassment , no shame in this approach -LRB- after dwarf-bashing , plus some racist and sexist jokes , the show has a kind of fearless we 'll - do-anything moxie -RRB- , is oddly refreshing .",nyt_eng_19990930_0154_22,55,nyt_eng_199909,"Not only does Gary Coleman make a cameo , to continue the short jokes , but Heather Kozar , a former Playmate of the Year , also has a few lines , right after the close-up of her breasts .","Valentine 's network is becoming the best untold story of the new season , as it rebounds from disastrous ratings and is beginning to punch the shoulder of its rival , The WB , really hard .",nyt_eng_19990930,Nyt1,1999-09-30,negative,no_subj-det,no,subj-det,False,415,1999,False
nyt_eng_19940929_0170_9:19,outdated_input_file,officially_neutral,officially,neutral,"Naturally , the instigators of the lawsuit are aghast , as are those at the UW who are officially neutral but privately cheerleading the litigation .",nyt_eng_19940929_0170_9,19,,,,nyt_eng_19940929,Nyt1,1994-09-29,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,20054,1994,False
nyt_eng_19950704_0038_44:11,outdated_input_file,officially_unemployed,officially,unemployed,"Of the 11.9 million-strong working population , 3.6 million are officially unemployed .",nyt_eng_19950704_0038_44,11,,,,nyt_eng_19950704,Nyt1,1995-07-04,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,91954,1995,False
nyt_eng_19960703_0306_6:4,outdated_input_file,often_allegorical,often,allegorical,"The characters are often allegorical  -COL-  Gary Cooper in the 1941 biographical epic  -LBQ-  Sergeant York  -RDQ-  as the embodiment of the conflict between faith and duty ; William Bendix and Brian Donlevy in 1942 's  -LBQ-  Wake Island ,  -RDQ-  as stalwart as the Spartans at Thermopylae ; John Wayne , particularly in his signature war film ,  -LBQ-  Sands of Iwo Jima ,  -RDQ-  from 1949 , dauntless comrade and surrogate father rolled into one ; finally Kirk Douglas in  -LBQ-  Paths of Glory  -RDQ-  as the sine qua non of conscience .",nyt_eng_19960703_0306_6,4,,,,nyt_eng_19960703,Nyt1,1996-07-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,212002,1996,False
nyt_eng_19980521_0118_10:3,outdated_input_file,often_busy,often,busy,"Clinicians are often busy and may strive to keep care simple , particularly if they do not have relatively more time for the patients with relatively more complicated conditions .",nyt_eng_19980521_0118_10,3,,,,nyt_eng_19980521,Nyt1,1998-05-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,440764,1998,False
nyt_eng_19970221_0592_33:28,outdated_input_file,often_difficult,often,difficult,"But the sons and daughters of senior leaders are highly secretive and almost tribal in the way they keep to insulated circles of friends , It is often difficult to uncover even the most basic information about them , including where they work or live or invest their money , except in unusual cases like Deng Zhifang 's .",nyt_eng_19970221_0592_33,28,,,,nyt_eng_19970221,Nyt1,1997-02-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,289463,1997,False
nyt_eng_19960425_0008_23:11,outdated_input_file,often_hard,often,hard,"-LBQ-  So many people eat out , and it 's often hard to find places that people can go to .  -RDQ-",nyt_eng_19960425_0008_23,11,,,,nyt_eng_19960425,Nyt1,1996-04-25,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,191623,1996,False
nyt_eng_19951108_0573_18:5,outdated_input_file,often_informal,often,informal,"While the networking is often informal , a growing array of black organizations supports it .",nyt_eng_19951108_0573_18,5,,,,nyt_eng_19951108,Nyt1,1995-11-08,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,134093,1995,False
nyt_eng_19941212_0194_24:8,outdated_input_file,often_poor,often,poor,"Picture quality , for example , is often poor , in part because most titles display only at low screen resolutions .",nyt_eng_19941212_0194_24,8,,,,nyt_eng_19941212,Nyt1,1994-12-12,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,35830,1994,False
nyt_eng_19950301_0093_26:7,outdated_input_file,often_tempting,often,tempting,"-LBQ-  With Bill Clinton it is often tempting , but usually misleading , to try to separate the good from the bad , to say that the part of him that is indecisive , too eager to please and prone to deception , is more revealing of the inner man than the part of him that is indefatigable , intelligent , empathetic and self-deprecating .",nyt_eng_19950301_0093_26,7,,,,nyt_eng_19950301,Nyt1,1995-03-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,54427,1995,False
nyt_eng_20040322_0015_30:23,neg-ext-nonsubj,only_available,only,available,"The researchers said that additional support for the hypothesis could be found in a few studies that showed that alcohol was not only available , but ubiquitous in wild fruits .",nyt_eng_20040322_0015_30,23,nyt_eng_200403,"And , Dudley asked , what about fruit cordials ? Could they be tapping into an ancestral attraction to a mix of alcohol and fruits ?",-LRB- STORY CAN END HERE .,nyt_eng_20040322,Nyt2,2004-03-22,negative,not_VP-adv,not,VP-adv,False,22929,2004,False
nyt_eng_19971121_0493_28:10,outdated_input_file,only_available,only,available,"Luber emphasized that the procedure is still experimental and only available to patients who fit a narrow range of criteria , including limited heart damage that is confined to an area near the left side of the heart that is easy to reach by laser .",nyt_eng_19971121_0493_28,10,,,,nyt_eng_19971121,Nyt1,1997-11-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,384377,1997,False
nyt_eng_19990706_0230_31:28,neg-ext-nonsubj,only_classics,only,classics,"-LBQ-  And I think it would be very , very important to take the Brecht plays as material , and to show that these plays are not only classics , -LRB- but -RRB- that this is contemporary theater .  -RDQ-",nyt_eng_19990706_0230_31,28,nyt_eng_199907,"-LBQ-  They -LRB- Brecht 's heirs -RRB- want to see the plays made as Brecht made the plays ,  -RDQ-  Wuttke says .",,nyt_eng_19990706,Nyt1,1999-07-06,negative,not_VP-adv,not,VP-adv,False,40654,1999,False
