hit_id,colloc,adv,adj,sent_text,sent_id,adv_index
nyt_eng_19960418_0659_11:51,laugh-out-loud_funny,laugh-out-loud,funny,"Some of Lewis ' put-down lines and his mixing a drink called  -LBQ-  The Boston Celtic  -RDQ-  -LRB- because it 's  -LBQ-  weak and white  -RDQ-  -RRB- got some giggles , and a cut-in  -LBQ-  dream  -RDQ-  shot of Jimmy in hot pants got a reaction ... but nothing was laugh-out-loud funny .",nyt_eng_19960418_0659_11,51
nyt_eng_19960420_0070_13:21,so_disruptive,so,disruptive,"For thousands of years , at least since the rise of Sparta triggered the Peloponnesian wars , nothing has been so disruptive to international order as the friction that comes with the rise of new powers .",nyt_eng_19960420_0070_13,21
nyt_eng_19960420_0252_10:37,as_difficult,as,difficult,Nothing he will face in the next few months with the Patriots _ not headhunting safeties trying to decapitate him nor a head coach who surely will berate him regularly just for effect _ will be as difficult as what already has happened in his young life .,nyt_eng_19960420_0252_10,37
nyt_eng_19960422_0734_24:16,as_important,as,important,"NU , my alma mater , certainly makes its educational priorities clear  -COL-  Nothing is as important as winning on the playing field .",nyt_eng_19960422_0734_24,16
nyt_eng_19960427_0064_28:9,so_fallacious,so,fallacious,"As someone once said ,  -LBQ-  Nothing was so fallacious as facts , except figures .  -RDQ-",nyt_eng_19960427_0064_28,9
nyt_eng_19960427_0346_22:7,yet_final,yet,final,Department officials stress that nothing is yet final .,nyt_eng_19960427_0346_22,7
nyt_eng_19960429_0680_5:17,unduly_concerned,unduly,concerned,"-LBQ-  It was a little light , relative to the consensus , but nothing to be unduly concerned about ,  -RDQ-  said Wolfgang Demisch , an analyst with BT Securities .",nyt_eng_19960429_0680_5,17
nyt_eng_19960504_0419_38:6,as_bad,as,bad,-LBQ-  But nothing is ever as bad as it seems .  -RDQ-,nyt_eng_19960504_0419_38,6
nyt_eng_19960508_1882_21:66,as_meaningful,as,meaningful,"In James Baldwin 's play ,  -LBQ-  The Amen Corner ,  -RDQ-  Sister Ophelia says to Sister Maggie , the matriarchal black preacher who is about to break down over family travails ,  -LBQ-  You always been a winner , why you wanna start actin ' like a woman now ?  -RDQ-  Sister Maggie , though , finally finds peace in confessing that nothing is as meaningful as her commitment to her husband and son .",nyt_eng_19960508_1882_21,66
nyt_eng_19960516_0380_18:25,as_perfect,as,perfect,"At the obsessive-compulsive end of perfectionism is the child who ca n't do that , who is unable to function because nothing is ever as perfect as he wants it to be , including himself .",nyt_eng_19960516_0380_18,25
nyt_eng_19960519_0280_56:11,that_simple,that,simple,"Besides , longtime aides say , nothing 's ever quite that simple with Bob Dole .",nyt_eng_19960519_0280_56,11
nyt_eng_19960520_0372_42:23,so_pure,so,pure,"This may be the saddest reckoning of all in  -LBQ-  The Shadow Man ,  -RDQ-  for the truth is that nothing is so pure or precious _ or so large _ as that which we have not had .",nyt_eng_19960520_0372_42,23
nyt_eng_19960601_0068_13:6,quite_enough,quite,enough,"In the end nothing was quite enough , and now for Clinton the election results only compound a season of worry about Bosnia , Russia and the newly enlivened Whitewater investigation .",nyt_eng_19960601_0068_13,6
nyt_eng_19960621_0396_28:26,as_real,as,real,"As guitarist Lenny Kaye churns out a staccato melody line , Smith launches this image barrage  -COL-   -LBQ-  I was down in Georgia nothing was as real as the street beneath my feet descending into air\/The cauldron was a-bubbling , the flesh was lean and the women moved forward like piranhas in a stream they spread themselves before me and offering so sweet and they beckoned and they beckoned ` Come on darling , eat !  -RDQ-  ' That 's as vivid a depiction of predatory sexuality as you might want .",nyt_eng_19960621_0396_28,26
nyt_eng_19960626_0629_27:11,too_strange,too,strange,"In this city , in this time , nothing is too strange to be believed .",nyt_eng_19960626_0629_27,11
nyt_eng_19960704_0207_42:28,truly_private,truly,private,"I always assume that whenever I 'm on line , there 'll be a rec-ord of it somewhere , and that nothing done on the Internet is truly private .",nyt_eng_19960704_0207_42,28
nyt_eng_19960716_0755_10:4,as_bad,as,bad,"Nothing could be as bad , we figured .",nyt_eng_19960716_0755_10,4
nyt_eng_19960720_0127_23:15,that_simple,that,simple,"As the abortion debate shows , nothing about men , women and politics is that simple .",nyt_eng_19960720_0127_23,15
nyt_eng_19960722_0637_39:10,so_satisfying,so,satisfying,"As the anti-smoke people will testify , nothing is so satisfying as rebellion that takes on the nobility of crusade .",nyt_eng_19960722_0637_39,10
nyt_eng_19960725_0470_34:3,as_simple,as,simple,Nothing is as simple as winning or losing _ the soap-opera demands of 1990s journalism wo n't allow it .,nyt_eng_19960725_0470_34,3
nyt_eng_19960725_0961_11:4,as_apocalyptic,as,apocalyptic,Nothing usually is as apocalyptic as we journalists tend to make it .,nyt_eng_19960725_0961_11,4
nyt_eng_19960729_0196_18:5,as_terrifying,as,terrifying,-LBQ-  Nothing is ever as terrifying as competing on a national level .,nyt_eng_19960729_0196_18,5
nyt_eng_19960729_0228_92:4,so_serious,so,serious,-LBQ-  Nothing is so serious that it ca n't be laughed about .  -RDQ-,nyt_eng_19960729_0228_92,4
nyt_eng_19960805_0116_21:8,ever_wrong,ever,wrong,"-LBQ-  They really expect that nothing is ever wrong , and when they hear that sometimes it is , they are upset .  -RDQ-",nyt_eng_19960805_0116_21,8
nyt_eng_19960809_0442_11:4,as_big,as,big,Nothing was ever as big as when Phar Lap came here ... and when he died .  -RDQ-,nyt_eng_19960809_0442_11,4
nyt_eng_19960811_0063_30:14,ever_final,ever,final,"He discovered that nothing was truly personal in politics , and nothing was ever final .",nyt_eng_19960811_0063_30,14
nyt_eng_19960811_0063_30:6,truly_personal,truly,personal,"He discovered that nothing was truly personal in politics , and nothing was ever final .",nyt_eng_19960811_0063_30,6
nyt_eng_19960811_0063_68:11,as_simple,as,simple,Dole also found out in those years that nothing was as simple or easy as it might look .,nyt_eng_19960811_0063_68,11
nyt_eng_19960811_0229_39:19,particularly_cutting-edge,particularly,cutting-edge,"-LBQ-  This all has a very nice , high-tech appearance , but nothing being done on line is particularly cutting-edge ,  -RDQ-  said William Proffer , a director with the San Diego-based Science Applications International Corp. , the company that built the original RNC Web site more than a year ago .",nyt_eng_19960811_0229_39,19
nyt_eng_19960813_0157_3:13,really_likely,really,likely,"-LBQ-  My view has always been that nothing of any substance was really likely before the 1997 budget and that was going to be the first big test , and that is still the case ,  -RDQ-  said Nigel Anderson , an economist on Spain at Wrightson Associates in London .",nyt_eng_19960813_0157_3,13
nyt_eng_19960813_0175_3:13,really_likely,really,likely,"-LBQ-  My view has always been that nothing of any substance was really likely before the 1997 budget and that was going to be the first big test , and that is still the case ,  -RDQ-  said Nigel Anderson , an economist on Spain at Wrightson Associates in London .",nyt_eng_19960813_0175_3,13
nyt_eng_19960817_0035_37:4,ever_true,ever,true,"-LBQ-  Nothing was ever true ,  -RDQ-  he said , though some styrofoam cups with the TWA logo were found floating at the water 's edge .",nyt_eng_19960817_0035_37,4
nyt_eng_19960826_0785_29:10,too_trivial,too,trivial,"While those plans seem quite grandiose , nothing is too trivial or bizarre for the Net .",nyt_eng_19960826_0785_29,10
nyt_eng_19960827_0657_23:5,really_normal,really,normal,"Still , nothing was really normal .",nyt_eng_19960827_0657_23,5
nyt_eng_19960903_0609_46:3,seriously_wrong,seriously,wrong,"Nothing is seriously wrong with Smith , though .",nyt_eng_19960903_0609_46,3
nyt_eng_19960905_0742_51:10,too_bad,too,bad,"And Keneley now knows nothing in college can be too bad , after experiencing his subterranean summer .",nyt_eng_19960905_0742_51,10
nyt_eng_19960914_0200_9:4,seriously_wrong,seriously,wrong,-LBQ-  Nothing 's seriously wrong .,nyt_eng_19960914_0200_9,4
nyt_eng_19960916_0302_1:26,too_weird,too,weird,"And so the nightmares have become part of the cultural lexicon , in part because King is something of a prolific hysteric  -COL-  Nothing is too weird or too common to be an object of his terror .",nyt_eng_19960916_0302_1,26
nyt_eng_19960916_0635_4:45,absolutely_zero,absolutely,zero,"Answering the fourth question in a row on the suggestion that a missile fired by an American military jet or ship blew up the plane , James K. Kallstrom , the senior FBI agent in the crash inquiry , said ,  -LBQ-  Nothing is absolutely zero , but it 's as close to zero as you can get in my estimation .  -RDQ-",nyt_eng_19960916_0635_4,45
nyt_eng_19960918_0777_11:18,that_bad,that,bad,"-LBQ-  Once you 've been dragged through the bottom of the mire , nothing can ever be that bad again .  -RDQ-",nyt_eng_19960918_0777_11,18
nyt_eng_19960920_0259_22:3,ever_certain,ever,certain,"Nothing 's ever certain ,  -RDQ-  Norton says .",nyt_eng_19960920_0259_22,3
nyt_eng_19960920_0271_33:4,really_permanent,really,permanent,"-LBQ-  Nothing is really permanent anymore , and employers need to make sure they 're very careful about what they say to employees ,  -RDQ-  said John A. Challenger , executive vice president of Challenger , Gray & Christmas , the Chicago outplacement firm .",nyt_eng_19960920_0271_33,4
nyt_eng_19960924_0560_8:33,as_important,as,important,"-LBQ-  It is as basic as any of the rights that were written by and for the people by men ,  -RDQ-  she said , adding that Republicans  -LBQ-  say nothing is as important as protecting the life of the unborn , but what about the life of the born ?  -RDQ-",nyt_eng_19960924_0560_8,33
nyt_eng_19960924_0584_14:13,quite_true,quite,true,"And so , as is usual in major art , nothing was quite true , but in the end everything was quite right .",nyt_eng_19960924_0584_14,13
nyt_eng_19960926_0170_14:13,necessarily_static,necessarily,static,"Nothing about racial relations in America , as this shows , is necessarily static .",nyt_eng_19960926_0170_14,13
nyt_eng_19960927_0496_18:4,ever_over,ever,over,"-LBQ-  Nothing is ever over until the people speak ,  -RDQ-  said Leroy Towns , manager of the Roberts campaign .",nyt_eng_19960927_0496_18,4
nyt_eng_19960927_0588_4:26,very_simple,very,simple,"The committee added two new tax law questions on Thursday , and they may be simpler , though in discussing tax law , nothing is very simple .",nyt_eng_19960927_0588_4,26
nyt_eng_19960929_0104_18:16,really_safe,really,safe,"And though the retrograde ended on the 26th , the Muffin averred that nothing was really safe until Monday .",nyt_eng_19960929_0104_18,16
nyt_eng_19961001_0376_50:7,truly_mundane,truly,mundane,Ordinary time reminds that nothing is truly mundane .,nyt_eng_19961001_0376_50,7
nyt_eng_19961001_0721_45:4,ever_impossible,ever,impossible,-LBQ-  Nothing is ever impossible for Ismail .,nyt_eng_19961001_0721_45,4
nyt_eng_19961004_0302_24:15,as_devastating,as,devastating,"Truth is , nothing the Soviets did to us during the Cold War was as devastating as what we did to ourselves , Vietnam being the most visable and painful example .",nyt_eng_19961004_0302_24,15
nyt_eng_19961006_0375_4:28,just_wrong,just,wrong,"-LBQ-  This is a huge project and to spend hundreds of millions of dollars on it and then shut it down and say little or nothing is just wrong ,  -RDQ-  said Siddique Wai , a Brooklyn resident who has crusaded for a new Kings County for years .",nyt_eng_19961006_0375_4,28
nyt_eng_19961011_0043_27:12,reliably_lucrative,reliably,lucrative,But the biggest reason is that nothing else is quite as reliably lucrative as tobacco .,nyt_eng_19961011_0043_27,12
nyt_eng_19961012_0139_15:28,as_symbolic,as,symbolic,"Despite the ongoing questions of credibility and integrity brought on by labor-management conflicts , the shifting of franchises and the movement of players , nothing has been as symbolic as that spray of spit .",nyt_eng_19961012_0139_15,28
nyt_eng_19961013_0228_14:15,really_simple,really,simple,"Seamlessness is a form of fakery , Eisenman is saying , since nothing is really simple and nothing in life is really seamless .",nyt_eng_19961013_0228_14,15
nyt_eng_19961013_0228_14:22,really_seamless,really,seamless,"Seamlessness is a form of fakery , Eisenman is saying , since nothing is really simple and nothing in life is really seamless .",nyt_eng_19961013_0228_14,22
nyt_eng_19961014_0009_54:14,as_good,as,good,Nothing _ outside of maybe double-fudge brownies and airplane food _ is ever as good or as bad as it seems .,nyt_eng_19961014_0009_54,14
nyt_eng_19961021_0607_5:4,so_simple,so,simple,But nothing is so simple in Russia .,nyt_eng_19961021_0607_5,4
nyt_eng_19961025_0042_3:4,that_easy,that,easy,"Because nothing is that easy when a place in history is on the line , which it is for the Braves this week .",nyt_eng_19961025_0042_3,4
nyt_eng_19961101_0207_46:5,as_deadly,as,deadly,But nothing would be as deadly for the project as the loss of Indian support .,nyt_eng_19961101_0207_46,5
nyt_eng_19961116_0136_39:5,as_bad,as,bad,"-LBQ-  Nothing could be as bad as last year ,  -RDQ-  when not only did she find out she had cancer , but her daughter , Donna , died unexpectedly on Christmas Eve .",nyt_eng_19961116_0136_39,5
nyt_eng_19961203_0386_10:3,even_wrong,even,wrong,Nothing is even wrong .,nyt_eng_19961203_0386_10,3
nyt_eng_19961205_0016_5:4,as_entrenched,as,entrenched,And nothing is as entrenched as the college basketball coaching fraternity .,nyt_eng_19961205_0016_5,4
nyt_eng_19961205_0040_9:5,that_simple,that,simple,"Nothing ever is quite that simple when black and gold meets bleu , blanc et rouge here in the city of Forum Horror .",nyt_eng_19961205_0040_9,5
nyt_eng_19961205_0659_10:17,as_memorable,as,memorable,"Yup , it 's the  -LBQ-  Poseidon Adventure  -RDQ-  blueprint , only nothing here is nearly as memorable as Shelley Winters ' underwater scene in that 1972 hit .",nyt_eng_19961205_0659_10,17
nyt_eng_19961207_0163_35:41,so_easy,so,easy,"But long before President Clinton 's halftime procession across the field , between two long lines of Midshipmen and Cadets from the Navy to the Army sideline , the history of the series provided the reminder that nothing would be so easy .",nyt_eng_19961207_0163_35,41
nyt_eng_19961213_0533_47:27,too_tough,too,tough,"-LBQ-  There were some other tricky scenes in the movie , but I got to do a romantic comedy with Michelle Pfeiffer , so nothing is too tough .  -RDQ-",nyt_eng_19961213_0533_47,27
nyt_eng_19961217_0629_34:4,ever_perfect,ever,perfect,-LBQ-  Nothing is ever perfect .,nyt_eng_19961217_0629_34,4
nyt_eng_19961219_0101_40:4,really_odorless,really,odorless,-LBQ-  Nothing is really odorless .  -RDQ-,nyt_eng_19961219_0101_40,4
nyt_eng_19961220_0499_19:7,as_big,as,big,"WRAP-UP Of course , nothing is as big as Tickle Me Elmo , the scarce  -LBQ-  Sesame Street  -RDQ-  doll that is sending parents into near-hysterics trying to find one .",nyt_eng_19961220_0499_19,7
nyt_eng_19961220_0590_24:4,readily_apparent,readily,apparent,Nothing has been readily apparent to this franchise for a decade .,nyt_eng_19961220_0590_24,4
nyt_eng_19961223_0533_8:4,ever_final,ever,final,"-LBQ-  Nothing is ever final in this country ,  -RDQ-  said western diplomat .",nyt_eng_19961223_0533_8,4
nyt_eng_19961223_0641_4:4,ever_final,ever,final,"-LBQ-  Nothing is ever final in this country ,  -RDQ-  one Western diplomat said .",nyt_eng_19961223_0641_4,4
nyt_eng_19970104_0235_40:33,really_new,really,new,"Asked if he was the only person using this technique , he said he was the only one he knew of ,  -LBQ-  but you know , they say nothing 's ever really new .  -RDQ-",nyt_eng_19970104_0235_40,33
nyt_eng_19970107_0253_6:16,as_foul,as,foul,"As Gregory put it earlier ,  -LBQ-  Nothing in the history of this planet is as foul as what we are about to uncover .  -RDQ-",nyt_eng_19970107_0253_6,16
nyt_eng_19970107_0584_6:3,too_big,too,big,Nothing was too big for him to undertake .,nyt_eng_19970107_0584_6,3
nyt_eng_19970108_0311_30:8,really_new,really,new,"So , you see , nothing is really new except the amount of attention given to off-the-field incidents .",nyt_eng_19970108_0311_30,8
nyt_eng_19970119_0060_1:4,so_much,so,much,"-LBQ-  Nothing is so much to be shunned as sex relations ,  -RDQ-  said St. Augustine , and American psychotherapy has lately taken up his cry , at least in regard to therapists ' relations with their patients .",nyt_eng_19970119_0060_1,4
nyt_eng_19970120_0093_1:4,so_much,so,much,"-LBQ-  Nothing is so much to be shunned as sex relations ,  -RDQ-  said St. Augustine , and American psychotherapy has lately taken up his cry , at least in regard to therapists ' relations with their patients .",nyt_eng_19970120_0093_1,4
nyt_eng_19970120_0295_60:26,as_good,as,good,"-LBQ-  I do n't think things are going to fall apart ,  -RDQ-  he said ,  -LBQ-  but from here on nothing will be quite as good .  -RDQ-",nyt_eng_19970120_0295_60,26
nyt_eng_19970203_0537_7:3,ever_simple,ever,simple,Nothing is ever simple or straightforward on a Bjork album .,nyt_eng_19970203_0537_7,3
nyt_eng_19970210_0445_8:14,as_simple,as,simple,"When it comes to disposal of things nuclear , however , nothing is as simple or clear-cut as first meets the eye .",nyt_eng_19970210_0445_8,14
nyt_eng_19970211_0325_3:16,as_worthwhile,as,worthwhile,"The industry collectively agreed that nothing that came out of its own commercial system was as worthwhile as the nonstudio films  -LBQ-  The English Patient ,  -RDQ-   -LBQ-  Fargo ,  -RDQ-   -LBQ-  Secrets & Lies  -RDQ-  and  -LBQ-  Shine .  -RDQ-",nyt_eng_19970211_0325_3,16
nyt_eng_19970211_0509_71:16,very_serious,very,serious,"He would say , ` You will become older and see that nothing really is very serious .",nyt_eng_19970211_0509_71,16
nyt_eng_19970214_0585_46:9,quite_right,quite,right,"Face it , folks , nothing 's been quite right for the Bruins and Celtics since they left the dirty digs of Causeway Street .",nyt_eng_19970214_0585_46,9
nyt_eng_19970218_1702_2:4,as_jarring,as,jarring,"Nothing is quite as jarring as the unexpected , be it a daughter 's boyfriend 's tattoos , a new neighbor prone to public displays of car repair or , heaven forbid , guests who stop by without calling .",nyt_eng_19970218_1702_2,4
nyt_eng_19970221_0472_16:3,totally_safe,totally,safe,Nothing is totally safe .,nyt_eng_19970221_0472_16,3
nyt_eng_19970224_0004_110:9,that_simple,that,simple,"Unfortunately for Tonya Harding , nothing is ever that simple .",nyt_eng_19970224_0004_110,9
nyt_eng_19970227_0234_9:4,quite_able,quite,able,"Nothing has been quite able to soothe him , so he searches on , hoping that Saturday night he will find in the presence of Leonard some sort of peace when they fight for something called the International Boxing Council middleweight title .",nyt_eng_19970227_0234_9,4
nyt_eng_19970227_0268_18:3,too_small,too,small,"Nothing was too small , new babies , weddings and of course obituaries , where the Joneses went for vacation , and who spoke at the Rotary Club ,  -RDQ-  she went on .",nyt_eng_19970227_0268_18,3
nyt_eng_19970305_0647_23:27,as_outrageous,as,outrageous,"There is a sense that Nichols may not want to embarrass the President , but Universal would like nothing better than for the movie to be as outrageous as possible .  -RDQ-",nyt_eng_19970305_0647_23,27
nyt_eng_19970309_0093_22:7,that_different,that,different,Rivera insists that nothing is all that different about his new role .,nyt_eng_19970309_0093_22,7
nyt_eng_19970310_0297_26:13,too_demeaning,too,demeaning,"And the imbecile rich were n't his only marks  -COL-  Nothing was too demeaning if it meant cash to help retain the only thing that meant anything to him , the White House .",nyt_eng_19970310_0297_26,13
nyt_eng_19970310_0519_12:7,as_important,as,important,"In any sport , nothing is as important as the correct call .",nyt_eng_19970310_0519_12,7
nyt_eng_19970310_0584_33:3,ever_perfect,ever,perfect,"Nothing is ever perfect , even when it comes close .",nyt_eng_19970310_0584_33,3
nyt_eng_19970310_0808_18:8,as_sexy,as,sexy,"But alas , nothing Gilkey does is as sexy as a Yankee flare-up , kiss-and-tell biography or trade demand .",nyt_eng_19970310_0808_18,8
nyt_eng_19970311_0230_17:3,too_big,too,big,Nothing was too big for her to challenge .  -RDQ-,nyt_eng_19970311_0230_17,3
nyt_eng_19970315_0041_18:31,quite_enough,quite,enough,"A Russian official in Moscow said there was a growing feeling  -LBQ-  that nothing we are doing is working the way it should , that nothing we do is ever quite enough , and that we may be a historically failed civilization .  -RDQ-",nyt_eng_19970315_0041_18,31
nyt_eng_19970317_0374_6:7,too_silly,too,silly,"harassing President Clinton , nothing is too silly or petty to use against him , from wild talk about impeachment to complaints about the cost of White House laundry .",nyt_eng_19970317_0374_6,7
nyt_eng_19970317_0647_1:18,too_silly,too,silly,"In the game of harassing President Clinton that now consumes the Republican congressional majority , nothing is too silly , petty or unwarranted to use against him , from outrageous threats of impeachment to picky complaints about the cost of White House laundry .",nyt_eng_19970317_0647_1,18
nyt_eng_19970318_0121_1:18,too_silly,too,silly,"In the game of harassing President Clinton that now consumes the Republican congressional majority , nothing is too silly , petty or unwarranted to use against him , from outrageous threats of impeachment to picky complaints about the cost of White House laundry .",nyt_eng_19970318_0121_1,18
nyt_eng_19970329_0066_16:7,intensely_hyperbolic,intensely,hyperbolic,"-LBQ-  Nothing could have been more intensely hyperbolic than the brother-sister relationship ,  -RDQ-  he said .",nyt_eng_19970329_0066_16,7
nyt_eng_19970329_0127_9:4,ever_dead,ever,dead,"-LBQ-  Nothing is ever dead until the final banging of the gavel on the last day ,  -RDQ-  he said .",nyt_eng_19970329_0127_9,4
nyt_eng_19970407_0220_39:3,so_eloquent,so,eloquent,Nothing is so eloquent as a slip of the tongue .,nyt_eng_19970407_0220_39,3
nyt_eng_19970410_0733_37:4,ever_one-dimensional,ever,one-dimensional,But nothing is ever one-dimensional with Ms. Sui .,nyt_eng_19970410_0733_37,4
nyt_eng_19970412_0081_5:8,as_certain,as,certain,"For the time being , nothing is as certain as taxes on death .",nyt_eng_19970412_0081_5,8
nyt_eng_19970416_0541_6:9,too_good,too,good,"When it comes to materials , nothing is too good for the Muppets .",nyt_eng_19970416_0541_6,9
nyt_eng_19970422_0170_14:6,too_small,too,small,She assures me nothing is too small and everything is do-able .,nyt_eng_19970422_0170_14,6
nyt_eng_19970422_0429_5:7,so_simple,so,simple,Nothing about this case is nearly so simple .,nyt_eng_19970422_0429_5,7
nyt_eng_19970426_0143_49:4,ever_calm,ever,calm,But nothing is ever calm .,nyt_eng_19970426_0143_49,4
nyt_eng_19970427_0124_17:14,ever_easy,ever,easy,"And it is also true that even in boom times , nothing is ever easy in the arts .",nyt_eng_19970427_0124_17,14
nyt_eng_19970507_0880_3:3,so_essential,so,essential,Nothing is so essential to success as the tiny piece of yarn or plastic attached to the leader .,nyt_eng_19970507_0880_3,3
nyt_eng_19970508_0055_3:3,so_essential,so,essential,Nothing is so essential to success as the tiny piece of yarn or plastic attached to the leader .,nyt_eng_19970508_0055_3,3
nyt_eng_19970513_0793_14:17,as_simple,as,simple,"Or is she ? With Johnson , because of the track suspension , nothing is ever as simple as it seems .",nyt_eng_19970513_0793_14,17
nyt_eng_19970517_0189_56:4,as_great,as,great,"Nothing is ever as great , or as bad , as you think .  -RDQ-",nyt_eng_19970517_0189_56,4
nyt_eng_19970520_0261_29:12,consistently_profitable,consistently,profitable,Behind the complaints is the simple knowledge that nothing is as consistently profitable as tobacco .,nyt_eng_19970520_0261_29,12
nyt_eng_19970524_0206_40:7,too_unusual,too,unusual,"After yesterday , nothing would be too unusual .",nyt_eng_19970524_0206_40,7
nyt_eng_19970605_0696_31:5,merely_routine,merely,routine,"But nothing ever is merely routine with the owner Robert Perez and the trainer Alfredo Callejas , who frequently run improbable long shots in major New York races and have the outsider Mr. Energizer in the Belmont .",nyt_eng_19970605_0696_31,5
nyt_eng_19970606_0272_23:6,as_challenging,as,challenging,But nothing has been quite as challenging as ` The King and I. ',nyt_eng_19970606_0272_23,6
nyt_eng_19970606_0469_23:7,particularly_expensive,particularly,expensive,-LBQ-  Nothing in this book is particularly expensive .  -RDQ-,nyt_eng_19970606_0469_23,7
nyt_eng_19970612_0260_27:45,too_sacred,too,sacred,"_  -LBQ-  Does Anybody Have a Problem With That  -COL-  The Best of Politically Incorrect  -RDQ-  by Bill Maher -LRB- Ballantine , $ 10 -RRB-  -COL-  As anyone knows who watches Bill Maher 's TV show ,  -LBQ-  Politically Incorrect ,  -RDQ-  nothing is too sacred for lampooning .",nyt_eng_19970612_0260_27,45
nyt_eng_19970617_0234_23:8,any_good,any,good,"To us , nothing and nobody is any good .",nyt_eng_19970617_0234_23,8
nyt_eng_19970626_0113_23:41,as_candid,as,candid,"Sleeper , a former editorial writer for Newsday and the author of  -LBQ-  The Closest of Strangers ,  -RDQ-  has been examining liberals ' rejection of a common American culture for several years , but nothing he has written is as candid as what he gives us here .",nyt_eng_19970626_0113_23,41
nyt_eng_19970626_0744_5:30,really_theirs,really,theirs,The Davidsons say they have struggled most with the fact that nothing they have _ from the royal blue sofa to the telephone James Davidson uses daily _ is really theirs .,nyt_eng_19970626_0744_5,30
nyt_eng_19970702_0823_59:4,too_good,too,good,"-LBQ-  Nothing 's too good for the man who shot Liberty Valance ,  -RDQ-  someone said to Stewart 's mistaken hero at the end of the movie .",nyt_eng_19970702_0823_59,4
nyt_eng_19970703_0047_15:4,as_odd,as,odd,"But nothing is as odd to a visitor , surely , as the prohibition on pumping one 's own gas .",nyt_eng_19970703_0047_15,4
nyt_eng_19970717_0575_21:11,that_free,that,free,Nothing else about  -LBQ-  Nothing to Lose  -RDQ-  is quite that free .,nyt_eng_19970717_0575_21,11
nyt_eng_19970717_0860_22:16,too_raunchy,too,raunchy,"Rated R for profanity , sex and nudity ,  -LBQ-  Nothing to Lose  -RDQ-  is too raunchy for kids .",nyt_eng_19970717_0860_22,16
nyt_eng_19970722_0859_10:4,that_easy,that,easy,Nothing has been that easy .,nyt_eng_19970722_0859_10,4
nyt_eng_19970727_0199_53:3,too_good,too,good,"Nothing was too good for her , and he had patience .",nyt_eng_19970727_0199_53,3
nyt_eng_19970727_0212_18:5,so_central,so,central,"But nothing has been so central to his vision as the augmentation of Columbia College , the undergraduate school .",nyt_eng_19970727_0212_18,5
nyt_eng_19970728_0732_11:11,ever_simple,ever,simple,"Nothing , however , about Moffett and his businesses is ever simple .",nyt_eng_19970728_0732_11,11
nyt_eng_19970729_0428_22:3,too_good,too,good,Nothing was too good for the prince .,nyt_eng_19970729_0428_22,3
nyt_eng_19970730_0642_8:17,too_obvious,too,obvious,"According to insurance agencies , security companies , building managers and the police , nothing is too obvious .",nyt_eng_19970730_0642_8,17
nyt_eng_19970822_0048_45:9,really_worth,really,worth,"Nothing , according to the participants , is really worth a trip to Veterans Stadium , a.k.a. the Concrete Jungle .",nyt_eng_19970822_0048_45,9
nyt_eng_19970823_0026_8:6,too_surprising,too,surprising,"Nothing about Friday night was too surprising , and that in itself is rather odd because the Yankees have played so crisply while going 28-14 since the break .",nyt_eng_19970823_0026_8,6
nyt_eng_19970825_0248_38:7,so_easy,so,easy,"Demothsenes said  -COL-  ` Nothing is so easy as to deceive ourselves , for what we wish , we readily believe . '",nyt_eng_19970825_0248_38,7
nyt_eng_19970825_0496_16:15,ever_unique,ever,unique,"-LBQ-  This has to be the tip of the iceberg , since nothing is ever unique in genetics ,  -RDQ-  Vogelstein said .",nyt_eng_19970825_0496_16,15
nyt_eng_19970830_0057_36:4,as_simple,as,simple,But nothing is as simple as it seems .,nyt_eng_19970830_0057_36,4
nyt_eng_19970904_0049_32:11,completely_ok,completely,ok,-LBQ-  You 've got to realize that nothing is ever completely OK .  -RDQ-,nyt_eng_19970904_0049_32,11
nyt_eng_19970904_0840_6:5,so_simple,so,simple,But nothing is ever so simple in Russia these days .,nyt_eng_19970904_0840_6,5
nyt_eng_19970914_0122_15:30,so_compelling,so,compelling,"Who needs anything more than Internet access ? Until recently , the services ' appeal was supposed to be the exclusive content they provide , but nothing has been so compelling it can not be ignored .",nyt_eng_19970914_0122_15,30
nyt_eng_19970915_0658_12:13,aesthetically_offensive,aesthetically,offensive,I do n't have to tell you that nothing could be more aesthetically offensive than a ruby-red weed trimmer next to a mauve or muted persimmon doorjamb .,nyt_eng_19970915_0658_12,13
nyt_eng_19970916_0506_38:13,grossly_wrong,grossly,wrong,"-LBQ-  Given the number of complaints I 've gotten , nothing is grossly wrong ,  -RDQ-  Ms. Miner said .",nyt_eng_19970916_0506_38,13
nyt_eng_19970919_0599_13:10,as_important,as,important,"It turns out that nothing he ever did was as important as what he accomplished in the years between 1939 , when he went to Washington , and 1954 , when he left full-time government service and returned to MIT and suburban Belmont .",nyt_eng_19970919_0599_13,10
nyt_eng_19970926_0659_11:7,terribly_new,terribly,new,Nothing about  -LBQ-  C-16  -RDQ-  is terribly new .,nyt_eng_19970926_0659_11,7
nyt_eng_19970929_0748_3:11,roundly_denigrated,roundly,denigrated,"At that time , he reckoned , nothing was more roundly denigrated than commercial art .",nyt_eng_19970929_0748_3,11
nyt_eng_19971007_0247_18:6,completely_simple,completely,simple,"As usual , nothing is completely simple .",nyt_eng_19971007_0247_18,6
