hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
apw_eng_20080502_0118_34:20,neg-ext-subj,particularly_distinguished,particularly,distinguished,The other drawback to Rockstar 's otherwise laudable ambition is that none of the many individual gameplay elements are particularly distinguished .,apw_eng_20080502_0118_34,20,apw_eng_200805,"The soundtrack has about 200 well-chosen songs , with talent ranging from David Bowie and The Who to the Russian punk band Leningrad .","Hand-to-hand fighting is awkward , while gunfights are just a little better ."
apw_eng_20081130_0595_14:22,neg-ext-subj,as_large,as,large,"A number of other Dubai developers have laid off staff in recent weeks , though none of the cuts have been as large as Nakheel 's .",apw_eng_20081130_0595_14,22,apw_eng_200811,"The company declined to say how many foreign workers -- whose residency visas are typically tied to employment -- were included in the round of cuts , but it did say laid-off employees would receive support packages that take into account  -LBQ-  social , financial , and professional welfare .  -RDQ-",The layoffs follow a report by HSBC Holdings PLC that found home prices on Dubai 's secondary market recently fell month-to-month for the first time since the city-state began allowing foreigners to buy property in 2002 .
apw_eng_20081117_0174_9:13,neg-ext-subj,entirely_unexpected,entirely,unexpected,Regional markets were awash in bad news but none of it was entirely unexpected .,apw_eng_20081117_0174_9,13,apw_eng_200811,Australia 's main index slid 2.5 percent and India 's Sensex tumbled 3.8 percent .,"The Dow Jones industrial average tumbled 3.8 percent Friday after another session of volatile trading , while Japan 's economy , the world 's second-largest , slid into a recession for the first time since 2001 as companies sharply cut back on spending in the third quarter ."
apw_eng_20081113_1271_4:9,neg-ext-subj,remotely_habitable,remotely,habitable,None of the four giant gaseous planets are remotely habitable or remotely like Earth .,apw_eng_20081113_1271_4,9,apw_eng_200811,"All are trillions of miles -LRB- kilometers -RRB- away -- three of them orbiting the same star , and the fourth circling a different star .",But they raise the possibility of others more hospitable .
apw_eng_20010125_0681_27:33,neg-ext-subj,as_sweeping,as,sweeping,"Bush 's tax proposals , which were laid out during the campaign and introduced in Congress this week , would also affect other parts of state budgets , though none would be as sweeping as the estate tax change .",apw_eng_20010125_0681_27,33,apw_eng_200101,"At a meeting last month , some wanted to lobby to keep the tax , while others wanted to let it die .","If his plan becomes law , North Dakota , Vermont and Rhode Island would all see their income tax revenue shrink significantly because they set their taxes as a straight percentage of federal taxes , Duncan said ."
apw_eng_20010124_0874_10:8,neg-ext-subj,as_acrimonious,as,acrimonious,None of the other nominations has been as acrimonious as Ashcroft 's although Norton did get some Democratic criticism before being approved 18-2 by the Senate Energy and Natural Resources Committee on Wednesday .,apw_eng_20010124_0874_10,8,apw_eng_200101,"-LBQ-  That is not where most of the people of this nation are ,  -RDQ-  Feinstein said .",Democratic Sens. Ron Wyden of Oregon and Charles Schumer of New York were the only votes against Norton 's nomination .
apw_eng_20010124_0682_3:3,neg-ext-subj,seriously_ill,seriously,ill,None is seriously ill .,apw_eng_20010124_0682_3,3,apw_eng_200101,"Since the Jan. 18 spill in the Siret River , 72 people , including more than 50 children , have been hospitalized for gastritis and kidney problems after eating the fish .","Local officials have gone door-to-door in the town of Lepezi , some 210 miles northeast of Bucharest , confiscating and later burning the fish ."
apw_eng_20010108_0396_8:3,neg-ext-subj,as_eye-catching,as,eye-catching,"None was as eye-catching , however , as the 20,000 naked holy men called Naga Sadhus , their torsos smeared with paint and ash .",apw_eng_20010108_0396_8,3,apw_eng_200101,"Women came with bright saris , some of them with their heads shaved as a sign of devotion .","The hundreds of buses , trucks and cars heading for the festival grounds led to chaos Monday on all the four approach roads to Allahabad city ."
apw_eng_20010104_1017_31:7,neg-ext-subj,as_shocking,as,shocking,None of the missteps Wednesday were as shocking as what happened in the first quarter of Tuesday 's Sugar Bowl .,apw_eng_20010104_1017_31,7,apw_eng_200101,"Other graphics were strong , including one late in the third quarter that showed Heupel 's seven completions had gone to seven players .","Jeremy Schaap , of course , is the ESPN reporter who landed the first post-firing TV interview with Bob Knight ."
apw_eng_20010222_0352_15:6,neg-ext-subj,necessarily_permanent,necessarily,permanent,None of the moves are necessarily permanent _ teams often re-sign players after cutting them .,apw_eng_20010222_0352_15,6,apw_eng_200102,"The agent for Ted Washington , Buffalo 's 350-pound nose tackle , said the team planned to release him because he refused to take a pay cut for the second straight season .",But they seem to be permanent in the case of the three Rams defenders .
apw_eng_20010221_0753_5:6,neg-ext-subj,ever_happy,ever,happy,"-LBQ-  None of us are ever happy about it , including the mushers that are usually crushed by it ,  -RDQ-  said Layne St. John , executive director for Yukon Quest International Ltd. , representing the Alaska side of the race .",apw_eng_20010221_0753_5,6,apw_eng_200102,Both dogs died on the route between Dawson and Eagle .,"The race started Feb. 11 in Whitehorse , Yukon Territory ."
apw_eng_20010216_0974_15:17,neg-ext-subj,particularly_troublesome,particularly,troublesome,"None of the five warning letters the company has received from the FDA since 1998 is particularly troublesome , but they indicate manufacturing problems are widespread , Loss said .",apw_eng_20010216_0974_15,17,apw_eng_200102,"That happens in December 2002 , when generic competition could start eroding Claritin 's sales .","The agency warned of troubles with products including aerosols , topical ointments and tablets ."
apw_eng_19951225_0441_20:7,neg-ext-subj,explicitly_islamic,explicitly,islamic,"-LBQ-  None of these things were explicitly Islamic ,  -RDQ-  said John Entelis , director of Middle East studies at Fordham University in New York , who writes about Algeria .",apw_eng_19951225_0441_20,7,apw_eng_199512,"Before the Islamic Salvation Front was made illegal , it drew support in hundreds of towns by opening health clinics , providing transportation for shoppers , tutoring children and subsidizing food during the holy month of Ramadan .","But , he added , many Algerians concluded the movement was the best vehicle for removing a discredited government ."
apw_eng_19951215_0385_10:9,neg-ext-subj,near_capable,near,capable,None of the Southeast Asian countries are anywhere near capable of producing nuclear weapons .,apw_eng_19951215_0385_10,9,apw_eng_199512,"The treaty comes into effect after all countries ratify it , and it lasts indefinitely .","There has been some concern , however , about the nuclear threats in China and the Koreas to the east and India and Pakistan to the west ."
apw_eng_19951208_0164_5:12,neg-ext-subj,immediately_available,immediately,available,"Only helicopters could reach the stranded villagers , but none was immediately available Friday .",apw_eng_19951208_0164_5,12,apw_eng_199512,Landslides and swollen rivers trapped about 100 persons in the mountain village of Calpi in Manito .,"The local weather bureau chief , Antonio Arispe , said the rains were caused by the combined effects of four weather disturbances , including a storm , over the Bicol region on the southeastern leg of the main island of Luzon , about 320 kilometers -LRB- 200 miles -RRB- southeast of Manila ."
apw_eng_19951207_0229_22:9,neg-ext-subj,near_capable,near,capable,None of the Southeast Asian nations is anywhere near capable of producing nuclear weapons .,apw_eng_19951207_0229_22,9,apw_eng_199512,It does allow the passage of foreign warships without requiring them to state if they are carrying nuclear weapons .,"They expect the five declared nuclear powers _ the United States , France , Britain , Russia and China _ to accede to the treaty 's protocol ."
apw_eng_20000131_0023_19:6,neg-ext-subj,very_forthcoming,very,forthcoming,"None of the boys was very forthcoming with their stories , and Lin Dam 's tale was especially impenetrable .",apw_eng_20000131_0023_19,6,apw_eng_200001,"For the Karens , it is like a holy mystery .","At one point a translator gave up , claiming he was babbling in baby talk ."
apw_eng_20000118_0296_44:19,neg-ext-subj,as_big,as,big,"Seton Hall -LRB- 12-3 , 4-1 Big East -RRB- has won nine of 10 games but none was as big as this one over a team that had just moved into the Top 25 after beating then-No . 5 Connecticut on the road Sunday .",apw_eng_20000118_0296_44,19,apw_eng_200001,3-pointers as the Pirates snapped No. 19 St. John 's six-game winning streak 78-70 tonight .,The zone defense that gave Connecticut so much trouble over the weekend did n't bother the Pirates as they went 10-for-21 from 3-point range with Rimas Kaukenas going 4-for-7 and Darius Lane 3-for-9 .
apw_eng_20000112_0201_4:10,neg-ext-subj,immediately_available,immediately,available,None of the victims ' names or ages were immediately available .,apw_eng_20000112_0201_4,10,apw_eng_200001,The cause of death was n't available .,"State fire marshals were investigating the fire 's cause , said Stephen McCausland of the Maine Public Safety Department ."
apw_eng_20000523_0020_12:10,neg-ext-subj,clinically_depressed,clinically,depressed,-RDQ-  None of the women in this trial were clinically depressed .  -RDQ-,apw_eng_20000523_0020_12,10,apw_eng_200005,"-RDQ-  We do n't think it has anything to do with treating depression ,  -RDQ-  he said .",Loprinzi reported the findings at the annual scientific meeting of the American Society of Clinical Oncology .
apw_eng_20000517_0225_35:32,neg-ext-subj,really_willing,really,willing,"-RDQ-  The only thing they lacked was just a little bit of guidance , and I think a lot of the players have leadership qualities , but none of them was really willing to step up and sort of lead that task for us ,  -RDQ-  Pippen said .",apw_eng_20000517_0225_35,32,apw_eng_200005,"With Pippen in the lineup , there 's no way the Blazers will repeat their blowup of a year ago , when they lost their cool and were swept by the San Antonio Spurs .",-RDQ-  So I tried to take it upon myself .  -RDQ-
apw_eng_20000511_0192_10:9,neg-ext-subj,immediately_available,immediately,available,"None of the paper 's top editors was immediately available Thursday to comment on the report , Mercury News spokeswoman Patty Wise said .",apw_eng_20000511_0192_10,9,apw_eng_200005,The House committee said it found  -RDQ-  no evidence to support the allegations .  -RDQ-,"In 1997 , the executive editor of the Mercury News , Jerry Ceppos , wrote a column that critiqued the series , saying it  -RDQ-  did not meet our standards  -RDQ-  in key areas ."
apw_eng_20000511_0091_18:5,neg-ext-subj,very_surprising,very,surprising,"None of that is very surprising to Jason Mahler , vice president and general counsel for the Computer and Communications Industry Association , a Washington trade group .",apw_eng_20000511_0091_18,5,apw_eng_200005,"While 20 percent of male high-tech workers earn $ 69,740 or more , only 7 percent of female workers earn that much , the report found .","-RDQ-  It 's difficult to argue that there is n't some truth to it ,  -RDQ-  Mahler said ."
apw_eng_20070126_1490_26:16,neg-ext-subj,particularly_noteworthy,particularly,noteworthy,"The judge said that although none of the stories produced using the intercepted messages were particularly noteworthy , the two men 's conduct was a risk  -LBQ-  to the very fabric of life in our country .  -RDQ-",apw_eng_20070126_1490_26,16,apw_eng_200701,"The judge ordered him to surrender the extra income to the court within six months , or face another 12 months in prison .",Eavesdropping is a sensitive issue for the royal family .
apw_eng_20070118_0676_5:5,neg-ext-subj,as_fast,as,fast,None of them was as fast as Maria Sharapova .,apw_eng_20070118_0676_5,5,apw_eng_200701,Two other friends -- Kim Clijsters and Martina Hingis -- raced to see who could finish their match first and took another step toward a possible quarterfinals showdown .,"The top women 's seed , who endured three hours of broiling heat in her first-round match Tuesday , needed only 58 minutes to beat fellow Russian Anastassia Rodionova 6-0 , 6-3 ."
apw_eng_20070115_1258_17:12,neg-ext-subj,exclusively_neanderthal,exclusively,neanderthal,"None of the features cited as unusual in modern humans is exclusively Neanderthal , Potts said .",apw_eng_20070115_1258_17,12,apw_eng_200701,"Overall there is no strong evidence for mixing of Neanderthal and modern human populations and  -LBQ-  this does n't add any ,  -RDQ-  said Potts , who was not part of the research team .","Rather , they could be features passed down from earlier populations in Africa ."
apw_eng_20070108_0673_8:14,neg-ext-subj,as_endangered,as,endangered,-LBQ-  None of the vultures bred in other parts of the world were as endangered as this species .  -RDQ-,apw_eng_20070108_0673_8,14,apw_eng_200701,"-LBQ-  This is the first vulture baby of this species to breed in captivity ,  -RDQ-  said Prakash .",Scientists believe two breeding centers -- one in Haryana and the other in West Bengal -- are the only hope for the survival of the species .
apw_eng_20070105_0205_23:19,neg-ext-subj,directly_accountable,directly,accountable,"While WHO is based in Geneva , there are six regional offices worldwide -- none of which are directly accountable to its headquarters .",apw_eng_20070105_0205_23,19,apw_eng_200701,"Chan told WHO staff that she did not foresee a major restructuring of the agency , but that she would be looking for ways to improve cooperation among different parts of the organization .","-LBQ-  I will stick with my promise  -COL-  Reform , yes ."
apw_eng_20070103_0323_16:7,neg-ext-subj,too_costly,too,costly,But none of the misses was too costly .,apw_eng_20070103_0323_16,7,apw_eng_200701,"Langer 's unhappy test finale continued when he was caught down legside off Anderson , the English fast bowler 's third wicket of the series , after putting down three chances at third slip during England 's innings .","England , after resuming at 234 for four , lost its last five wickets for 33 despite Flintoff posting his highest score of the series ."
apw_eng_20070103_0176_6:4,neg-ext-subj,too_costly,too,costly,But none was too costly .,apw_eng_20070103_0176_6,4,apw_eng_200701,"Langer put down three catches at third slip in England 's innings , one off each of the pacemen .","England , after resuming at 234 for four , lost its last five wickets for 33 despite a rearguard innings of 89 from skipper Andrew Flintoff ."
apw_eng_20010410_0552_25:20,neg-ext-subj,as_senior,as,senior,"Some hard-line Israeli politicians have said Dahlan should be targeted , too , but none of those killed were as senior as Dahlan .",apw_eng_20010410_0552_25,20,apw_eng_200104,Palestinians have held Israel responsible for the pinpointed killings of more than a dozen Palestinians suspected of involvement in shooting and bombing attacks .,
apw_eng_20010403_0742_8:14,neg-ext-subj,too_optimistic,too,optimistic,-LBQ-  There was some mutual respect going on and none of us was too optimistic about our chances .  -RDQ-,apw_eng_20010403_0742_8,14,apw_eng_200104,"-LBQ-  It 's not too much , but all of us were nervous ,  -RDQ-  Ferry said .","In agreeing upon the terms of the wager , however , all three players stipulated that the winner would get to pick the brand of beer that the loser would have to purchase ."
apw_eng_20010403_0392_52:9,neg-ext-subj,as_sweet,as,sweet,"Of course , none of the wins were as sweet as the last .",apw_eng_20010403_0392_52,9,apw_eng_200104,"He finished his career with 131 victories , tying Kentucky 's Wayne Turner , who played from 1996-99 , for the NCAA record .","As the final seconds ticked down , Battier crouched low to the floor and soaked it all in ."
apw_eng_20030331_0065_16:17,neg-ext-subj,fully_controlled,fully,controlled,"Pearse himself conceded the honor to the Wrights , agreeing that none of his flights was fully controlled _ most ended in the hedges around his farm that grew high because he was too busy working on his plane to trim them .",apw_eng_20030331_0065_16,17,apw_eng_200303,"But the Wrights have landed in history books because theirs was the  -LBQ-  first powered , sustained and controlled flight by an airplane ,  -RDQ-  says Dick Knapinski , spokesman for the Experimental Aircraft Association in Oshkosh , Wisconsin .","Melhopt said Monday 's failed attempt was disappointing ,  -LBQ-  but in another way I think we 've got some things to show that are encouraging .  -RDQ-"
apw_eng_20030327_0693_15:6,neg-ext-subj,immediately_available,immediately,available,None of the three were immediately available for comment .,apw_eng_20030327_0693_15,6,apw_eng_200303,He is known to have been at Milosevic 's side during many of the meetings that made the difference between war and peace in the region .,
apw_eng_20030319_0089_21:12,neg-ext-subj,particularly_consistent,particularly,consistent,"Of their top batsmen , none of the Kenyans has been particularly consistent here .",apw_eng_20030319_0089_21,12,apw_eng_200303,And it is precisely there where the Kenyans will have to dig deep .,Kennedy Otieno was the man who got runs against India in Cape Town .
apw_eng_20030312_0396_8:6,neg-ext-subj,immediately_available,immediately,available,None of the three was immediately available for comment .,apw_eng_20030312_0396_8,6,apw_eng_200303,"The investigation was prompted by reports in local newspapers that long jumper Bogdan Tarus , high jumper Stefan Vasilache and shot thrower Gheorghe Guset had failed to reach the qualifying standards for the championships and reported false results .","Olympic 5,000 meters champion Gabriela Szabo and European 400 meters hurdle champion Ionela Tirlea are skipping the championship because of injury ."
apw_eng_19971230_0873_46:11,neg-ext-subj,very_special,very,special,"He did not realize that none of my brothers was very special , at least they were far below Harrison Ford or Richard Gere in looks .",apw_eng_19971230_0873_46,11,apw_eng_199712,I felt insulted by the way my father sized up the woman of my choice .,"Furthermore , if my father had wanted me to pick a wife in line with the Javanese value system , why had he asked me to continue my studies after I graduated from the high school ."
apw_eng_19971224_0822_20:5,neg-ext-subj,totally_black,totally,black,None of them are totally black or white .,apw_eng_19971224_0822_20,5,apw_eng_199712,Patterson 's characters are meant to provoke .,"The ones you dislike you come to grudgingly sympathize , and the ones you love you ca n't quite bring yourself to trust ."
apw_eng_19971202_1583_15:44,neg-ext-subj,very_helpful,very,helpful,"Reacting to Arafat 's statement that he would declare independence in 1999 and an Israeli warning that it would annex part of the West Bank if he did , State Department spokesman James P. Rubin said that  -LBQ-  none of this rhetoric is very helpful to the peace process .  -RDQ-",apw_eng_19971202_1583_15,44,apw_eng_199712,"Earlier , the Clinton administration advised Israel and the Palestinian Authority to stop talking about unilateral takeovers on the West Bank and deal with the territory 's future at the negotiating table .","Statehood and borders should be decided by the two sides in negotiations , Rubin said , and  -LBQ-  no one should be preempting any of those issues .  -RDQ-"
apw_eng_20030227_0798_44:13,neg-ext-subj,quite_sure,quite,sure,"By the end of the play , none of the soldiers is quite sure why he 's fighting .",apw_eng_20030227_0798_44,13,apw_eng_200302,"Gradually , they realize it 's going to come down to walking into a piece of lead .  -RDQ-","But each also realizes his job , as is true of all soldiers , is not to raise questions but simply to fight ."
apw_eng_20030213_0466_30:9,neg-ext-subj,as_pleasing,as,pleasing,"For him , none of the centuries was as pleasing as the one he scored on returning to the South African test side at Lord 's in 1998 .",apw_eng_20030213_0466_30,9,apw_eng_200302,"In 52 tests , he scored 2,532 runs at 35.66 with 17 50s and three centuries with a best of 117 .",-LRB- mg-rjm -RRB-
apw_eng_20070731_1483_14:9,neg-ext-subj,that_great,that,great,"-LBQ-  None of the gender differences are all that great ,  -RDQ-  Meston said .",apw_eng_20070731_1483_14,9,apw_eng_200707,"Once they came up with that long list , Meston and Buss asked 1,549 college students taking psychology classes to rank the reasons on a one-to-five scale on how they applied to their experiences .","-LBQ-  Men were more likely to be opportunistic towards having sex , so if sex were there and available they would jump on it , somewhat more so than women ."
apw_eng_20070730_0935_22:5,neg-ext-subj,particularly_revelatory,particularly,revelatory,"None of it is particularly revelatory , and it is only occasionally funny .",apw_eng_20070730_0935_22,5,apw_eng_200707,"Interspersed between the tales are snippets of stories that come at you like a firing squad -- the names of people 's first lovers , where they did the deed for the first time , how drunk they were and the stupid things they uttered in the moment of passion .",The problem may be structural .
apw_eng_20070719_0916_9:17,neg-ext-subj,currently_capable,currently,capable,"Sabotage , poor management and bad maintenance means that none of Nigeria 's four refineries is currently capable of processing crude .",apw_eng_20070719_0916_9,17,apw_eng_200707,It was unclear if any other privatization deals would be affected .,"As a result , Africa 's largest oil exporter frequently suffers petrol shortages , and customers can wait hours in lines at gasoline stations for service , leading poor Nigerians to tap pipelines illegally and sell fuel on the black market ."
apw_eng_20070718_1648_9:7,neg-ext-subj,as_close,as,close,But none of those musicians was as close to the orchestra as Gilbert .,apw_eng_20070718_1648_9,7,apw_eng_200707,"He follows what he called  -LBQ-  the most exalted conductors of the last 100 years ,  -RDQ-  including maestros like Gustav Mahler , Arturo Toscanini and Leonard Bernstein .","His mother plays in the violin section , his father is a retired Philharmonic violinist and his sister , Jennifer , has played as a substitute violinist ."
apw_eng_20070717_1361_14:27,neg-ext-subj,completely_accurate,completely,accurate,Investigative counsel Kevin Barstow said he was told by an unnamed FDA deputy lab director that  -LBQ-  none of the test results he 's seen are completely accurate .  -RDQ-,apw_eng_20070717_1361_14,27,apw_eng_200707,"But those labs produce results driven by financial rather than scientific concerns , investigators told the subcommittee .","-LBQ-  The words he used were ` not good ' and ` spooky , '  -RDQ-  Barstow told the subcommittee ."
apw_eng_20070709_0877_18:12,neg-ext-subj,even_likely,even,likely,"To be sure , none of the stumbles were fatal or even likely to sway many votes at this stage of the campaign -- the party primaries do not start until early next year , and the general election is in November 2008 .",apw_eng_20070709_0877_18,12,apw_eng_200707,"-LBQ-  Obama is to some extent a victim of his own success -- when you come blazing out of the gate , it makes it very difficult to continue to beat expectations ,  -RDQ-  Democratic strategist Dan Newman said .","But evidence suggests Obama 's fabled charisma has not closed the sale yet , either ."
apw_eng_20000228_0054_7:8,neg-ext-subj,very_happy,very,happy,None of -LRB- the jurors -RRB- are very happy .,apw_eng_20000228_0054_7,8,apw_eng_200002,I know the cops are happy .,But that 's the way it worked out .  -RDQ-
apw_eng_20000227_0182_13:8,neg-ext-subj,very_happy,very,happy,"None of -LRB- the jurors -RRB- are very happy ,  -RDQ-  she said .",apw_eng_20000227_0182_13,8,apw_eng_200002,-LBQ-  I know the cops are happy .,-LBQ-  But that 's the way it worked out .  -RDQ-
apw_eng_20000208_0156_17:14,neg-ext-subj,directly_responsible,directly,responsible,The Clinton administration maintains that none of those offered clemency in August were directly responsible for killing or wounding anyone .,apw_eng_20000208_0156_17,14,apw_eng_200002,The FALN - the Spanish initials for the Armed Forces of National Liberation - was responsible for a wave of bombings in the late 1970s and early 198s that left six dead and scores wounded .,The president has said he extended clemency because of the disproportionately long sentences they were surviving .
apw_eng_19971020_1162_44:6,neg-ext-subj,particularly_good,particularly,good,"-LBQ-  None of them were particularly good though ,  -RDQ-  he remarked .",apw_eng_19971020_1162_44,6,apw_eng_199710,"At 17 , he enrolled in a song-writing course in Toronto and by 1962 had written 40 to 50 songs .","Not long after , Lightfoot struck up a friendship with song-writing legend Bob Dylan and those meetings immediately upgraded Lightfoot 's writing skills ."
apw_eng_19971006_0315_17:12,neg-ext-subj,openly_gay,openly,gay,"Of the remaining 165 , all are white , none is openly gay and few are women .",apw_eng_19971006_0315_17,12,apw_eng_199710,"In the May election , the Conservatives lost half their members in the now 659-seat House of Commons .","-LBQ-  Tories do not seem to like any of the people who make the nation 's cultural weather  -COL-  gays , ethnic minorities , young women ,  -RDQ-  says Simon Brocklebank-Fowler , 36 , a defeated Conservative candidate and co-author of a new book on the party ,  -LBQ-  Blue Skies Ahead .  -RDQ-"
apw_eng_20000730_0060_10:10,neg-ext-subj,politically_motivated,politically,motivated,But Adam said none of the charges have been politically motivated .,apw_eng_20000730_0060_10,10,apw_eng_200007,"The anti-corruption commission -- formally named the National Accountability Bureau -- has targeted businessmen , politicians and bureaucrats .","-RDQ-  Even the newspapers which have criticized us for all sorts of things have never once accused us of political victimization ,  -RDQ-  said Adam ."
apw_eng_20000726_0141_27:17,neg-ext-subj,so_willing,so,willing,No Israeli prime minister has ever taken a more dovish stand ; none ever has been so willing to surrender hard-won land .,apw_eng_20000726_0141_27,17,apw_eng_200007,"With it comes a state , most of the West Bank and Gaza and probably relocation of thousands of Palestinians to Israel .","But it was not enough , even with Clinton 's cajoling ."
apw_eng_20000318_0012_4:28,neg-ext-subj,any_good,any,good,The eighth-seeded Tar Heels -LRB- 19-13 -RRB- declined to comment a day earlier when told Missouri guard Clarence Gilbert said none of the current Carolina players were any good and all were too slow to guard him .,apw_eng_20000318_0012_4,28,apw_eng_200003,"Haywood had a career-high 28 points and 15 rebounds , and Cota had 10 assists to become only the third player in NCAA history to reach 1,000 for his career .","-RDQ-  As far as talking goes , we did n't put anything in the paper because we knew we could play like this ,  -RDQ-  Haywood said ."
apw_eng_20040324_0350_5:24,neg-ext-subj,as_young,as,young,"Several teenagers have carried out suicide bombings over the past three and a half years of violence , but none have been nearly as young as 12 .",apw_eng_20040324_0350_5,24,apw_eng_200403,It was unclear whether the boy was being sent as a suicide bomber or was a courier trying to smuggle the bomb belt through the checkpoint for the use of another person .,There has been recent concern that militant groups were turning to young attackers to try to frustrate Israeli security checks .
apw_eng_20040324_0340_6:24,neg-ext-subj,as_young,as,young,"Several teenagers have carried out suicide bombings over the past three and a half years of violence , but none have been nearly as young as the boy was reported to be .",apw_eng_20040324_0340_6,24,apw_eng_200403,Israel radio said he could be as young as eight .,There has been recent concern that militant groups were turning to young attackers to try to frustrate Israeli security checks .
apw_eng_20040317_0602_6:6,neg-ext-subj,immediately_available,immediately,available,None of the players were immediately available for comment .,apw_eng_20040317_0602_6,6,apw_eng_200403,"As a concession to the players , Nastas said if they returned they would be allowed to pick the team 's captain .",The crisis was touched off last week when former world No. 1 Kuerten announced he had quit the Davis Cup team .
apw_eng_19981210_0992_1:24,neg-ext-subj,yet_willing,yet,willing,The government approved a draft 1999 budget Thursday that hinges Russia 's economy on two major concessions by foreign creditors that none are yet willing to grant _ more loans and the restructuring of nearly half the country 's mammoth foreign debt .,apw_eng_19981210_0992_1,24,apw_eng_199812,,"-LBQ-  Without the debt burden being eased , Russia in 1999 , 2000 and the following years really just can not exist ."
apw_eng_20021105_0669_10:20,neg-ext-subj,very_dependent,very,dependent,"Even before the announcement , MSNBC television editor-in-chief Jerry Nachman informed viewers that none of the networks would be very dependent on the exit polling information they received from VNS .",apw_eng_20021105_0669_10,20,apw_eng_200211,That hour came and went with little useful information .,"All would be careful about reporting trends , he said ."
apw_eng_20010530_0774_4:13,neg-ext-subj,just_right,just,right,But they were all too hard or too easy ; none was just right .,apw_eng_20010530_0774_4,13,apw_eng_200105,"Cranky and restless , he rummaged through newspapers in the kindling box next to the wood stove for a crossword puzzle .","Finally , he reached for a cookbook , set it spine-down on the counter , closed his eyes and pulled his hands apart to let the pages fall open by themselves _ a sort of Betty Crocker throwing of the I Ching ."
apw_eng_20010530_0301_12:10,neg-ext-subj,that_precise,that,precise,None of the cases that follow will be nearly that precise .,apw_eng_20010530_0301_12,10,apw_eng_200105,Martin clearly met the three basic requirements set out by the federal law .,"-LBQ-  We 're in a real gray area now ,  -RDQ-  said Hal Sutton , a member of the tour 's policy board ."
apw_eng_20010505_0505_12:6,neg-ext-subj,necessarily_impossible,necessarily,impossible,"None , however , is necessarily impossible .",apw_eng_20010505_0505_12,6,apw_eng_200105,"Several are bones of contention with other world powers , even U.S. allies .","Indeed , they are in various stages of research and development and have been , in some cases , for years ."
apw_eng_20041027_0306_11:21,neg-ext-subj,clearly_audible,clearly,audible,The club issued a statement later saying there may have been chanting about Hillsborough but none of it was  -LBQ-  clearly audible to the majority of people in the ground .  -RDQ-,apw_eng_20041027_0306_11,21,apw_eng_200410,There is no excuse for violence .  -RDQ-,"-LBQ-  Naturally , if any such chanting did occur it is deplorable and in the worst possible taste ,  -RDQ-  it said ."
apw_eng_20050721_0966_5:8,neg-ext-subj,so_tasteless,so,tasteless,"-LBQ-  None of the Islamic organizations was so tasteless as to try to add a ` but ' ,  -RDQ-  we said .",apw_eng_20050721_0966_5,8,apw_eng_200507,for their patriotism .,No longer .
apw_eng_20050708_0037_52:7,neg-ext-subj,as_weird,as,weird,"Really , none of this is as weird as it sounds . In  -LBQ-  Night Zombies ,  -RDQ-  the",apw_eng_20050708_0037_52,7,apw_eng_200507,"Though there 's a lot of operatic filler , songs like  -LBQ-  Jacksonville ,  -RDQ-   -LBQ-  Chicago  -RDQ-  and especially , ahem ,  -LBQ-  They Are Night Zombies ! ! They Are Neighbors ! ! They Have Come Back from the Dead ! ! Ahhhh !  -RDQ-  reach great heights .",Illinoisemakers spell out the letters to Illinois over a great bass line and swelling strings _ emblematic of the overall effect of adolescence meets mature musical arrangement .
apw_eng_20040719_0025_2:17,neg-ext-subj,seriously_sick,seriously,sick,"Police spokeswoman Claudia Metz in the city of Alkmaar said that none of the workers were seriously sick , and that the powder was not anthrax .",apw_eng_20040719_0025_2,17,apw_eng_200407,"Five Dutch postal workers became ill after handling a piece of mail containing yellow powder Sunday evening , police said .","However , she said those who came in contact with it had difficulty breathing and one mailman was briefly hospitalized before being released ."
apw_eng_20040702_0439_20:10,neg-ext-subj,as_supportive,as,supportive,"None of those groups , however , has been as supportive of the Bush administration as the Nashville-based Southern Baptists .",apw_eng_20040702_0439_20,10,apw_eng_200407,"Rabbi David Saperstein , director of the Religious Action Center of Reform Judaism , said  -LBQ-  efforts aimed at transforming houses of worship into political campaign offices stink to high heaven .  -RDQ-","Bush spoke to the Southern Baptists ' recent national convention , by video link , for the third year in a row ."
apw_eng_20070928_0186_4:32,neg-ext-subj,truly_free,truly,free,"-LBQ-  When you are a monk in Burma this very week , barred from entering a temple because of your gospel of peace ... well , then none of us are truly free ,  -RDQ-  he said .",apw_eng_20070928_0186_4,32,apw_eng_200709,"When trade laws prevent you from selling the food you grew , you are not free ,  -RDQ-  said Bono , wearing his trademark sunglasses even at night as he stood just steps away from Independence Hall and the Liberty Bell .",Bono and the organization he co-founded -- Debt AIDS Trade Africa -- received the award from former Liberty Medal recipient Pres.
