hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_19990726_0319_23:23,neg-ext-subj,even_sure,even,sure,"But it is n't clear how effective the partnerships between Texas and faith-based groups have been _ in fact , nobody is even sure how many of them there are .",nyt_eng_19990726_0319_23,23,nyt_eng_199907,"As governor , Bush has aggressively promoted partnerships between government and faith-based groups , which he says can provide many social services more effectively _ and cost-efficiently _ than the state bureaucracy .","We watch a faith-based group in action , talk to people who say such groups have changed their lives , and discuss some potential pitfalls as government and faith-based groups forge closer relationships ."
nyt_eng_19990723_0193_17:6,neg-ext-subj,even_sure,even,sure,"In fact , nobody is even sure how many of them there are .",nyt_eng_19990723_0193_17,6,nyt_eng_199907,But it is n't clear how effective the partnerships between Texas and faith-based groups have been .,"We watch a faith-based group in action , talk to people who say such groups have changed their lives , and discuss some potential pitfalls as government and faith-based groups forge closer relationships ."
nyt_eng_19990720_0249_3:4,neg-ext-subj,directly_concerned,directly,concerned,"Nobody is more directly concerned with this red flag than James Meindl , the crew-cut , laid-back Georgia Tech professor who is directing research by Tech and other universities into the microchips of the future .",nyt_eng_19990720_0249_3,4,nyt_eng_199907,"Silicon , as it happens , has just about reached its limits in terms of miniaturization , or how small the chips can be made and still provide the information needed to make them work .","Meindl , who just returned from an assignment as the keynoter for an international convention on the future of semiconductors , was ready for the question ."
nyt_eng_19990716_0100_30:3,neg-ext-subj,as_hungry,as,hungry,Nobody was as hungry .,nyt_eng_19990716_0100_30,3,nyt_eng_199907,Nobody was as fit .,Nobody was as competitively honed .
nyt_eng_19990716_0100_29:3,neg-ext-subj,as_fit,as,fit,Nobody was as fit .,nyt_eng_19990716_0100_29,3,nyt_eng_199907,Nobody was as deep as the Aussies .,Nobody was as hungry .
nyt_eng_19990716_0100_28:3,neg-ext-subj,as_deep,as,deep,Nobody was as deep as the Aussies .,nyt_eng_19990716_0100_28,3,nyt_eng_199907,"-LBQ-  Hopman was grooming players all the way along ,  -RDQ-  Laver says .",Nobody was as fit .
nyt_eng_19951225_0051_6:22,neg-ext-subj,really_sure,really,sure,"Sometimes , their arms are raised like triumphant prizefighters ; sometimes they flash a weak V , so that nobody is really sure whether they are claiming victory or begging for peace .",nyt_eng_19951225_0051_6,22,nyt_eng_199512,"On luckier days , husbands with beards grown in captivity are reunited with wives whose eyes are still raw from tears .","Nationally , Brazil is hardly the kidnapping capital of Latin America , a lurid title that Colombia runs little risk of losing anytime soon ."
nyt_eng_19951222_0111_3:20,neg-ext-subj,really_worried,really,worried,"-LBQ-  How high it can go remains to be seen , but suffice it to say that nobody 's really worried about the market plunging anymore ,  -RDQ-  said Masayasu Sugawara , head of the equity investment strategy department at Marusan Securities Co. , which manages about 5 billion yen -LRB- $ 48.9 million -RRB- in equities in its own account .",nyt_eng_19951222_0111_3,20,nyt_eng_199512,"The benchmark Nikkei 225 index rose 91.17 points , or 0.46 percent , to 19,744.42 -- the highest close since Dec. 29 , 1994 .","Investors are becoming increasingly confident that the corporate profit outlook is improving based on expectations for a domestic recovery in consumer spending and other areas , he said ."
nyt_eng_19951222_0034_3:20,neg-ext-subj,really_worried,really,worried,"-LBQ-  How high it can go remains to be seen , but suffice it to say that nobody 's really worried about the market plunging anymore ,  -RDQ-  said Masayasa Suguhara , head of the equity investment strategy department at Marusan Securities Co. , which manages about 5 billion yen -LRB- $ 48.9 million -RRB- in equities in its own account .",nyt_eng_19951222_0034_3,20,nyt_eng_199512,"The benchmark Nikkei 225 index rose 91.17 points , or 0.46 percent , to 19,744.42 -- the highest close since Dec. 29 , 1994 .","Investors are becoming increasingly confident that the corporate profit outlook is improving based on expectations for a domestic recovery in consumer spending and other areas , he said ."
nyt_eng_19951222_0033_3:20,neg-ext-subj,really_worried,really,worried,"-LBQ-  How high it can go remains to be seen , but suffice it to say that nobody 's really worried about the market plunging anymore ,  -RDQ-  said Masayasa Suguhara , head of the equity investment strategy department at Marusan Securities Co. , which manages about 5 billion yen -LRB- $ 48.9 million -RRB- in equities .",nyt_eng_19951222_0033_3,20,nyt_eng_199512,"The benchmark Nikkei 225 index rose 91.17 points , or 0.46 percent , to 19,744.42 -- the highest close since Dec. 29 , 1994 .","Investors are becoming increasingly confident that the corporate profit outlook is improving based on expectations for a domestic recovery in consumer spending and other areas , he said ."
nyt_eng_19951216_0248_19:6,neg-ext-subj,as_eager,as,eager,"It 's likely nobody was as eager for a good performance as Kansas guard Jerod Haase , who was fighting a nasty shooting slump .",nyt_eng_19951216_0248_19,6,nyt_eng_199512,"Before the first timeout , Pollard had eight points and five rebounds .",Haase had n't made more than 50 percent of his shots since the opener against Utah and had hit only six of 21 three-pointers before Saturday .
nyt_eng_19951215_0646_9:5,neg-ext-subj,really_awful,really,awful,-LBQ-  Nobody 's been really awful .,nyt_eng_19951215_0646_9,5,nyt_eng_199512,"-LBQ-  They looked at me like , ` Oh , please do n't ask ,  -RDQ-  ' she said .",Mostly they looked fearful .
nyt_eng_19951206_0284_10:3,neg-ext-subj,quite_sure,quite,sure,Nobody is quite sure whether he would actually step down if he runs and loses .,nyt_eng_19951206_0284_10,3,nyt_eng_199512,"A current Moscow joke goes ,  -LBQ-  What will happen if Boris Yeltsin is n't elected the new president next year ?  -RDQ-  Answer ,  -LBQ-  Then he 'll stay on as the old president .  -RDQ-",Nikita Khrushchev was the first Soviet leader to survive losing power in an early 1960s coup .
nyt_eng_19951204_0520_24:19,neg-ext-subj,so_naive,so,naive,"-LBQ-  They 'll get a good chunk of revenue out of that business , but nobody should be so naive as to think that a global 2000 company could run with nothing but Microsoft gear in there .  -RDQ-",nyt_eng_19951204_0520_24,19,nyt_eng_199512,"-LBQ-  NT in a couple of years could take a 40 percent share of new server shipments ,  -RDQ-  said Don DePalma , senior analyst at Forrester Research Inc. in Cambridge , Mass.",Also muddying the outlook is the potentially profound shift to the Internet by corporate America .
nyt_eng_19951204_0386_49:3,neg-ext-subj,truly_indestructible,truly,indestructible,"Nobody is truly indestructible , of course .",nyt_eng_19951204_0386_49,3,nyt_eng_199512,-LBQ-  He 's such an indestructible guy .  -RDQ-,"Not even the toughest of fighters , and Friday night Ruelas was far removed from indestructibility ."
nyt_eng_19950131_0017_45:19,neg-ext-subj,very_happy,very,happy,"Fitch was silent for the first time since taking the job and Brewer added ,  -LBQ-  Nobody is very happy at this point .  -RDQ-",nyt_eng_19950131_0017_45,19,nyt_eng_199501,There was little humor on the Clippers ' side .,"Richardson played well as a reserve -- he had seven points , four assists and plans to discard his knee brace for Friday 's game at Golden State -- but starters Lamond Murray -LRB- 13 -RRB- and Malik Sealy -LRB- two points -RRB- were buried in fouls -LRB- five each -RRB- ."
nyt_eng_19950111_0409_5:61,neg-ext-subj,really_happy,really,happy,"Although he could not get the salary cap he was hired by owners to produce and could not get a tax that was to mimic a cap by placing a  -LBQ-  drag  -RDQ-  on salary growth , he made a deal that most of his 26 bosses support , albeit with levels of reluctance that say ,  -LBQ-  Nobody is really happy with this .  -RDQ-",nyt_eng_19950111_0409_5,61,nyt_eng_199501,Bettman can smile now .,"Because they can vote to reopen the six-year agreement after the 1997-98 season -- as the players can -- owners are willing to withstand a three-year test of the deal Bettman fashioned with excruciating patience with Bob Goodenow , chief of the union ."
nyt_eng_19950105_0355_24:4,neg-ext-subj,really_clear,really,clear,"-LBQ-  Nobody is really clear what products are going to be the big products of the year right now ,  -RDQ-  he added .",nyt_eng_19950105_0355_24,4,nyt_eng_199501,"-LBQ-  Many firms are reducing costs because they think it is not going to be a good year , while others are taking advantage of the time to build up ,  -RDQ-  the executive said , calling it a confusing time for the industry .",
nyt_eng_19960316_0014_25:4,neg-ext-subj,really_concerned,really,concerned,So nobody 's really concerned about playing minutes .  -RDQ-,nyt_eng_19960316_0014_25,4,nyt_eng_199603,"-LBQ-  When you 're applying pressure up and down the court , you 're going to get tired .",Pitino must smile when he reads quotes like that .
nyt_eng_19970619_0442_40:28,neg-ext-subj,completely_unhappy,completely,unhappy,"-LBQ-  If you take the middle road , as we usually do in Canada ,  -RDQ-  Cress said ,  -LBQ-  nobody 's really satisfied but nobody 's completely unhappy either .  -RDQ-",nyt_eng_19970619_0442_40,28,nyt_eng_199706,"He thinks Ontario 's city councils should have passed bylaws  -LBQ-  stating that females must , in all public places , wear attire that covers at least one breast .  -RDQ-",
nyt_eng_19990224_0442_65:4,neg-ext-subj,all_horrible,all,horrible,"-LBQ-  Nobody is all horrible ,  -RDQ-  he said .",nyt_eng_19990224_0442_65,4,nyt_eng_199902,I just plain do not believe in it .,"-LBQ-  No matter what the world sees , this man is loved , he loves and he is a human being .  -RDQ-"
nyt_eng_19990216_0309_2:5,neg-ext-subj,very_worried,very,worried,Nobody else was initially very worried that Thailand 's problems would radiate around the world .,nyt_eng_19990216_0309_2,5,nyt_eng_199902,THAI PROBLEMS SPREAD,"While some of Thailand 's underlying problems were well known , on the day of the devaluation the Thai stock market rose 7.9 percent , its biggest gain in more than five years ."
nyt_eng_19990206_0280_5:25,neg-ext-subj,quite_sure,quite,sure,"Payne Stewart ended the day holding a one-stroke lead over Frank Lickliter , but with more bad weather predicted for Sunday , nobody was quite sure when , or how , the tournament would finish .",nyt_eng_19990206_0280_5,25,nyt_eng_199902,"Last year , it took six months to finish an abbreviated 54-hole tournament , when torrential rains postponed the final round until August .","For most players , Saturday 's round was too wet , too cold and too long ."
nyt_eng_19990205_0096_34:4,neg-ext-subj,as_great,as,great,"-LBQ-  Nobody is as great as Harold Washington ,  -RDQ-  Sawyer said .",nyt_eng_19990205_0096_34,4,nyt_eng_199902,Sawyer is now a fan of Daley 's .,-LBQ-  But -LRB- Daley -RRB- has done all the things that need to be done economically for this city to make it number one in the nation .  -RDQ-
nyt_eng_19990530_0049_15:3,neg-ext-subj,quite_sure,quite,sure,"Nobody is quite sure why the older vote has shifted , but demographics are clearly part of it .",nyt_eng_19990530_0049_15,3,nyt_eng_199905,-LBQ-  It 's difficult now because everybody wants the other guy to go first and take a shot at their proposal .  -RDQ-,"Many analysts note that as a group , older Americans are substantially more affluent today than they were 30 years ago ."
nyt_eng_19990514_0052_36:4,neg-ext-subj,so_big,so,big,"But nobody was so big , so huge , so gargantuan as Price .",nyt_eng_19990514_0052_36,4,nyt_eng_199905,The Rockets went to a small lineup and played so big .,"He has waited for three years to make this kind of contribution , and he gave until it hurt ."
nyt_eng_19990511_0033_2:4,neg-ext-subj,that_good,that,good,"Nobody can be that good , they say .",nyt_eng_19990511_0033_2,4,nyt_eng_199905,"From time to time , people will tell you they get tired of the hype surrounding Red Sox shortstop Nomar Garciaparra .",Sooner or later he 'll become just another ballplayer .
nyt_eng_19990507_0197_20:35,neg-ext-subj,around_long,around,long,"MTV 's efforts to imitate them , such as  -LBQ-  BIOrhythm ,  -RDQ-  have yet to catch on , perhaps because in the quick-turnover world of late - '90s pop music , nobody 's around long enough to HAVE a biography .",nyt_eng_19990507_0197_20,35,nyt_eng_199905,"These are watchable at worst , addictive at best .","How much of a life story could the Backstreet Boys have compared to , say , Fleetwood Mac ?"
nyt_eng_19970226_0254_16:7,neg-ext-subj,maybe_kimani,maybe,kimani,"-LBQ-  Nobody 's unbeatable , except maybe Kimani ,  -RDQ-  racing veteran Antoni Niemczak of Poland said after the Gasparilla .",nyt_eng_19970226_0254_16,7,nyt_eng_199702,"His latest victory was in Tampa 's Gasparilla Distance Classic , a 15K race last month that also is a part of the PRRO circuit .","Thugwane , 25 , made history with his victory in Atlanta ."
nyt_eng_19970224_0727_27:4,neg-ext-subj,quite_sure,quite,sure,"-LBQ-  Nobody was quite sure what the NBA was going to do , so I had to decide what might be best for me .",nyt_eng_19970224_0727_27,4,nyt_eng_199702,"-LBQ-  I had been watching the developments from afar , and after the Olympics I knew things were going to happen ,  -RDQ-  Woodard said .","-LBQ-  My job was going to make it tough to play during the ABL season , and there really was no way I could make it work ."
nyt_eng_19970224_0155_9:3,neg-ext-subj,even_sure,even,sure,"Nobody 's even sure what the population is , but they are sure of one thing  -COL-",nyt_eng_19970224_0155_9,3,nyt_eng_199702,"-LBQ-  We 've got one grocery store and one Family Dollar and that 's it ,  -RDQ-  says Rico of Billy 's Tire & Wheel .","-LBQ-  Carnival people stick together ,  -RDQ-  says Shelly Nickles ."
nyt_eng_19970218_0105_9:14,neg-ext-subj,as_good,as,good,"-LBQ-  I 'm not egotistical , but nobody in the United States is as good as I am ,  -RDQ-  he states matter of factly .",nyt_eng_19970218_0105_9,14,nyt_eng_199702,"Masters , in town for Michael 's Salons through March 8 , is one of Hollywood 's best-known makeup artists .",His goal in coming to cities like Dayton ?
nyt_eng_19970212_0743_5:6,neg-ext-subj,quite_sure,quite,sure,Nobody in St. Louis is quite sure whether they should be cheering _ or what they should be cheering about .,nyt_eng_19970212_0743_5,6,nyt_eng_199702,That 's the way things have been going these days in the Gateway to the West .,"Civic leaders point with pride that the city has added more than 40,000 jobs in recent years ."
nyt_eng_19970206_0684_13:3,neg-ext-subj,very_happy,very,happy,Nobody is very happy when Harry starts talking about evacuation plans .,nyt_eng_19970206_0684_13,3,nyt_eng_199702,"The place has just been named by Money magazine as  -LBQ-  the second most desirable place to live in the U.S. -LRB- population under 20,000 -RRB- .  -RDQ-",They wo n't face facts when a couple of lovers skinny-dipping in the local hot springs are turned into soup .
nyt_eng_19990920_0060_17:14,neg-ext-subj,quite_sure,quite,sure,"In fact , at the end of the game , often nobody is quite sure of the score .",nyt_eng_19990920_0060_17,14,nyt_eng_199909,They 're still treading water .,"-LBQ-  There 's no score because nobody cares ,  -RDQ-  says Caroline Harris , 39 , a member of San Francisco 's team who got lured into the sport 15 years ago in her native England ."
nyt_eng_19990916_0489_13:34,neg-ext-subj,quite_sure,quite,sure,"Last September , when Sosa became the second man in history to surpass 61 home runs _ only four days after McGwire became the first _ nobody outside his native Dominican Republic was quite sure how to react .",nyt_eng_19990916_0489_13,34,nyt_eng_199909,"It 's a milestone , another feather in baseball 's cap , and if people ca n't get tickled silly about that , well maybe it 's because Sosa 's success is striking a nerve far below the surface .",His own teammates could n't have felt more conflicted if they had been Richard and Oracene Williams at this year 's U.S. Open .
nyt_eng_19981022_0410_20:3,neg-ext-subj,quite_sure,quite,sure,Nobody is quite sure how they ended up on Rigsby Avenue where they encountered high water .,nyt_eng_19981022_0410_20,3,nyt_eng_199810,So they sought another route home .,Nor is it clear whether the low-water crossing was barricaded .
nyt_eng_19981017_0260_28:6,neg-ext-subj,quite_sure,quite,sure,The answer ? Nobody 's quite sure .,nyt_eng_19981017_0260_28,6,nyt_eng_199810,"-LBQ-  If we can make up a game here or there , you might make up a few dollars of it , but for the most part , I believe it is lost .  -RDQ-","-LBQ-  I think the main thing is that they 're going to have to come up with some sort of arrangement where everybody plays 75 games , 62 games or whatever ,  -RDQ-  said San Antonio 's Avery Johnson ."
nyt_eng_19981005_0066_40:4,neg-ext-subj,so_cruel,so,cruel,Nobody would be so cruel .,nyt_eng_19981005_0066_40,4,nyt_eng_199810,"Of course , ha-ha , I 'm only kidding when I say that the little guy at the gate in Houston purposely misrouted my luggage .","-LRB- Joe Murray , editor-publisher emeritus of the Lufkin -LRB- Texas -RRB- Daily News , is"
nyt_eng_19981004_0146_36:12,neg-ext-subj,as_quick,as,quick,"I 've been with inexperienced fighters before , but nobody was as quick as him .",nyt_eng_19981004_0146_36,12,nyt_eng_199810,He was just too quick for me .,I intended to go out there and beat the best and he proved that he was better than the best .  -RDQ-
nyt_eng_19941129_0266_4:23,neg-ext-subj,really_positive,really,positive,Bakery president Sam Campbell IV says it 's  -LBQ-  believed  -RDQ-  the new snack debuted 75 years ago -- although nobody 's really positive if the year was 1918 or 1919 .,nyt_eng_19941129_0266_4,23,nyt_eng_199411,But the details have been obscured by time -- and because nobody thought to document the creation of what in those days was just another product .,Campbell says it 's  -LBQ-  believed  -RDQ-  a man named Earl Mitchell -- general manager of a flour mill that owned the bakery -- went up into Appalachia to sell the bakery 's products .
nyt_eng_19941120_0002_27:5,neg-ext-subj,even_close,even,close,-LBQ-  And nobody was even close to him .,nyt_eng_19941120_0002_27,5,nyt_eng_199411,"-LBQ-  We interviewed several people for the job ,  -RDQ-  Oates said .","-LBQ-  If you notice ,  -RDQ-  Oates added ,  -LBQ-  he was the first coach we hired .  -RDQ-"
nyt_eng_19941104_0014_6:3,neg-ext-subj,particularly_worried,particularly,worried,"Nobody is particularly worried anymore about that much-chronicled record of misery against Nebraska , Colorado and Texas -LRB- 2-14-1 since ' 89 -RRB- .",nyt_eng_19941104_0014_6,3,nyt_eng_199411,"The mob grows surly up across the Big Red , where the kinder , gentler Sooners of recent vintage -- untarnished by probation , scandal or Big Eight titles -- are wearing thin on local nerves .","They 're worried about Kansas State , which just recorded its second consecutive victory against the Sooners , who are 4-4 on the year ."
nyt_eng_19980526_0381_15:10,neg-ext-subj,very_interested,very,interested,"For many years , nobody in either state was very interested in preserving Ellis Island .",nyt_eng_19980526_0381_15,10,nyt_eng_199805,New York turned down that deal .,"New York City wanted to turn it into a hospital or , at one point , a prison ."
nyt_eng_19980517_0138_26:4,neg-ext-subj,really_ready,really,ready,"-LBQ-  Nobody 's really ready to let their guard down too far ,  -RDQ-  said the Rev. Earl Kooperkamp , pastor of the Church of the Intercession on West 155th Street .",nyt_eng_19980517_0138_26,4,nyt_eng_199805,"Since then , increasingly aggressive police tactics have convinced many law-abiding residents that officers see them as criminal suspects first .","Lessons learned painfully , after all , are not quickly forgotten ."
nyt_eng_19980514_0417_7:10,neg-ext-subj,that_picky,that,picky,"-LBQ-  No matter what they say , nobody 's that picky when they really need the drivers ,  -RDQ-  said Fidel F. Del Valle , the TLC commissioner from 1991 to 1995 .",nyt_eng_19980514_0417_7,10,nyt_eng_199805,Do they simply let medallions sit unused in a drawer ?,-LBQ-  It 's a balance of the finances against the risk .
nyt_eng_19950510_0439_16:23,neg-ext-subj,quite_sure,quite,sure,"But both men were vague about precisely what the two companies hope to do , and Roberts freely acknowledged that nobody was quite sure what kind of services might turn out to be successful as the market evolves .",nyt_eng_19950510_0439_16,23,nyt_eng_199505,-LBQ-  We can distribute high-speed information around the globe .  -RDQ-,"And true to MCI 's roots , Roberts tried to emphasize Wednesday that the joint venture would view business customers as a big part of their market , saying it would be a mistake to assume that the companies would only care about distributing entertainment to consumers ."
nyt_eng_19950503_0555_29:4,neg-ext-subj,real_tense,real,tense,"-LBQ-  Nobody 's real tense , like , wondering if he 's going to go off on me next .",nyt_eng_19950503_0555_29,4,nyt_eng_199505,"-LBQ-  I think everybody feels relaxed around him ,  -RDQ-  Van Exel said , making the point that the Portland incident was an anomaly .",Everybody 's real calm .
nyt_eng_19961212_0481_25:4,neg-ext-subj,ever_happy,ever,happy,"-LBQ-  Nobody is ever happy to lose , but we have a good nucleus of young kids returning and we feel good about our prospects for next season ,  -RDQ-  Robinson said .",nyt_eng_19961212_0481_25,4,nyt_eng_199612,Look for Hicks to seek out Robinson 's replacement -LRB- former Grambling State quarterback Doug Williams is rumored to be the leading candidate -RRB- and maybe bring him in for next season as assistant head coach to help ease the transition .,-LBQ-  That 's the thing I 'm so excited about .
nyt_eng_19961204_0073_29:3,neg-ext-subj,automatically_wrong,automatically,wrong,Nobody is automatically wrong in the North .,nyt_eng_19961204_0073_29,3,nyt_eng_199612,-LBQ-  The thing about it is that everybody 's ` right ' off of their own position .,-LBQ-  But the sad thing is the people who want peace _ and they are a majority _ find it hard to sustain any success because they are overwhelmed by those who have lived the war for so long that it 's taken on a life all its own .
nyt_eng_19961202_0659_7:3,neg-ext-subj,quite_sure,quite,sure,Nobody was quite sure what his show-and-half-tell was going to produce .,nyt_eng_19961202_0659_7,3,nyt_eng_199612,"Plainly , Al 's gift for show business has diminished not an atom 's worth .","The beauty of Al is that he speaks so rarely that whatever he says is news , even if it 's mostly olds ."
nyt_eng_19990630_0089_37:3,neg-ext-subj,quite_sure,quite,sure,"Nobody is quite sure when , or how , the dust will settle as the competition among portals gears up and Internet use continues to climb .",nyt_eng_19990630_0089_37,3,nyt_eng_199906,"Local news organizations speculated that Telefonica paid $ 500 million for Nutec , although people close to the transaction said its value was considerably less .","-LBQ-  In the U.S. it 's hard to find a friend who 's not on the Internet , while in Brazil I know many people who are n't connected ,  -RDQ-  said Gabriel Bitran , a Brazilian who is deputy dean at the Massachusetts Institute of Technology 's Sloan School of Management and an expert on electronic commerce ."
nyt_eng_19990618_0245_4:51,neg-ext-subj,quite_sure,quite,sure,"When Spanish explorers first encountered Mayan cities in Central America in the 1500s , one of the most astonishing sights they found was a complicated , highly ritualized ball game played on stone-rimmed courts as long as a football field , which sometimes ended with human sacrifices -LRB- nobody is quite sure whether it was the winners or the losers -RRB- .",nyt_eng_19990618_0245_4,51,nyt_eng_199906,"In fact , they were off by about 3,500 years , according to a new report from MIT archeologists .",What amazed the invaders most was the large bouncy ball used in the game .
nyt_eng_19990616_0461_20:10,neg-ext-subj,really_informed,really,informed,"-LBQ-  I have the strong feeling that nobody is really informed ,  -RDQ-  said Ivo Mechels , a spokesman for Test-Achats , a nonprofit consumer research organization in Brussels .",nyt_eng_19990616_0461_20,10,nyt_eng_199906,There were no signs Wednesday of advertising and or more comprehensive explanations of how the problem was to be solved .,Those views were echoed in Germany .
nyt_eng_19960210_0198_67:32,neg-ext-subj,quite_sure,quite,sure,"There appears to be backing for Casey 's endeavor and the rest of the eight-team league , which is scheduled to begin play in 1997 , but from whom nobody is quite sure .",nyt_eng_19960210_0198_67,32,nyt_eng_199602,The city of Worcester still wo n't commit land to Casey until he can produce a more detailed financial statement .,One theory is that the Players Association is bankrolling the league to give players better salary options and more leverage .
nyt_eng_19960201_0781_25:4,neg-ext-subj,ever_ready,ever,ready,"-LBQ-  Nobody 's ever ready for Dennis ,  -RDQ-  Johnson said .",nyt_eng_19960201_0781_25,4,nyt_eng_199602,"Sure to be waiting there is Dennis Rodman , who hits L.A. in a surly mood after being left off the Eastern Conference All-Star team .",-LBQ-  I think Dennis puts so much pressure on you .
nyt_eng_19970929_0872_20:12,neg-ext-subj,that_good,that,good,"In today 's NFL ,  -LBQ-  nobody  -RDQ-  might ever be that good again .",nyt_eng_19970929_0872_20,12,nyt_eng_199709,What we must all have to come to grips with is that the Cowboys might never be that good again .,Free agency and the salary cap will see to that .
nyt_eng_19970929_0333_7:7,neg-ext-subj,apocalyptically_funny,apocalyptically,funny,"Nobody in America can be as apocalyptically funny as DeLillo , but he has also made  -LBQ-  Underworld  -RDQ-  almost shockingly tender .",nyt_eng_19970929_0333_7,7,nyt_eng_199709,Even its failures are intelligent .,"It opens on the day Bobby Thomson 's epochal home run into the stands at the Polo Grounds gave the New York Giants the pennant , the day the West discovered the Soviet Union had detonated an atom bomb ."
nyt_eng_19970910_0655_11:31,neg-ext-subj,as_adept,as,adept,"The  -LBQ-  Pop  -RDQ-  material was n't always up to snuff , and Edge 's version of  -LBQ-  Daydream Believer  -RDQ-  was a waste of time ; but nobody is as adept at combining heart , spectacle and kitsch as these four guys .",nyt_eng_19970910_0655_11,31,nyt_eng_199709,"On May 12 , we learned that U2 , despite the so-so sales of this year 's  -LBQ-  Pop  -RDQ-  CD and a somewhat diminished profile in the rock hierarchy , can still rock a stadium full o ' folks pretty darn well .",Still .
nyt_eng_19980617_0011_30:21,neg-ext-subj,as_hot,as,hot,"-LBQ-  Psychologically ,  -RDQ-  Dierker said ,  -LBQ-  it 's a little different facing them because nobody has ever been as hot as McGwire .  -RDQ-",nyt_eng_19980617_0011_30,21,nyt_eng_199806,Amazing things can always happen .,"Going back only to the start of the 1996 season , he has 141 home runs ."
nyt_eng_19980616_0064_19:5,neg-ext-subj,as_cool,as,cool,"-LBQ-  Nobody will be as cool as Ginger ,  -RDQ-  said Katherine Ronan .",nyt_eng_19980616_0064_19,5,nyt_eng_199806,"On another blanket in the lawn area , the Ginger Question was being discussed by three soon-to-be third graders from Boca Raton .","-LBQ-  I hear she 's getting her own act ,  -RDQ-  her friend Samantha Shoup said ."
nyt_eng_19980613_0197_43:3,neg-ext-subj,really_nervous,really,nervous,Nobody is really nervous in Chicago .,nyt_eng_19980613_0197_43,3,nyt_eng_199806,"And the Jazz were downright bad in Games 3 and 4 , and the first half of Game 5 .",Not yet .
nyt_eng_19980613_0032_46:9,neg-ext-subj,very_happy,very,happy,"-LBQ-  We still had stretches that nobody 's very happy with , but I do n't think anybody 's worried about it ,  -RDQ-  Stockton said .",nyt_eng_19980613_0032_46,9,nyt_eng_199806,"Before Friday night 's game , Utah had scored less than 20 points in 11 of the 16 quarters played in the series .","For as much as the Bulls have been praised for their defensive stance in this series , they will work on getting better offense for Game 6 ."
nyt_eng_19980606_0215_43:11,neg-ext-subj,home_free,home,free,"He thought he was home free , and nobody 's home free .  -RDQ-",nyt_eng_19980606_0215_43,11,nyt_eng_199806,-LBQ-  There was a lot of pressure on Kent .,
nyt_eng_19980605_0139_31:3,neg-ext-subj,entirely_sympathetic,entirely,sympathetic,Nobody is entirely sympathetic in this successful updating to a jangly contemporaneity .,nyt_eng_19980605_0139_31,3,nyt_eng_199806,"While successfully steeping the story in its fast-paced , soulless , art-saturated , money-soaked world ,  -LBQ-  A Perfect Murder  -RDQ-  denies audiences the usual moral certainties , even if it proffers the usual soothing masscult consolations of beauty and power being equated with moral corruption .","You wo n't necessarily develop a rooting interest in any of them , or necessarily even like them ."
nyt_eng_19950420_0409_30:10,neg-ext-subj,so_big,so,big,"-LBQ-  This just goes to show that nobody is so big that in a New York City courtroom they ca n't be forced to meet their responsibilities to the public and to individuals ,  -RDQ-  he said .",nyt_eng_19950420_0409_30,10,nyt_eng_199504,"In a telephone interview Thursday , Hayes said he was  -LBQ-  thrilled .  -RDQ-","Peter McN . Gates , a lawyer for the Warhol Foundation , said  -COL-   -LBQ-  If I were an artist or even a member of the Fortune 500 I would quake ."
nyt_eng_19950414_0035_28:5,neg-ext-subj,as_fast,as,fast,I thought nobody is as fast as me .  -RDQ-,nyt_eng_19950414_0035_28,5,nyt_eng_199504,I thought I was it .,"Of course , there were plenty who were as fast as Johnson , and some who were faster ."
nyt_eng_19950316_0285_16:29,neg-ext-subj,so_dumb,so,dumb,How else can they do it so good -- really a masterpiece of sabotage -- unless they in this together ? Do n't you see ? Nobody 's so dumb like they behave .  -RDQ-,nyt_eng_19950316_0285_16,29,nyt_eng_199503,"-LBQ-  You see , Fehr , Selig , Reinsdorf , others ... maybe even your man , Harrington ... are actually counteragents with this assignment -- kill baseball ! And they succeeding .","-LBQ-  Please , Igor , this is too much .  -RDQ-"
nyt_eng_19950315_0471_6:11,neg-ext-subj,really_willing,really,willing,"-LBQ-  The new plan might work , but nobody is really willing to commit meaningful amounts of money to see if in fact it will .  -RDQ-",nyt_eng_19950315_0471_6,11,nyt_eng_199503,"-LBQ-  Most people have taken a wait-and-see attitude with Mexico ,  -RDQ-  said Brian M. Barish , vice president for emerging markets at Lazard Freres & Co. in New York .","In the measures introduced last week , taxes are increased sharply , the prices of state-produced goods like gasoline rise by a third and government spending is cut 10 percent ."
nyt_eng_19960530_0277_13:5,neg-ext-subj,immediately_available,immediately,available,Nobody from Visa was immediately available for comment .,nyt_eng_19960530_0277_13,5,nyt_eng_199605,"Consumers bought $ 801 billion worth of goods and services using Visa last year , a 25 percent increase from the year before , compared with $ 161.6 billion for American Express , a 15 percent increase from a year earlier .",
nyt_eng_19960514_0285_42:6,neg-ext-subj,much_interested,much,interested,"Nobody in this book is much interested in anything except sex , love and new acquisitions .",nyt_eng_19960514_0285_42,6,nyt_eng_199605,"Stella 's $ 200,000 a year job causes her no difficulty -LRB- not even when she loses it -RRB- .","It 's the American dream realized , Ms. McMillan demonstrating that the black realization of it can be just as slick and anemic as the white ."
