hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
nyt_eng_20050120_0146_10:8,neg-ext-nonsubj,entirely_surprising,entirely,surprising,"The loss for the year was not entirely surprising because AT&T decided last summer to stop marketing local phone service to consumers , and because revenue from data services continues to fall as the Bell operating companies , MCI and others battle for corporate business .",nyt_eng_20050120_0146_10,8,nyt_eng_200501,"The write-down reduced depreciation costs , improving the fourth-quarter results by $ 337 million , or 42 cents a share .","The company 's chief financial officer , Thomas W. Horton , said the decline in prices was slowing in some product areas , but overall the picture remained grim .",nyt_eng_20050120,Nyt2,2005-01-20,negative,not_VP-adv,not,VP-adv,False,82841,2005,False
nyt_eng_20060909_0076_18:14,neg-ext-nonsubj,entirely_useless,entirely,useless,"Still , Saddam 's attachment to armor , artillery and technology was not entirely useless strategically -- the arsenal was perhaps one reason he literally stuck to his guns as foreign pressure on his regime mounted in 1991 and again in 2003 .",nyt_eng_20060909_0076_18,14,nyt_eng_200609,None of it produced anything particularly useful .,"Back in the 1980s , during Iraq 's war with Iran , it helped Iraq hold off primitive  -LBQ-  human wave  -RDQ-  attacks by the Iranian infantry and preserve a grim stalemate .",nyt_eng_20060909,Nyt2,2006-09-09,negative,not_VP-adv,not,VP-adv,False,29340,2006,False
nyt_eng_19950912_0204_30:6,outdated_input_file,equally_popular,equally,popular,Today  -LBQ-  Mockingbird  -RDQ-  is equally popular with adult and juvenile readers .,nyt_eng_19950912_0204_30,6,,,,nyt_eng_19950912,Nyt1-old,1995-09-12,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,114427,1995,False
nyt_eng_19950307_0152_54:3,outdated_input_file,especially_encouraged,especially,encouraged,"Children are especially encouraged to participate , and those younger than 14 are admitted free .",nyt_eng_19950307_0152_54,3,,,,nyt_eng_19950307,Nyt1-old,1995-03-07,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,55912,1995,False
nyt_eng_19960110_0236_15:5,outdated_input_file,especially_important,especially,important,"Motorola 's earnings were especially important to investors ' confidence because  -LBQ-  the rate of gain in technology -LRB- companies ' -RRB- earnings has been higher and stronger , for the most part , than other industries ,  -RDQ-  DeMarco said .",nyt_eng_19960110_0236_15,5,,,,nyt_eng_19960110,Nyt1-old,1996-01-10,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,154121,1996,False
nyt_eng_19950123_0341_19:3,outdated_input_file,especially_important,especially,important,"This is especially important with CD-ROM products , which tend to make grand claims .",nyt_eng_19950123_0341_19,3,,,,nyt_eng_19950123,Nyt1-old,1995-01-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,44842,1995,False
nyt_eng_19950717_0332_14:22,outdated_input_file,especially_noticeable,especially,noticeable,"It is often seen near the horizon , especially at the close of day , and the distant flashes may be especially noticeable when they are reflected off high clouds .",nyt_eng_19950717_0332_14,22,,,,nyt_eng_19950717,Nyt1-old,1995-07-17,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,96180,1995,False
nyt_eng_20000629_0393_47:29,neg-ext-nonsubj,especially_supportive,especially,supportive,"-LBQ-  To be very frank , I do n't think we should allow ourselves to be used by the Irish ; particularly since the Irish have not been especially supportive of our interests on such issues as Central America ,  -RDQ-  Sommer wrote .",nyt_eng_20000629_0393_47,29,nyt_eng_200006,"And in May 1984 , when Hume and his Irish counterparts released the report of a diplomatic effort called the New Irish Forum , which called for an Anglo-Irish agreement , Reagan aide Peter Sommer wrote to his boss , national security adviser Robert C. McFarlane that  -LBQ-  State and I had earlier agreed that it would be inappropriate to draw the White House into the middle of this complex , historical problem .","But by now O'Neill had an important ally in the administration  -COL-  former judge William Clark , who served as national security adviser and then Secretary of the Interior , and took a personal interest in Irish affairs .",nyt_eng_20000629,Nyt2,2000-06-29,negative,not_VP-adv,not,VP-adv,False,77765,2000,False
nyt_eng_19951109_0460_22:21,outdated_input_file,essentially_unsullied,essentially,unsullied,"Sorvino 's tasteless hooker is the most lovable character in evidence ; for all her sordid behavior , she 's essentially unsullied .",nyt_eng_19951109_0460_22,21,,,,nyt_eng_19951109,Nyt1-old,1995-11-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,134424,1995,False
nyt_eng_19970513_0696_26:4,outdated_input_file,ethnically_english,ethnically,english,"Mrs. Mahar is ethnically English , Irish , Welsh and French Canadian .",nyt_eng_19970513_0696_26,4,,,,nyt_eng_19970513,Nyt1-old,1997-05-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,317141,1997,False
nyt_eng_19961205_0313_5:12,outdated_input_file,even_available,even,available,"With the online services , Internet access , if it was even available , was excruciatingly slow .",nyt_eng_19961205_0313_5,12,,,,nyt_eng_19961205,Nyt1-old,1996-12-05,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,263381,1996,False
apw_eng_20041110_0025_22:13,neg-ext-nonsubj,even_eligible,even,eligible,"John Rollins on No. 18 at La Costa  -COL-  Rollins was n't even eligible for the Match Play Championship until Els withdrew , and he was n't optimistic about a first-round match with defending champion Tiger Woods .",apw_eng_20041110_0025_22,13,apw_eng_200411,And it was a perfect 8-iron on the 16th .,"The match was even on the par-5 18th , and both players had to lay up about 100 yards short of the green .",apw_eng_20041110,Apw,2004-11-10,negative,not_VP-adv,not,VP-adv,False,41742,2004,False
nyt_eng_20060608_0071_10:4,neg-ext-nonsubj,even_sure,even,sure,I 'm not even sure if he can practice .,nyt_eng_20060608_0071_10,4,nyt_eng_200606,-LBQ-  It 's certainly a setback .,It creates an opportunity for somebody else .  -RDQ-,nyt_eng_20060608,Nyt2,2006-06-08,negative,not_VP-adv,not,VP-adv,False,57015,2006,False
apw_eng_20011104_1074_24:5,neg-ext-nonsubj,even_sure,even,sure,-LBQ-  We were n't even sure we 'd be coming .,apw_eng_20011104_1074_24,5,apw_eng_200111,"Heenan was the first American woman to medal in the uneven bars since 1993 , when Shannon Miller claimed gold and Dominique Dawes took silver .","Many people thought we would n't but here we are ,  -RDQ-  said American Ashley Miles , who competed in the vault and the team finals .",apw_eng_20011104,Apw,2001-11-04,negative,not_VP-adv,not,VP-adv,False,16608,2001,False
nyt_eng_20021210_0340_8:4,neg-ext-nonsubj,even_tired,even,tired,"Tubbs is n't even tired , much less re-tired .",nyt_eng_20021210_0340_8,4,nyt_eng_200212,-LBQ-  But I found out real quick that he does n't know how to relax .  -RDQ-,Seems the coach with the quick wit and fast teams has always been in a hurry .,nyt_eng_20021210,Nyt2,2002-12-10,negative,not_VP-adv,not,VP-adv,False,6403,2002,False
nyt_eng_19981207_0277_70:7,neg-ext-nonsubj,even_worried,even,worried,"In fact , she 's not even worried about the inevitability of her being viewed as a role model by millions of young women .",nyt_eng_19981207_0277_70,7,nyt_eng_199812,"Still , it 's easy to believe her when she calls the series a labor of love .","-LBQ-  That 's a huge responsibility ,  -RDQ-  she says earnestly ,  -LBQ-  but what 's great about this show is that Felicity actually is a good role model .",nyt_eng_19981207,Nyt1,1998-12-07,negative,not_VP-adv,not,VP-adv,False,23101,1998,False
nyt_eng_19970221_0426_24:21,outdated_input_file,exactly_obese,exactly,obese,"In these pages , no waifs are welcome , though even with Rubensesque figures , none of the models are exactly obese  -COL-  most are size 14 .",nyt_eng_19970221_0426_24,21,,,,nyt_eng_19970221,Nyt1-old,1997-02-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,289355,1997,False
nyt_eng_20061105_0099_8:4,neg-ext-nonsubj,exactly_sure,exactly,sure,"He 's not exactly sure how that will happen , but he figures the silo he bought for less than 200,000 was too good a deal to pass up .",nyt_eng_20061105_0099_8,4,nyt_eng_200611,He sees a chance to make a few bucks .,"Pipes , of Greenwood , in October purchased a decommissioned missile base once owned by the federal government .",nyt_eng_20061105,Nyt2,2006-11-05,negative,not_VP-adv,not,VP-adv,False,25096,2006,False
nyt_eng_19970527_0299_8:19,neg-ext-nonsubj,exactly_sure,exactly,sure,The group applauded yet minutes later White House press spokesman Mike McCurry said U.S. officials were n't  -LBQ-  exactly sure what -LRB- Yeltsin -RRB- meant .  -RDQ-,nyt_eng_19970527_0299_8,19,nyt_eng_199705,"While the signing itself was planned , Yeltsin surprised the gathering by abruptly taking the podium and saying he 'd decided that  -LBQ-  everything that is aimed at countries present here , all of those weapons are going to have their warheads removed .  -RDQ-","A Yeltsin spokesman later said the Russian president was merely repeating a previous pledge to stop targeting NATO countries with Russian missiles and he did n't mention warheads -- the pledge had been misinterpreted , he said .",nyt_eng_19970527,Nyt1,1997-05-27,negative,not_VP-adv,not,VP-adv,True,3744,1997,False
nyt_eng_20000706_0214_14:5,neg-ext-nonsubj,exactly_tactile,exactly,tactile,"Its rewards are not exactly tactile or sensual , paint being used interchangeably with eccentric materials like vanishing cream and blueberries as if they were equally dubious propositions for art , but the results are more than just cerebral .",nyt_eng_20000706_0214_14,5,nyt_eng_200007,"Ruscha 's scrutiny of the world is truly American , and his art hovers tantalizingly on the edge of slapstick , with enough intimation of melancholy to keep you guessing .",Ruscha navigates a pregnant space between Pop and Conceptual art .,nyt_eng_20000706,Nyt2,2000-07-06,negative,not_VP-adv,not,VP-adv,False,22728,2000,False
nyt_eng_19980327_0247_28:5,outdated_input_file,exceptionally_quiet,exceptionally,quiet,"The interior also is exceptionally quiet , even at highway speeds .",nyt_eng_19980327_0247_28,5,,,,nyt_eng_19980327,Nyt1-old,1998-03-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,425152,1998,False
nyt_eng_19951109_0356_42:4,outdated_input_file,extravagantly_glitzy,extravagantly,glitzy,"If it 's extravagantly glitzy , it 's still entertaining .",nyt_eng_19951109_0356_42,4,,,,nyt_eng_19951109,Nyt1-old,1995-11-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,134363,1995,False
nyt_eng_19940901_0029_14:23,outdated_input_file,extremely_clear,extremely,clear,"John Worth , an anthropologist at Atlanta 's Fernbank Museaum who visited the Texas site said that while the dinosaur tracks are extremely clear and identifiable , the so-called human footprints looked to him simply like pockmarks or divots in the rock caused by erosion -- an observation dittoed by most other scientists who visit the site .",nyt_eng_19940901_0029_14,23,,,,nyt_eng_19940901,Nyt1-old,1994-09-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,13656,1994,False
nyt_eng_19961102_0306_54:5,outdated_input_file,extremely_difficult,extremely,difficult,"Lozano 's work is extremely difficult , and even dangerous .",nyt_eng_19961102_0306_54,5,,,,nyt_eng_19961102,Nyt1-old,1996-11-02,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,252939,1996,False
nyt_eng_19951014_0221_7:11,outdated_input_file,extremely_good,extremely,good,"-LBQ-  Once he can break something , his speed is extremely good ,  -RDQ-  Cowboys special-teams coach Joe Avezzano said .",nyt_eng_19951014_0221_7,11,,,,nyt_eng_19951014,Nyt1-old,1995-10-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,125148,1995,False
nyt_eng_19960714_0080_18:6,neg-ext-nonsubj,extremely_impressive,extremely,impressive,-LBQ-  But he was n't extremely impressive right off the bat .,nyt_eng_19960714_0080_18,6,nyt_eng_199607,"-LBQ-  He looked like a guy who could come in and score ,  -RDQ-  Lange said .",I do n't think either of us could have predicted the kind of success he 's had .  -RDQ-,nyt_eng_19960714,Nyt1,1996-07-14,negative,not_VP-adv,not,VP-adv,False,20454,1996,False
nyt_eng_19970211_0398_32:14,outdated_input_file,extremely_low,extremely,low,"Because of aridity and poor soil , vine density in many areas is extremely low .",nyt_eng_19970211_0398_32,14,,,,nyt_eng_19970211,Nyt1-old,1997-02-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,285769,1997,False
nyt_eng_19951019_0723_22:13,outdated_input_file,extremely_popular,extremely,popular,"The whole thing is n't typical of Domi , who has been extremely popular everywhere he has played , and says he  -LBQ-  hates  -RDQ-  the label of  -LBQ-  goon .  -RDQ-",nyt_eng_19951019_0723_22,13,,,,nyt_eng_19951019,Nyt1-old,1995-10-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,127147,1995,False
nyt_eng_19950523_0402_62:5,outdated_input_file,fairly_modest,fairly,modest,"-LBQ-  My collection is fairly modest , about 300 cases total ,  -RDQ-  Desai said .",nyt_eng_19950523_0402_62,5,,,,nyt_eng_19950523,Nyt1-old,1995-05-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,78452,1995,False
nyt_eng_19970627_0689_31:23,outdated_input_file,fairly_roomy,fairly,roomy,"In other more domesticated issues , the Contour 's rounded-off body and corporate styling house a well-designed if unexciting interior that is fairly roomy for a small car .",nyt_eng_19970627_0689_31,23,,,,nyt_eng_19970627,Nyt1-old,1997-06-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,332633,1997,False
nyt_eng_19950927_0349_17:10,outdated_input_file,fairly_rosy,fairly,rosy,"For other kinds of paper the outlook is still fairly rosy , because papermakers announced relatively few plans to build new plants , Diverio of UBS said .",nyt_eng_19950927_0349_17,10,,,,nyt_eng_19950927,Nyt1-old,1995-09-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,119731,1995,False
nyt_eng_19941103_0273_11:11,outdated_input_file,firmly_committed,firmly,committed,China 's Li assured the group that his nation is firmly committed to rapid economic growth .,nyt_eng_19941103_0273_11,11,,,,nyt_eng_19941103,Nyt1-old,1994-11-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,28021,1994,False
nyt_eng_19970605_0469_13:7,outdated_input_file,first_single,first,single,"Sloan said the new album 's first single ,  -LBQ-  I Wanna Be There ,  -RDQ-  is something of a personal anthem .",nyt_eng_19970605_0469_13,7,,,,nyt_eng_19970605,Nyt1-old,1997-06-05,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,325089,1997,False
apw_eng_20050107_0994_5:25,neg-ext-nonsubj,fully_informed,fully,informed,"An appeals court had set aside John Stumpf 's conviction in the 1984 slaying of a woman , on grounds that he was not fully informed about the details of the charge when he pleaded guilty .",apw_eng_20050107_0994_5,25,apw_eng_200501,The Ohio case gives the court a chance to clarify murder defendants ' rights when they plead guilty .,"Ohio argued in its appeal that the decision could unsettle thousands of guilty pleas , in all types of criminal cases .",apw_eng_20050107,Apw,2005-01-07,negative,not_VP-adv,not,VP-adv,False,15917,2005,False
nyt_eng_19940708_0234_7:19,outdated_input_file,fully_open,fully,open,Another difference from the past is that this conversion comes at a time when Brazil 's economy is fully open to imports .,nyt_eng_19940708_0234_7,19,,,,nyt_eng_19940708,Nyt1-old,1994-07-08,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,1574,1994,False
nyt_eng_19950501_0418_12:41,outdated_input_file,generally_negative,generally,negative,"Korean authorities argue that its citizens , as well as the local industry , are not yet ready for a Japanese cultural invasion , and they cite a government-sponsored Gallup poll that said 84.2 percent of those surveyed were  -LBQ-  generally negative toward opening up to Japanese popular culture .  -RDQ-",nyt_eng_19950501_0418_12,41,,,,nyt_eng_19950501,Nyt1-old,1995-05-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,71848,1995,False
nyt_eng_19971028_0296_1:4,neg-ext-nonsubj,greatly_concerned,greatly,concerned,I am not greatly concerned about the  -LBQ-  clash of civilizations  -RDQ-  that worries some thoughtful analysts .,nyt_eng_19971028_0296_1,4,nyt_eng_199710,,Civilizations are rarely unified .,nyt_eng_19971028,Nyt1,1997-10-28,negative,not_VP-adv,not,VP-adv,True,1383,1997,False
nyt_eng_19941028_0251_2:23,outdated_input_file,grossly_inflated,grossly,inflated,He said he does n't know how much Bush 's proposed parole restrictions would cost but said Richards ' estimates were  -LBQ-  grossly inflated .  -RDQ-,nyt_eng_19941028_0251_2,23,,,,nyt_eng_19941028,Nyt1-old,1994-10-28,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,26595,1994,False
nyt_eng_19970429_0605_32:25,outdated_input_file,guardedly_optimistic,guardedly,optimistic,"In an editorial in the same issue of Nature Medicine , Dr. Ronald C. Kennedy of the University of Oklahoma wrote that he was guardedly optimistic about the prospects of a human AIDS vaccine .",nyt_eng_19970429_0605_32,25,,,,nyt_eng_19970429,Nyt1-old,1997-04-29,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,312284,1997,False
nyt_eng_20020110_0272_18:9,neg-ext-nonsubj,half_bad,half,bad,Fellows is an amiable performer who is n't half bad when he has something to do .,nyt_eng_20020110_0272_18,9,nyt_eng_200201,"Poor Andrade seems to be rehearsing , not having been told that the camera is rolling .","The problem is that the early scenes play like acting exercises , specifically ones in which the performers are told to talk around what they actually want .",nyt_eng_20020110,Nyt2,2002-01-10,negative,not_VP-adv,not,VP-adv,False,2338,2002,False
nyt_eng_19970401_0388_24:11,outdated_input_file,half_tucked-in,half,tucked-in,"-LBQ-  The shirt was n't half untucked , it was half tucked-in ,  -RDQ-  she said , adding that Brown was  -LBQ-  transitioning  -RDQ-  to a blousy Mao look .",nyt_eng_19970401_0388_24,11,,,,nyt_eng_19970401,Nyt1-old,1997-04-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,302567,1997,False
nyt_eng_19971030_0888_47:11,outdated_input_file,heavily_dependent,heavily,dependent,"Suharto declared earlier this week that Singapore , which is heavily dependent on trade with Indonesia , was offering $ 10 billion , though it is unclear under what conditions .",nyt_eng_19971030_0888_47,11,,,,nyt_eng_19971030,Nyt1-old,1997-10-30,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,376448,1997,False
nyt_eng_19950927_0686_5:12,outdated_input_file,highly_inappropriate,highly,inappropriate,"-LBQ-  I was quite upset about it and thought it was highly inappropriate to do it ,  -RDQ-  McCain said in an interview .",nyt_eng_19950927_0686_5,12,,,,nyt_eng_19950927,Nyt1-old,1995-09-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,119912,1995,False
nyt_eng_19980508_0428_11:7,outdated_input_file,highly_specific,highly,specific,But the accusations against Herman are highly specific .,nyt_eng_19980508_0428_11,7,,,,nyt_eng_19980508,Nyt1-old,1998-05-08,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,436835,1998,False
nyt_eng_19950424_0557_50:5,outdated_input_file,highly_trained,highly,trained,"-LBQ-  We are so highly trained that we can run four hours at a time ,  -RDQ-  McLaughlin said .",nyt_eng_19950424_0557_50,5,,,,nyt_eng_19950424,Nyt1-old,1995-04-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,69829,1995,False
nyt_eng_19960221_0612_18:4,outdated_input_file,hilariously_evident,hilariously,evident,"That approach was hilariously evident Tuesday , when  -LBQ-  Politically Incorrect  -RDQ-  broke with its format and featured live reports from Chris Rock -LRB- once of  -LBQ-  Saturday Night Live  -RDQ-  -RRB- in Manchester , N.H.",nyt_eng_19960221_0612_18,4,,,,nyt_eng_19960221,Nyt1-old,1996-02-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,168933,1996,False
nyt_eng_19991112_0236_30:35,neg-ext-nonsubj,home_free,home,free,"The public 's understanding of the degree of our Y2K readiness also has grown , and fears of widespread disruptions around the CDC appear to be waning , though we are not as yet home free .  -RDQ-",nyt_eng_19991112_0236_30,35,nyt_eng_199911,"-LBQ-  The good news ,  -RDQ-  he said in a speech in October ,  -LBQ-  is that evidence is becoming more persuasive that our electronic infrastructure will be ready for the Century Date Change .","Whether the additional money is needed or not , the Fed 's insurance program , which was announced in October , is doing at least part of its job .",nyt_eng_19991112,Nyt1,1999-11-12,negative,not_VP-adv,not,VP-adv,False,42200,1999,False
apw_eng_20071103_0417_15:5,neg-ext-nonsubj,immediately_available,immediately,available,"Though details were not immediately available , some believe these rule changes could pave the way for the younger Mubarak 's succession .",apw_eng_20071103_0417_15,5,apw_eng_200711,But the party is scheduled to discuss bylaws concerning how the NDP chooses it presidential candidate .,"On Saturday , the front pages of the privately owned , outspoken daily newspaper Al-Dustour accused the upcoming party bylaw changes of marking the  -LBQ-  legitimate way for Gamal Mubarak inherit power .  -RDQ-",apw_eng_20071103,Apw,2007-11-03,negative,not_VP-adv,not,VP-adv,False,7137,2007,False
apw_eng_20010831_0884_3:6,neg-ext-nonsubj,immediately_available,immediately,available,The Palestinian delegation was not immediately available for comment .,apw_eng_20010831_0884_3,6,apw_eng_200108,"In a document signed by Yasser Arafat , the Palestinian leader also called for a resumption of peace talks with Israel .","Following a three-hour meeting with Arafat , Jackson said the Palestinian leader had agreed to oppose efforts to criticize Israel and Zionism , and agreed to recognize the Holocaust as the worst crime of the 20th century .",apw_eng_20010831,Apw,2001-08-31,negative,not_VP-adv,not,VP-adv,False,50355,2001,False
nyt_eng_19980121_0422_7:8,neg-ext-nonsubj,immediately_available,immediately,available,A spokeswoman for the company was n't immediately available .,nyt_eng_19980121_0422_7,8,nyt_eng_199801,"The starters were made by United Technologies Automotive Inc. , a Detroit subsidiary of the Hartford , Connecticut-based United Technologies Corp. .","According to State Farm 's suit , first reported in newspapers this morning , each starter consisted of copper pieces on a plastic base and sliding copper that , at the turn of a key , completed a circuit and sent electricity to start a car .",nyt_eng_19980121,Nyt1,1998-01-21,negative,not_VP-adv,not,VP-adv,True,12718,1998,False
nyt_eng_20050527_0163_42:6,neg-ext-nonsubj,immediately_available,immediately,available,"Domingo and Maazel were not immediately available for comment , spokesmen said .",nyt_eng_20050527_0163_42,6,nyt_eng_200505,-LBQ-  Everyone who is patient will be paid .  -RDQ-,"The Metropolitan Opera 's chairwoman , Christine Hunter , said she was sorry about the charges .",nyt_eng_20050527,Nyt2,2005-05-27,negative,not_VP-adv,not,VP-adv,False,67595,2005,False
apw_eng_20080720_0513_3:7,neg-ext-nonsubj,immediately_available,immediately,available,The amount of drugs was not immediately available .,apw_eng_20080720_0513_3,7,apw_eng_200807,Radio Bombolom FM says the arrests were made Sunday following the seizure of a private plane arriving from Venezuela .,Guinea-Bissau is a transit country for drugs sent from Latin America to Europe .,apw_eng_20080720,Apw,2008-07-20,negative,not_VP-adv,not,VP-adv,False,66557,2008,False
apw_eng_20001102_0027_37:4,neg-ext-nonsubj,immediately_available,immediately,available,O'Connell was not immediately available for comment .,apw_eng_20001102_0027_37,4,apw_eng_200011,Sinden said O'Connell already had been performing most of the tasks of a general manager the past couple of season .,"The team announced O'Connell promoted Jeff Gorton , 32 , to assistant general manager .",apw_eng_20001102,Apw,2000-11-02,negative,not_VP-adv,not,VP-adv,False,28260,2000,False
nyt_eng_19971111_0133_4:10,neg-ext-nonsubj,immediately_available,immediately,available,Total dollar figures for profit from operations were n't immediately available .,nyt_eng_19971111_0133_4,10,nyt_eng_199711,"That fell short of expectations of 87 cents , the average estimate of fully diluted earnings in s survey of 21 analysts by IBES International Inc. .","Revenue rose 30 percent to $ 7.44 billion for the period ended Oct. 25 , from $ 5.75 billion .",nyt_eng_19971111,Nyt1,1997-11-11,negative,not_VP-adv,not,VP-adv,True,24177,1997,False
nyt_eng_20090211_0040_32:8,neg-ext-nonsubj,immediately_clear,immediately,clear,The whereabouts of the others was not immediately clear .,nyt_eng_20090211_0040_32,8,nyt_eng_200902,"Zabiullah Mujaheed , a Taliban spokesman , said the militants sent 16 suicide attackers into Kabul and five of them entered the Justice Ministry .","-LBQ-  Five of them entered the ministry and the others are around Kabul ,  -RDQ-  the spokesman said .",nyt_eng_20090211,Nyt2,2009-02-11,negative,not_VP-adv,not,VP-adv,False,13220,2009,False
apw_eng_20051111_0246_7:4,neg-ext-nonsubj,immediately_clear,immediately,clear,It was not immediately clear if he would continue with his original schedule .,apw_eng_20051111_0246_7,4,apw_eng_200511,Rajapakse was heading to the east coastal district of Ampara for a rally .,There are 13 candidates vying to become Sri Lanka 's fifth executive president in the Nov. 17 poll but Rajapakse 's only strong contender will be opposition leader Ranil Wickremesinghe .,apw_eng_20051111,Apw,2005-11-11,negative,not_VP-adv,not,VP-adv,False,59612,2005,False
apw_eng_20020730_0281_5:12,neg-ext-nonsubj,immediately_clear,immediately,clear,The rockets fell randomly in residential areas and it was not immediately clear which group was responsible .,apw_eng_20020730_0281_5,12,apw_eng_200207,"Despite the planned talks , one of the rebel groups fired at least 11 rockets Monday night into the capital , Bujumbura , leaving four people dead and 15 injured , army spokesman Colonel Augustin Nzabampema said .",Nzabampema said the rockets were fired from a multiple rocket launcher six kilometers -LRB- four miles -RRB- north of the city center .,apw_eng_20020730,Apw,2002-07-30,negative,not_VP-adv,not,VP-adv,False,12869,2002,False
apw_eng_20101118_0611_8:21,neg-ext-nonsubj,immediately_clear,immediately,clear,"The move could mean that prosecutors are preparing an international arrest warrant for the Australian , whose whereabouts were not immediately clear .",apw_eng_20101118_0611_8,21,apw_eng_201011,The Stockholm District Court was to rule on the prosecutor 's request later Thursday .,"-LBQ-  The reason for my request is that we need to interrogate him ,  -RDQ-  Director of Public Prosecution Marianne Ny said in a statement .",apw_eng_20101118,Apw,2010-11-18,negative,not_VP-adv,not,VP-adv,False,34558,2010,False
apw_eng_20050623_0173_2:8,neg-ext-nonsubj,immediately_clear,immediately,clear,The circumstances of the shooting were not immediately clear .,apw_eng_20050623_0173_2,8,apw_eng_200506,"A Chinese Red Cross delegate was shot in the neck while working on tsunami relief projects in Indonesia 's Aceh province , a spokesman for the federation said Thursday .","Eva Yeung , a 28-year-old female resident of Hong Kong , was shot Wednesday night while traveling in a car bearing the Red Cross logo , said Virgil Grandfield , a spokesman for the International Federation of Red Cross and Red Crescent Societies .",apw_eng_20050623,Apw,2005-06-23,negative,not_VP-adv,not,VP-adv,False,6315,2005,False
apw_eng_19970911_0766_2:4,neg-ext-nonsubj,immediately_clear,immediately,clear,"It was n't immediately clear whether anyone was injured when at least six men armed with rifles set the German Biergarten ablaze and opened fire on the passing bus at a road junction in Ukunda , 20 kilometers -LRB- 12 miles -RRB- south of Mombasa .",apw_eng_19970911_0766_2,4,apw_eng_199709,"Armed raiders fired on a bus carrying British tourists Thursday and burned down a roadside restaurant catering to Germans in a fresh outbreak of violence on Kenya 's Indian Ocean coast , witnesses said .","Tour guide John Ajode , who was in the bus at the time of the incident , told the independent Daily Nation newspaper in Mombasa by telephone that the vehicle had been fired on , but there appeared to be no injuries .",apw_eng_19970911,Apw,1997-09-11,negative,not_VP-adv,not,VP-adv,False,77269,1997,False
apw_eng_19981005_0139_11:4,neg-ext-nonsubj,immediately_possible,immediately,possible,"It was not immediately possible to obtain confirmation from the British diplomatic mission that Ahmed had gone there three times , the last on Aug. 18 , as he claimed .",apw_eng_19981005_0139_11,4,apw_eng_199810,Ahmed repeated earlier claims that he had told both Tanzanian and Kenyan officials late last year about plans to bomb the embassy in Dar es Salaam .,"Both men appeared in court dressed in the same clothes they were wearing at the Sept. 21 hearing , but their hair and beards had been trimmed .",apw_eng_19981005,Apw,1998-10-05,negative,not_VP-adv,not,VP-adv,False,54493,1998,False
nyt_eng_19961014_0594_6:14,outdated_input_file,increasingly_evident,increasingly,evident,"Yet as the campaign moves into its last month , it is also increasingly evident that Clinton , often heeding Morris and sometimes not , long ago made the crucial moves that still shape the contors of this presidential race and allow him to stake out the political center .",nyt_eng_19961014_0594_6,14,,,,nyt_eng_19961014,Nyt1-old,1996-10-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,246009,1996,False
nyt_eng_19941108_0197_6:10,outdated_input_file,increasingly_fearful,increasingly,fearful,"At the same time , the French authorities are increasingly fearful that Islamic fundamentalists are trying to infiltrate France 's Muslim minority of four million .",nyt_eng_19941108_0197_6,10,,,,nyt_eng_19941108,Nyt1-old,1994-11-08,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,29016,1994,False
