hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
nyt_eng_20040724_0206_90:8,neg-ext-nonsubj,that_bad,that,bad,-LBQ-  But just because you 're not that bad does n't mean you 're not bad .,nyt_eng_20040724_0206_90,8,nyt_eng_200407,"-LBQ-  Sometimes I think I did n't get help a long , long time ago because I said to myself , ` I 'm not as bad as him , '  -RDQ-  Eckersley said .","You 're looking for anything , man , when you 're in denial .  -RDQ-",nyt_eng_20040724,Nyt2,2004-07-24,negative,not_VP-adv,not,VP-adv,False,8898,2004,False
nyt_eng_19970220_0229_4:7,neg-ext-nonsubj,that_big,that,big,-LBQ-  Our family is not really that big on eating .,nyt_eng_19970220_0229_4,7,nyt_eng_199702,"Now she sees her 12-year-old daughter Andrea beginning the same lifelong struggle , facing the teasing and torment of her peers , and it both worries and angers her .","I honestly think it 's a genetic thing ,  -RDQ-  she says .",nyt_eng_19970220,Nyt1,1997-02-20,negative,not_VP-adv,not,VP-adv,False,27105,1997,False
nyt_eng_20021231_0315_27:10,neg-ext-nonsubj,that_big,that,big,"-LBQ-  Let 's face it _ we 're not that big up front ,  -RDQ-  he said .",nyt_eng_20021231_0315_27,10,nyt_eng_200212,"Campbell often plays the role of a sixth offensive lineman , pinning defensive ends in place as Barber curls around the end of the line .","-LBQ-  We 're not a big line , but we are an athletic line .  -RDQ-",nyt_eng_20021231,Nyt2,2002-12-31,negative,not_VP-adv,not,VP-adv,False,5773,2002,False
nyt_eng_19990107_0335_21:4,neg-ext-nonsubj,that_clear,that,clear,It 's never that clear .  -RDQ-,nyt_eng_19990107_0335_21,4,nyt_eng_199901,Do n't be late . ',"Graham added ,  -LBQ-  Every grand jury witness was n't asked all of the questions there are to be asked .  -RDQ-",nyt_eng_19990107,Nyt1,1999-01-07,negative,never_VP-adv,never,VP-adv,False,352,1999,False
nyt_eng_20060422_0117_5:6,neg-ext-nonsubj,that_clear,that,clear,"Thomas 's note was not that clear , however .",nyt_eng_20060422_0117_5,6,nyt_eng_200604,Please do not turn your back on me .  -RDQ-,"Riddled with spelling mistakes , it had clear signs of what experts later diagnosed as dyslexia .",nyt_eng_20060422,Nyt2,2006-04-22,negative,not_VP-adv,not,VP-adv,False,73205,2006,False
nyt_eng_19950615_0634_10:9,outdated_input_file,that_close,that,close,"-LBQ-  I do n't feel like I 'm that close ,  -RDQ-  said Darling .",nyt_eng_19950615_0634_10,9,,,,nyt_eng_19950615,Nyt1,1995-06-15,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,86168,1995,False
nyt_eng_20000502_0157_66:5,neg-ext-nonsubj,that_complicated,that,complicated,-LBQ-  It 's not that complicated .  -RDQ-,nyt_eng_20000502_0157_66,5,nyt_eng_200005,"-LBQ-  We 're friends ,  -RDQ-  Gore told reporters later , noting that the two had served in the House and Senate together .","PROBABLY DID N'T DISCUSS THE CORVAIR , EITHER",nyt_eng_20000502,Nyt2,2000-05-02,negative,not_VP-adv,not,VP-adv,False,40979,2000,False
nyt_eng_20040721_0212_5:20,neg-ext-nonsubj,that_different,that,different,"Bill Daly , an executive vice president of the league , said that the proposals were  -LBQ-  not all that different  -RDQ-  from each other , but that each would lead to cost certainty , a mantra for Commissioner Gary Bettman in his effort to make player costs align more closely with revenues .",nyt_eng_20040721_0212_5,20,nyt_eng_200407,"The league locked out the players to start the 1994-95 season , cutting each team 's schedule to 48 games .",The league 's new TV deal with ESPN cuts its payments nearly in half .,nyt_eng_20040721,Nyt2,2004-07-21,negative,not_VP-adv,not,VP-adv,False,9008,2004,False
nyt_eng_19980624_0451_8:6,neg-ext-nonsubj,that_different,that,different,"-LBQ-  People are n't all that different ,  -RDQ-  said Ms. Riche , who is also scheduled to speak at the conference .",nyt_eng_19980624_0451_8,6,nyt_eng_199806,"Martha Farnsworth Riche , a consultant who until January was the director of the U.S. Census Bureau , said certain factors once deemed crucial to understanding consumer behavior , particularly overseas , had become less important .",-LBQ-  Their tastes are very similar .,nyt_eng_19980624,Nyt1,1998-06-24,negative,not_VP-adv,not,VP-adv,False,62013,1998,False
nyt_eng_19990915_0221_9:5,neg-ext-nonsubj,that_different,that,different,"-LBQ-  It 's not that different from what Eric Clapton is doing _ he puts blues over rock and pop songs ,  -RDQ-  says Bramhall .",nyt_eng_19990915_0221_9,5,nyt_eng_199909,"The music he 's making now , on his RCA debut ,  -LBQ-  Jellycream ,  -RDQ-  is a savvy blues\/rock\/pop \/ soul hybrid that is immediately enjoyable and gets better with every listen .","-LBQ-  What 's wrong with a lot of rock music is , it 's just an opportunity for people to overplay and play a bunch of solos .",nyt_eng_19990915,Nyt1,1999-09-15,negative,not_VP-adv,not,VP-adv,False,46422,1999,False
nyt_eng_19971007_0753_18:9,neg-ext-nonsubj,that_different,that,different,-LBQ-  From a customer standpoint it 's not that different from the SBC deal .  -RDQ-,nyt_eng_19971007_0753_18,9,nyt_eng_199710,"-LBQ-  My feeling , bottom line , is that they 'll have an antitrust problem ,  -RDQ-  he said .",-LRB- STORY CAN END HERE .,nyt_eng_19971007,Nyt1,1997-10-07,negative,not_VP-adv,not,VP-adv,True,2221,1997,False
nyt_eng_20050517_0210_27:19,neg-ext-nonsubj,that_difficult,that,difficult,"-LBQ-  Ladies and gentlemen , we 've got to take back the neighborhood , and it is not that difficult to do .  -RDQ-",nyt_eng_20050517_0210_27,19,nyt_eng_200505,"We know better ,  -RDQ-  said Cosby .",Since last year Cosby has been traveling throughout the country conducting what he calls  -LBQ-  call-outs  -RDQ-  in urban areas .,nyt_eng_20050517,Nyt2,2005-05-17,negative,not_VP-adv,not,VP-adv,False,67876,2005,False
nyt_eng_20010912_0466_51:5,neg-ext-nonsubj,that_difficult,that,difficult,"-LBQ-  It 's not that difficult to learn how to fly a plane once it 's up in the air ,  -RDQ-  he said .",nyt_eng_20010912_0466_51,5,nyt_eng_200109,"When I remarked to an Israeli military official what an amazing technological feat it was for the terrorists to hijack the planes and then fly them directly into the most vulnerable spot in each building , he pooh-poohed me .","-LBQ-  And remember , they never had to learn how to land .  -RDQ-",nyt_eng_20010912,Nyt2,2001-09-12,negative,not_VP-adv,not,VP-adv,False,89931,2001,False
apw_eng_20050109_0354_5:7,neg-ext-nonsubj,that_difficult,that,difficult,"-LBQ-  This run is not really that difficult , but I think that makes it more difficult to win ,  -RDQ-  Schild said .",apw_eng_20050109_0354_5,7,apw_eng_200501,"Germany 's Monika Bergmann-Schmuderer came third , 0.24 back , after posting the second-fastest time in the opening run .",-LBQ-  More skiers can ski well on a course like this .  -RDQ-,apw_eng_20050109,Apw,2005-01-09,negative,not_VP-adv,not,VP-adv,False,15897,2005,False
nyt_eng_20030313_0066_12:25,neg-ext-nonsubj,that_dominant,that,dominant,"-RRB- 0Wasn ' t someone at the State Department allowed to point out that in matters nonmilitary , the United States is n't all that dominant _ that Russia and Turkey need the European market more than they need ours , that Europe gives more than twice as much foreign aid as we do and that in much of the world public opinion matters ? Apparently not .",nyt_eng_20030313_0066_12,25,nyt_eng_200303,Yet still the world balks .,"And to Vhat end has Bush alienated all our most valuable allies ? -LRB- And I mean all  -COL-  Tony Blair may be with us , but British public opinion is now virulently anti-Bush . -RRB-",nyt_eng_20030313,Nyt2,2003-03-13,negative,not_VP-adv,not,VP-adv,False,67458,2003,False
nyt_eng_19980624_0215_21:18,neg-ext-nonsubj,that_easy,that,easy,"-LBQ-  People have the conception that it is like a cassette deck , but it 's not that easy .  -RDQ-",nyt_eng_19980624_0215_21,18,nyt_eng_199806,"-LBQ-  This is not something for your average weekend PC user ,  -RDQ-  said Frederick , who works as an instructional specialist and Web designer for the Oregon Public Education Network , which provides Internet resources to state schools .","Because the process takes so long , you would n't want to tackle a large record collection .",nyt_eng_19980624,Nyt1,1998-06-24,negative,not_VP-adv,not,VP-adv,False,62041,1998,False
nyt_eng_19980910_0251_47:4,neg-ext-nonsubj,that_easy,that,easy,"It was n't that easy ; while Steve steered the boat through the gates and along the cement wall , I stood in the bow and grabbed for one of the lines hanging from the top of the lock .",nyt_eng_19980910_0251_47,4,nyt_eng_199809,"Peterson helped us through the first lock , No. 24 , in Baldwinsville .",-LRB- The lines were covered with the most fantastic green slime I have ever seen .,nyt_eng_19980910,Nyt1,1998-09-10,negative,not_VP-adv,not,VP-adv,False,45586,1998,False
nyt_eng_20010606_0205_38:17,neg-ext-nonsubj,that_good,that,good,She abandoned that path for a different reason  -COL-   -LBQ-  I felt like I was n't that good .  -RDQ-,nyt_eng_20010606_0205_38,17,nyt_eng_200106,"After the family moved back to New York City , she attended the High School of Performing Arts , determined to become an actor , but was discouraged by her parents  -COL-   -LBQ-  They thought it was so unintellectual , so risky , so poor .  -RDQ-",Popcorn has surprised herself as a late-blooming mother  -COL-  She 's contemplating adopting again .,nyt_eng_20010606,Nyt2,2001-06-06,negative,not_VP-adv,not,VP-adv,False,16954,2001,False
nyt_eng_19971031_0698_15:26,outdated_input_file,that_good,that,good,"-LBQ-  He came off the track great , jogged home , and I said , ` They 'll never beat this horse , he 's that good right now , '  -RDQ-  Nunn said .",nyt_eng_19971031_0698_15,26,,,,nyt_eng_19971031,Nyt1,1997-10-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,376840,1997,False
nyt_eng_20051130_0123_31:10,neg-ext-nonsubj,that_good,that,good,"And let 's face it , Voight is n't that good with accents .",nyt_eng_20051130_0123_31,10,nyt_eng_200511,"Voight is such a recognizable actor , his presence makes it more difficult to believe him as the person he 's playing .",Rent  -LBQ-  Anaconda  -RDQ-  for proof .,nyt_eng_20051130,Nyt2,2005-11-30,negative,not_VP-adv,not,VP-adv,False,2617,2005,False
nyt_eng_20061116_0120_28:14,neg-ext-nonsubj,that_graceful,that,graceful,"Murtha was granted a moment to speak , and he was n't all that graceful .",nyt_eng_20061116_0120_28,14,nyt_eng_200611,"He got 60 percent of the caucus ; not a good beginning for the first female speaker . Afterward , they trooped out together to face the cameras and put on the usual act of good cheer and good will .",He looked downright cranky .,nyt_eng_20061116,Nyt2,2006-11-16,negative,not_VP-adv,not,VP-adv,False,24743,2006,False
nyt_eng_20080308_0121_46:5,neg-ext-nonsubj,that_great,that,great,The food is not that great .  -RDQ-  ',nyt_eng_20080308_0121_46,5,nyt_eng_200803,The fields are bad .,"The games , to be sure , are exhausting .",nyt_eng_20080308,Nyt2,2008-03-08,negative,not_VP-adv,not,VP-adv,False,41729,2008,False
nyt_eng_19940819_0140_41:21,neg-ext-nonsubj,that_great,that,great,"-LBQ-  Some of them even committed suicide and did n't have things to hold onto when their careers were n't that great ,  -RDQ-  Osmond said .",nyt_eng_19940819_0140_41,21,nyt_eng_199408,"Osmond said family and religion have given her life stability , preventing the emotional nosedives so many of her performer friends have experienced during lean times .","-LBQ-  Because I had such a good support system and belief in God , it helped me through it .",nyt_eng_19940819,Nyt1,1994-08-19,negative,not_VP-adv,not,VP-adv,True,14990,1994,False
nyt_eng_19950311_0027_9:6,neg-ext-nonsubj,that_great,that,great,"-LBQ-  It ca n't be that great when you go out with a groin injury after playing five minutes ,  -RDQ-  Westphal said .",nyt_eng_19950311_0027_9,6,nyt_eng_199503,"Suns coach Paul Westphal , whose team was blistered by the Pacers 112-97 , said more about the seriousness of Johnson 's injury will be known Saturday .",Johnson left the arena long before the game was over so was unavailable to describe how the injury occurred or how serious he might feel it is .,nyt_eng_19950311,Nyt1,1995-03-11,negative,not_VP-adv,not,VP-adv,True,41436,1995,False
nyt_eng_19970625_0914_13:6,neg-ext-nonsubj,that_great,that,great,"The effect  -LBQ-  is n't that great  -RDQ-  for the year as a whole , he said .",nyt_eng_19970625_0914_13,6,nyt_eng_199706,Mimberg declined to quantify how much the dollar will affect CPC 's earnings .,"Tupperware Corp. , a maker of food-storage containers and other consumer products , gets 87 percent of its revenue from overseas and does n't use hedging strategies .",nyt_eng_19970625,Nyt1,1997-06-25,negative,not_VP-adv,not,VP-adv,True,30421,1997,False
nyt_eng_20000914_0223_82:24,neg-ext-nonsubj,that_great,that,great,"Though the Americans are still the clear favorites in the eight-team field , their top rivals have closed a gap that was never that great to begin with .",nyt_eng_20000914_0223_82,24,nyt_eng_200009,enough for the US Women 's Soccer Team .,By John Powers .,nyt_eng_20000914,Nyt2,2000-09-14,negative,never_VP-adv,never,VP-adv,False,1513,2000,False
nyt_eng_20070308_0085_21:6,neg-ext-nonsubj,that_hard,that,hard,"Well , it was not that hard to learn linking three or four turns , but that 's about as far as I ever got to real powder skiing .",nyt_eng_20070308_0085_21,6,nyt_eng_200703,"-LBQ-  Weight and unweight both skis when you turn , not just one like you do on hard snow , and sit back just a little .  -RDQ-","And I had about the same experience last Friday at Vail as a two-day storm spun itself out , leaving those magnificent mountains buried deep in champagne powder .",nyt_eng_20070308,Nyt2,2007-03-08,negative,not_VP-adv,not,VP-adv,False,38931,2007,False
nyt_eng_19980311_0233_11:3,outdated_input_file,that_hard,that,hard,It 's that hard to put down .,nyt_eng_19980311_0233_11,3,,,,nyt_eng_19980311,Nyt1,1998-03-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,419693,1998,False
nyt_eng_20061017_0141_35:5,neg-ext-nonsubj,that_important,that,important,-LBQ-  It 's not that important to us to be first .,nyt_eng_20061017_0141_35,5,nyt_eng_200610,"-LBQ-  We need speeds like this to assure the integrity of the nation 's nuclear stockpile ,  -RDQ-  Los Alamos spokesman Kevin Roark said .","If we are , it 's just gravy .  -RDQ-",nyt_eng_20061017,Nyt2,2006-10-17,negative,not_VP-adv,not,VP-adv,False,25964,2006,False
nyt_eng_20060215_0400_25:12,neg-ext-nonsubj,that_important,that,important,"-LBQ-  I grew up with a feeling that money was not that important , almost a reverse snob thing ,  -RDQ-  she said , when asked why she walked away from  -LBQ-  Designing Women  -RDQ-  at the peak of its rating success .",nyt_eng_20060215_0400_25,12,nyt_eng_200602,"Although she has tried , unsuccessfully , to get three comedy series off the ground since  -LBQ-  Designing Women  -RDQ-  -LRB- 1995 's  -LBQ-  High Society ,  -RDQ-  1998 's  -LBQ-  Style and Substance  -RDQ-  and last year 's  -LBQ-  Center of the Universe  -RDQ-  with John Goodman -RRB- , Smart said that being a television star was never what she had in mind .",-LBQ-  And I could feel myself getting used to the money .,nyt_eng_20060215,Nyt2,2006-02-15,negative,not_VP-adv,not,VP-adv,False,10144,2006,False
nyt_eng_19960918_0227_46:5,neg-ext-nonsubj,that_integral,that,integral,-LBQ-  It 's not that integral a component of the information superhighway story .,nyt_eng_19960918_0227_46,5,nyt_eng_199609,"Netscape ,  -RDQ-  he said .",-LBQ-  But he could manage to become an important part of the,nyt_eng_19960918,Nyt1,1996-09-18,negative,not_VP-adv,not,VP-adv,False,10205,1996,False
nyt_eng_20080525_0081_25:13,neg-ext-nonsubj,that_interested,that,interested,"-LBQ-  There is a cold and sad calculation that readers\/viewers are n't that interested in the war , whether because they are preoccupied with paying $ 4 for a gallon of gas and avoiding foreclosure , or because they have Iraq fatigue ,  -RDQ-  he wrote in an e-mail message , adding that The Times stays on the story as part of an implied contract with its readers .",nyt_eng_20080525_0081_25,13,nyt_eng_200805,"I asked Bill Keller , the executive editor of The New York Times , how a war that had cost thousands of lives and more than $ 1 trillion was losing news salience .",Other news editors have made the judgment -- perhaps prodded by falling revenue and slashed news budgets -- that public attitudes toward the war have become so calcified that few are interested in learning more .,nyt_eng_20080525,Nyt2,2008-05-25,negative,not_VP-adv,not,VP-adv,False,70004,2008,False
apw_eng_20011003_1501_15:8,neg-ext-nonsubj,that_keen,that,keen,"Of course , Toms was n't all that keen on his chances here a year ago , and came close to withdrawing during the second round with back pain .",apw_eng_20011003_1501_15,8,apw_eng_200110,"-LBQ-  I 'm just trying to get back into the swing of things ,  -RDQ-  he said .","Over-the-counter pain medication eased the pain for the weekend , his game got going and he rallied to earn his fourth career PGA Tour victory .",apw_eng_20011003,Apw,2001-10-03,negative,not_VP-adv,not,VP-adv,False,7632,2001,False
nyt_eng_20070411_0179_57:5,neg-ext-nonsubj,that_old,that,old,"-LBQ-  I 'm not that old -- I 'm in my 40s -- but I wanted to reminisce about outdoor drive-ins and that whole feeling of being outdoors ,  -RDQ-  Kalkbrenner said .",nyt_eng_20070411_0179_57,5,nyt_eng_200704,"The cost of the fabric , which came from Dazian , was about $ 100 ; the tailor charged $ 200 .","-LBQ-  I think that 's one of the reasons people are out here , trying to achieve that feeling that you ca n't articulate , a memory wrapped in an experience you had .",nyt_eng_20070411,Nyt2,2007-04-11,negative,not_VP-adv,not,VP-adv,False,60576,2007,False
nyt_eng_20070728_0099_40:19,neg-ext-nonsubj,that_old,that,old,"The Arnetts have since returned the quilts , but say an appraisal showed that they were not nearly that old and were worth less than $ 500 .",nyt_eng_20070728_0099_40,19,nyt_eng_200707,"A third lawsuit , brought by Lucinda Pettway , a resident of Mobile , Ala. , whose forebears lived in Gee 's Bend , accused the Arnetts of refusing to return two of the community 's oldest quilts , dating to slavery times .",,nyt_eng_20070728,Nyt2,2007-07-28,negative,not_VP-adv,not,VP-adv,False,26532,2007,False
apw_eng_20100214_0092_25:15,neg-ext-nonsubj,that_scary,that,scary,"-LBQ-  What I want people to know about luge is that it 's not that scary ,  -RDQ-  Hamlin said .",apw_eng_20100214_0092_25,15,apw_eng_201002,Hamlin said she 's hopeful for a quick return to some sort of normalcy .,-LBQ-  We 're all paying our respects .,apw_eng_20100214,Apw,2010-02-14,negative,not_VP-adv,not,VP-adv,False,40278,2010,False
nyt_eng_20060321_0113_6:13,neg-ext-nonsubj,that_simple,that,simple,What 's not to like ? But first lady politics is not that simple in today 's fast-paced modern world .,nyt_eng_20060321_0113_6,13,nyt_eng_200603,White House advisers preferred her to be the non-Hillary .,Two new books meant to applaud Laura Bush 's pleasant personality actually highlight how she has wasted her unique opportunity to play an influential role in American life .,nyt_eng_20060321,Nyt2,2006-03-21,negative,not_VP-adv,not,VP-adv,False,47044,2006,False
nyt_eng_20070720_0067_20:6,neg-ext-nonsubj,that_simple,that,simple,"But it ca n't be that simple , can it ?  -RDQ-",nyt_eng_20070720_0067_20,6,nyt_eng_200707,And here you 've got a crew wanting to play God and explode a bomb inside the sun -- the ultimate nuclear explosion at the source of life -- defiant in their belief they can change the universe .,"Filming the $ 40 million  -LBQ-  Sunshine  -RDQ-  certainly was n't simple , with Boyle doing his best to resist the space movie conventions , sometimes succeeding -LRB- the astronauts ' helmet design -RRB- , sometimes giving in .",nyt_eng_20070720,Nyt2,2007-07-20,negative,not_VP-adv,not,VP-adv,False,26725,2007,False
nyt_eng_19971223_0854_22:6,outdated_input_file,that_simple,that,simple,"-LBQ-  If the procedure is that simple ,  -RDQ-  he said ,  -LBQ-  I 'd like to have it confirmed by the government ... if not , I 'd like to have it refuted by the company .  -RDQ-",nyt_eng_19971223_0854_22,6,,,,nyt_eng_19971223,Nyt1,1997-12-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,395839,1997,False
nyt_eng_19960813_0269_17:9,neg-ext-nonsubj,that_small,that,small,"-LBQ-  Keep in mind that Europa is not that small ,  -RDQ-  he said , noting that its radius is about half that of Mars .",nyt_eng_19960813_0269_17,9,nyt_eng_199608,"Interest in exploration of the Jovian moon is rapidly growing , Burns said in an interview .",That makes it roughly the size of Earth 's Moon .,nyt_eng_19960813,Nyt1,1996-08-13,negative,not_VP-adv,not,VP-adv,False,5446,1996,False
nyt_eng_19960302_0175_22:23,neg-ext-nonsubj,that_sophisticated,that,sophisticated,"Stringer laughed when asked whether she had ordered Clemente to miss the shot , saying  -COL-   -LBQ-  No , we 're not that sophisticated .",nyt_eng_19960302_0175_22,23,nyt_eng_199603,"Clemente , shooting a one-and-one , missed her first attempt , but the rebound landed in the hands of Martin , who immediately put the ball back to tie the score with 7.5 seconds remaining .",We 're trying to hit everything that we can .  -RDQ-,nyt_eng_19960302,Nyt1,1996-03-02,negative,not_VP-adv,not,VP-adv,True,22137,1996,False
apw_eng_20070215_1344_12:22,neg-ext-nonsubj,that_spectacular,that,spectacular,"-LBQ-  For the time and effort and all those public announcements over the last year , the end result is not that spectacular ,  -RDQ-  said Bolivian petroleum analyst Andres Stepkowski .",apw_eng_20070215_1344_12,22,apw_eng_200702,"Analysts said both parties made concessions , with Bolivia failing to get the steep price increase it was seeking , and Brazil paying somewhat more than it wanted .",-LBQ-  But I 'd say it 's a positive thing for the country to get a better price .,apw_eng_20070215,Apw,2007-02-15,negative,not_VP-adv,not,VP-adv,False,50002,2007,False
nyt_eng_19990204_0558_19:10,neg-ext-nonsubj,that_strict,that,strict,"-LBQ-  The dress code on this team is not that strict ,  -RDQ-  center Bob Rouse said .",nyt_eng_19990204_0558_19,10,nyt_eng_199902,How does one pack for such a trip ?,-LBQ-  I know some guys who can stretch one turtleneck out for a week .  -RDQ-,nyt_eng_19990204,Nyt1,1999-02-04,negative,not_VP-adv,not,VP-adv,False,8538,1999,False
nyt_eng_20100228_0054_27:6,neg-ext-nonsubj,that_sweet,that,sweet,"-LBQ-  The Olympics were n't that sweet for me ,  -RDQ-  said Ligety .",nyt_eng_20100228_0054_27,6,nyt_eng_201002,"Like Miller , he exited on the first run .",-LBQ-  It was fun to be here and cool to watch the US success .,nyt_eng_20100228,Nyt2,2010-02-28,negative,not_VP-adv,not,VP-adv,False,50831,2010,False
nyt_eng_20070107_0035_3:6,neg-ext-nonsubj,that_sympathetic,that,sympathetic,Some guys are just not that sympathetic to their teammates ' plight .,nyt_eng_20070107_0035_3,6,nyt_eng_200701,Changing his luck,"When Texans cornerback Dunta Robinson heard that running back Domanick Davis , who was on injured reserve all season with a sore knee , had changed his name to Domanick Williams and his number from 37 to 31 , he reacted this way  -COL-   -LBQ-  He changed his name , his number , and his look .",nyt_eng_20070107,Nyt2,2007-01-07,negative,not_VP-adv,not,VP-adv,False,80281,2007,False
apw_eng_20071002_1340_10:8,neg-ext-nonsubj,that_unexpected,that,unexpected,"-LBQ-  It 's something that was n't that unexpected ,  -RDQ-  he said .",apw_eng_20071002_1340_10,8,apw_eng_200710,"Scott Meyers , senior trading analyst with MF Global 's Pioneer Futures , attributed the drop to  -LBQ-  a major round of profit-taking  -RDQ-  following gold 's climb of nearly $ 100 an ounce since mid-August .",-LBQ-  At some point it was going to do this .  -RDQ-,apw_eng_20071002,Apw,2007-10-02,negative,not_VP-adv,not,VP-adv,False,32460,2007,False
nyt_eng_20050806_0033_2:11,neg-ext-nonsubj,that_unusual,that,unusual,"The amazing thing is , their good fortune is not that unusual .",nyt_eng_20050806_0033_2,11,nyt_eng_200508,"After an Air France jet skidded off a runway last week in Toronto and burst into flames , all 309 passengers got out alive .","Since 1999 , passengers , crew and pilots have walked away from commercial jet crashes around the world at least a half-dozen times , with few injuries or deaths .",nyt_eng_20050806,Nyt2,2005-08-06,negative,not_VP-adv,not,VP-adv,False,87191,2005,False
nyt_eng_19980209_0021_25:7,neg-ext-nonsubj,that_worried,that,worried,Dahlie himself says he is n't that worried about any record .,nyt_eng_19980209_0021_25,7,nyt_eng_199802,I think we might have a broader view .,He says he only thinks of it when we journalists bring it up .  -RDQ-,nyt_eng_19980209,Nyt1,1998-02-09,negative,not_VP-adv,not,VP-adv,True,47532,1998,False
nyt_eng_19960628_0683_11:7,outdated_input_file,therefore_complex,therefore,complex,The First Amendment interests involved are therefore complex .,nyt_eng_19960628_0683_11,7,,,,nyt_eng_19960628,Nyt1,1996-06-28,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,210707,1996,False
nyt_eng_19971014_0857_8:10,outdated_input_file,this_easy,this,easy,-LBQ-  I did n't think it would be quite this easy .,nyt_eng_19971014_0857_8,10,,,,nyt_eng_19971014,Nyt1,1997-10-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,370267,1997,False
apw_eng_20040710_0004_47:6,neg-ext-nonsubj,this_excited,this,excited,And he has never been this excited about playing in golf 's oldest championship .,apw_eng_20040710_0004_47,6,apw_eng_200407,"Mickelson has never finished in the top 10 at a British Open , although he has never played this well .","-LBQ-  In the past , I felt not as comfortable with the type of shot that I needed to hit or the way to hit them ,  -RDQ-  Mickelson said .",apw_eng_20040710,Apw,2004-07-10,negative,never_VP-adv,never,VP-adv,False,787,2004,False
nyt_eng_19941122_0278_5:4,neg-ext-subj,thoughtfully_affecting,thoughtfully,affecting,"None are more thoughtfully affecting than Wayne and Sandra Schow , whose son Brad died of AIDS in 1986 .",nyt_eng_19941122_0278_5,4,nyt_eng_199411,"Produced in San Francisco by Dee Mosbacher and Francis Reid ,  -LBQ-  Straight From the Heart  -RDQ-  features parents ranging from a policeman bragging about his lesbian daughter -LRB-  -LBQ-  She 's a first-rate cop  -RDQ-  -RRB- to a father protesting the discharge of his gay son from the U.S. Navy .","Schow recalls how the experience , especially difficult for him as a Mormon and  -LBQ-  the conditioning that comes from our society ,  -RDQ-  eventually taught him  -LBQ-  how I had to learn to be authentic and not live my life in fear .  -RDQ-",nyt_eng_19941122,Nyt1,1994-11-22,negative,none_subj-NP,none,subj-NP,True,570,1994,False
nyt_eng_19950714_0544_2:5,outdated_input_file,through_thin,through,thin,He has been there through thin and thinner ever since the Silver and Black went to Los Angeles .,nyt_eng_19950714_0544_2,5,,,,nyt_eng_19950714,Nyt1,1995-07-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,95635,1995,False
nyt_eng_19961103_0009_19:14,outdated_input_file,too_anxious,too,anxious,"As new coach Jim Cleamons put it ,  -LBQ-  I think they were too anxious to please , which will happen to you sometimes on opening night .  -RDQ-",nyt_eng_19961103_0009_19,14,,,,nyt_eng_19961103,Nyt1,1996-11-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,253035,1996,False
apw_eng_19990930_0078_9:5,neg-ext-nonsubj,too_audacious,too,audacious,-LBQ-  It is not too audacious to assume that ` The Tin Drum ' will become one of the enduring literary works of the 20th century .  -RDQ-,apw_eng_19990930_0078_9,5,apw_eng_199909,"-LBQ-  Here he comes to grips with the enormous task of reviewing contemporary history by recalling the disavowed and the forgotten  -COL-  the victims , losers and lies that people wanted to forget because they had once believed in them ,  -RDQ-  the academy said .","Combining naturalistic detail with fantastical images and events , Grass established his reputation with  -LBQ-  The Tin Drum ,  -RDQ-   -LBQ-  Cat and Mouse  -RDQ-  and  -LBQ-  Dog Years ,  -RDQ-  published between 1959 and 1963 .",apw_eng_19990930,Apw,1999-09-30,negative,not_VP-adv,not,VP-adv,False,36572,1999,False
apw_eng_20030906_0408_40:18,neg-ext-nonsubj,too_bad,too,bad,"-LBQ-  We 've had everything against us , press , supporters , but the results are n't too bad ,  -RDQ-  said Dutch midfielder Mark Van Bommel .",apw_eng_20030906_0408_40,18,apw_eng_200309,"Austria , with 9 points , Belarus -LRB- 3 -RRB- and Moldova -LRB- 3 -RRB- are n't in the running .",-LBQ-  But we left some holes and gave the Austrians a few chances .,apw_eng_20030906,Apw,2003-09-06,negative,not_VP-adv,not,VP-adv,False,41445,2003,False
nyt_eng_19960320_0426_4:3,outdated_input_file,too_bad,too,bad,"This is too bad , because some of my best moments in travel have come on the rare occasions when I 've had no idea where I was .",nyt_eng_19960320_0426_4,3,,,,nyt_eng_19960320,Nyt1,1996-03-20,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,178918,1996,False
nyt_eng_19961217_0487_35:7,outdated_input_file,too_bad,too,bad,Bomer said he thought it was too bad that the rate reductions apply to an ever-shrinking portion of the market .,nyt_eng_19961217_0487_35,7,,,,nyt_eng_19961217,Nyt1,1996-12-17,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,267512,1996,False
